"","my_timestamp","my_date","camp","my_time","time_decimal","delta_et_value_hydrogen","delta_et_se_hydrogen","slope_estimate_hydrogen","r.squared_hydrogen","F_test_p.value_hydrogen","delta_et_value_oxygen","delta_et_se_oxygen","slope_estimate_oxygen","r.squared_oxygen","F_test_p.value_oxygen","air_sample_size","air_water_mean","air_water_sd","air_hydrogen_mean","air_hydrogen_sd","air_oxygen_mean","air_oxygen_sd","my_timestamp_hourly","Rn","Tair","RH","specific_humidity","vpd","wind_speed","max_wind_speed","ET","P_mm","south_5"
"11",2016-06-06 16:00:00,2016-06-06,"Campaign_1","16:00",16,-52.4279736738946,1.09457365575811,-615.037304059578,0.712729495126627,2.62689630408051e-90,-11.6201000597992,0.319552599918345,-49.8400602309003,0.160481023150276,4.49354561288807e-14,328,19.7922606930492,0.688670328941872,-83.5393657151242,1.25566547150954,-14.1412376281504,0.214437915163641,2016-06-06 16:00:00,492.5742,30.26526,29.169166665,0.00804996577410087,3042.8434051279,0.905582543497082,6.34978972998724,0.515810103163264,0,0.26115625
"12",2016-06-06 17:00:00,2016-06-06,"Campaign_1","17:00",17,-49.6219859728003,0.868839798005946,-626.199269184543,0.820090839865269,3.38988743700002e-127,-5.71415194463011,0.324203457597294,-154.151853302471,0.664870907843169,9.16370709840385e-82,338,18.4507344145998,0.667224605336631,-83.6038953966556,1.31547503018309,-14.0794991659157,0.35965087250941,2016-06-06 17:00:00,345.40805,30.254595,29.4225,0.00811950800381045,3030.11213648151,1.25199645127723,5.16267836291965,0.3459859166353,0,0.25935
"13",2016-06-08 11:00:00,2016-06-08,"Campaign_1","11:00",11,2.49825105101094,3.61345098350376,-1601.60309271743,0.582703146407708,1.10541696503248e-46,-18.6225105752679,1.04675934959093,171.318088648214,0.1599408504925,1.48764410285045e-10,238,24.4225506483039,0.326091919220888,-63.0922373533171,1.14555207073286,-11.6065169386255,0.233887567661684,2016-06-08 11:00:00,600.3844,29.72886,49.373333335,0.013216727084991,2111.75254536684,3.35278104708563,8.07414864413603,0.497086256918145,0,0.24011875
"14",2016-06-08 12:00:00,2016-06-08,"Campaign_1","12:00",12,-29.6930703208144,0.990287068242235,-846.855742647099,0.826067214578641,3.33036594512662e-115,-6.41260121928171,0.437497947451861,-120.891440245216,0.331497049742087,6.94626680333723e-28,300,22.7560877361353,0.613226083326268,-66.9346115105738,1.10929227161393,-11.7289536092515,0.249976947874214,2016-06-08 12:00:00,675.43195,30.76882,41.4625,0.0117794032457692,2588.99549244709,3.36483502712988,8.87163050790078,0.510250679489652,0,0.23895
"15",2016-06-08 13:00:00,2016-06-08,"Campaign_1","13:00",13,-39.007707374434,1.51887545311278,-635.872926477363,0.542543669072259,7.03140771153066e-53,-5.34329644784065,0.529270599822507,-141.970503184511,0.327454564149394,1.15022057950736e-27,302,22.2076403422788,0.441413204789027,-67.6520837442446,0.775044148257949,-11.7386882899768,0.222738891883689,2016-06-08 13:00:00,698.1637,31.382415,37.976666665,0.0111747464284002,2840.2609211813,3.58670194582537,9.63354989744389,0.458041740780305,0,0.23895
"16",2016-06-08 14:00:00,2016-06-08,"Campaign_1","14:00",14,-36.7720019077187,1.27216159257289,-684.462446735253,0.66764633555293,1.17710971023211e-75,-6.05499835425792,0.490009290419603,-123.35835996354,0.305461351925821,3.4115593513058e-26,310,21.6468632212973,0.48810403520886,-68.4077182235966,0.884619689197479,-11.7565968855036,0.235706013577829,2016-06-08 14:00:00,670.44775,31.88177,35.083333335,0.0106223194822892,3057.72463565897,4.00157411424337,10.985838234773,0.425921851514588,0,0.23650625
"17",2016-06-08 15:00:00,2016-06-08,"Campaign_1","15:00",15,-41.7500857634618,1.52686632348058,-581.530705053493,0.519284068197621,3.08778586073466e-51,-6.42032278011039,0.537959588766446,-114.379158063548,0.251856258231989,2.62405844195817e-21,312,20.8230385574156,0.374705025453027,-69.6864168802594,0.700874014909898,-11.9150180812465,0.197943082609314,2016-06-08 15:00:00,601.2976,32.244865,35.6825,0.0110351551781183,3092.05920439276,3.6309439561292,9.00641440387249,0.43083172367607,0,0.23459375
"18",2016-06-08 16:00:00,2016-06-08,"Campaign_1","16:00",16,-33.0601927479986,1.95920344311791,-762.319964560344,0.515448281544951,1.19709233433057e-51,-7.08503767202083,0.740212322560304,-98.7809725477921,0.111214263807837,1.06734757592071e-09,318,21.2292352516212,0.314026087708437,-68.9770171643442,0.742077298643022,-11.7391186506308,0.207012920484686,2016-06-08 16:00:00,488.20925,32.254355,36.208333335,0.0112057303430353,3068.49144348021,3.6558248988203,9.2302138969184,0.44222248770949,0,0.232575
"19",2016-06-08 17:00:00,2016-06-08,"Campaign_1","17:00",17,-34.5504021183752,1.05896035191439,-728.801994055808,0.776678230959344,1.25791576558374e-101,-3.23528458438339,0.363112572556877,-181.094335223251,0.646183365828405,5.19816079257409e-71,308,21.1219763812107,0.591342081741549,-69.0822720702836,1.1155095945317,-11.8158401865374,0.303886426765304,2016-06-08 17:00:00,332.23395,31.75794,36.5,0.0109840154525398,2970.0427231056,3.99304978288167,9.3730216490722,0.412227593990679,0,0.23215
"20",2016-06-10 12:00:00,2016-06-10,"Campaign_1","12:00",12,-65.6529111793202,7.180041156111,-41.849361519793,0.000217201936168255,0.822563184754534,-4.9238318855643,1.7319145296223,-198.099510642486,0.0772063002198753,1.61115706265465e-05,234,25.9653812972977,0.241455938367774,-67.2647862762712,1.01323502833268,-12.5538567252929,0.254395975758493,2016-06-10 12:00:00,645.24015,30.40441,52.95583333,0.0147416977828532,2037.57655373275,4.43372098347507,11.7610462445431,0.503700277247724,0,0.21515
"21",2016-06-10 13:00:00,2016-06-10,"Campaign_1","13:00",13,-40.0726919548652,3.8861824779253,-736.239579635447,0.19469743621634,3.95832696233803e-11,-0.866153210396917,2.19802043964062,-305.548669759884,0.115176340510545,6.84730553953325e-07,204,27.1123243343867,0.231497386636651,-67.2298179113321,0.52367363050513,-12.1367014667251,0.2825663361584,2016-06-10 13:00:00,602.4681,30.95011,51.33,0.0147470608477276,2174.22787182728,4.09517351675093,9.96665103286835,0.510269115556836,0,0.21419375
"22",2016-06-10 14:00:00,2016-06-10,"Campaign_1","14:00",14,-35.6226278270901,3.32663181962572,-863.200142107555,0.341719306909251,3.0719427514688e-17,-8.93717192748564,2.21370532678372,-82.9858462176829,0.0107184798892574,0.175258557850505,173,27.5455378491475,0.289258991893287,-66.9632795266243,0.564927096788908,-11.9501817445941,0.306657146136876,2016-06-10 14:00:00,537.0269,31.190115,50.135833335,0.0146083017858513,2258.20809937568,4.23725500087873,10.674467056365,0.5107510069941,0,0.21175
"23",2016-06-10 15:00:00,2016-06-10,"Campaign_1","15:00",15,-38.2190004187211,2.03257150400068,-789.907400063797,0.528850564631726,6.85198764694546e-32,-8.67905803590033,1.05175537386434,-89.0332797191906,0.0505654518869073,0.0020305406247317,186,27.0556916371006,0.504878632534859,-67.4246804790832,0.746297739462195,-11.9709343773467,0.272036923870734,2016-06-10 15:00:00,542.9698,31.567055,49.123333335,0.0146266324222345,2354.14347992491,4.19592381237306,9.46428624147597,0.538617213297915,0,0.21175
"24",2016-06-10 16:00:00,2016-06-10,"Campaign_1","16:00",16,-35.3336676175123,1.58397934730801,-849.642070038922,0.68574828939464,6.78833029041166e-50,-8.91539319706205,0.863158307957024,-79.0324871371526,0.0597823371455261,0.000610607935122934,193,26.2885649885149,0.51194046962141,-67.6655055602986,0.748345178785761,-11.9228544050702,0.235758591239115,2016-06-10 16:00:00,457.43885,31.832905,48.393333335,0.0146325959048077,2424.11468518726,3.79690572443479,8.88152113034674,0.485020357337205,0,0.21079375
"25",2016-06-10 17:00:00,2016-06-10,"Campaign_1","17:00",17,-40.6529481667944,2.30633634078865,-714.286413314716,0.404486363118495,2.57691172695481e-25,-7.87843027885615,1.27728563518249,-107.257256720197,0.0475585161619554,0.00143549744182116,211,26.000612304192,0.344020448452821,-68.1296284335816,0.56996463556359,-12.0043289299552,0.24959736704743,2016-06-10 17:00:00,336.26855,31.539905,49.54166667,0.0147373420976074,2330.98598063357,3.48550857366456,8.37348638287586,0.39650877892872,0,0.20845625
"26",2016-06-10 18:00:00,2016-06-10,"Campaign_1","18:00",18,-44.6701354998004,5.1284861978697,-619.066228658855,0.0911164491820597,3.81973918223482e-06,1.09478453440777,2.74144826558656,-337.380187017551,0.0943677536748476,2.51601803920656e-06,226,25.4741171419214,0.139636061578228,-68.9726364886451,0.441549469528942,-12.1496503080054,0.236454952037946,2016-06-10 18:00:00,180.04775,31.09298,51.3875,0.0149044933442379,2190.07990997587,2.96485591462124,7.24353462539671,0.242669334095543,0,0.20835
"27",2016-06-12 11:00:00,2016-06-12,"Campaign_1","11:00",11,-87.6885260920037,2.57847220210247,53.282402068995,0.00515500439373275,0.426210367963707,-2.60330275237687,1.88670230500697,-332.624094109908,0.273870688907104,3.80992158967547e-10,125,25.8900824223669,0.323261708720183,-85.630182440918,0.359843352285034,-15.4528490514097,0.308194678854858,2016-06-12 11:00:00,590.9167,28.56805,61.4325,0.0153565397106446,1502.99163434377,3.42105931608836,8.57713239218623,0.479943536187876,0,0.19645
"28",2016-06-12 12:00:00,2016-06-12,"Campaign_1","12:00",12,-85.5157734867001,6.25970871214753,-29.6731595845987,0.000140978385785222,0.857554609184971,-7.7406511884811,1.76437205251442,-201.63157494457,0.0757400048852513,2.21208270901121e-05,231,26.3833434581047,0.21857051691351,-86.6405436142611,0.788366695870913,-15.383557284279,0.2311195173976,2016-06-12 12:00:00,658.3989,28.64383,58.52583333,0.0146922424730167,1622.66274548695,4.15224109826884,11.9826733996689,0.484837612742743,0,0.19634375
"29",2016-06-12 13:00:00,2016-06-12,"Campaign_1","13:00",13,-5.5999915324935,1.77783836942547,-2175.88533910586,0.903206410671553,9.70691749564648e-127,-3.29136610972165,0.536967905386642,-314.773021712887,0.681597391942012,4.51415784005152e-63,248,25.5789042467222,0.757080597742779,-90.7406241889596,2.67795366476979,-15.6081797442286,0.445958146001317,2016-06-12 13:00:00,696.3526,28.305985,56.085833335,0.0137999020626447,1684.79864138008,4.09129772374416,11.2007657379921,0.49788635850312,0,0.19485625
"30",2016-06-12 14:00:00,2016-06-12,"Campaign_1","14:00",14,-22.2929245360449,4.08350858722838,-1814.0132458664,0.548483620622593,1.72470324136851e-47,-6.68542540862525,1.34821915159134,-234.445671732879,0.156929179637729,1.9886595207963e-11,266,24.8108165705877,0.276598587413113,-95.4158231780445,1.10541704485023,-16.1359336285864,0.267090168083783,2016-06-12 14:00:00,674.9065,28.876665,53.774166665,0.0136878062645365,1833.32253695924,3.24011397043333,7.99847232615602,0.420683549522601,0,0.19475
"31",2016-06-12 15:00:00,2016-06-12,"Campaign_1","15:00",15,0.435106021168285,4.34155841983966,-2374.89103706471,0.65001739977143,4.20189686888746e-65,8.76992744121966,1.68551042415222,-602.821283995977,0.442572889387641,5.03995601955446e-37,279,24.1195643119207,0.213017450322693,-98.0358042301247,1.07770404483108,-16.2250553295708,0.331523630476238,2016-06-12 15:00:00,609.81885,29.14669,56.59833333,0.0146573426577831,1748.1383649409,3.2377313295445,8.40699387940578,0.524832365299944,0,0.19475
"32",2016-06-12 16:00:00,2016-06-12,"Campaign_1","16:00",16,-6.67770609469132,1.30378342506721,-2208.31461271696,0.952043403135495,3.95886234511386e-143,0.460042329454356,0.665803613677169,-401.662974058807,0.715781774896471,2.23252586795646e-60,216,26.0177620654139,0.734843319300216,-91.6231362267652,2.48842779641059,-14.9903984288827,0.521992127474919,2016-06-12 16:00:00,491.23085,29.1594,59.148333335,0.0153410562777865,1647.07045134406,3.13252290395708,8.35896551943239,0.450418481883295,0,0.19475
"33",2016-06-12 17:00:00,2016-06-12,"Campaign_1","17:00",17,-39.8444089042118,2.76004810826766,-1283.68936492456,0.618618297803087,3.27340944824982e-41,-4.01606115309861,1.37924713463489,-276.486942857757,0.231555010075205,2.10026951332774e-12,190,26.6417416261731,0.373820013949996,-88.0373513440942,0.870453563839178,-14.3960796268872,0.306439384100326,2016-06-12 17:00:00,352.3853,27.811445,62.493333335,0.0149799872874636,1399.49028580621,4.14395902361661,10.2021459780748,0.345336621582477,0,0.193475
"34",2016-06-12 18:00:00,2016-06-12,"Campaign_1","18:00",18,-84.9639024435112,2.91425318805768,-137.387839909284,0.014645307790891,0.0640131432941946,-11.2013399333882,1.13802823403571,-93.2802356703566,0.0429981582069714,0.00139041108977274,235,25.3405109577628,0.350664625385943,-90.3866110221272,0.62403796352783,-14.8831179897211,0.247272987118646,2016-06-12 18:00:00,196.30805,26.874495,65.02833333,0.0147617992576547,1234.22664485332,3.99739300249557,9.5150643025374,0.215097324895416,0,0.19305
"35",2016-06-12 19:00:00,2016-06-12,"Campaign_1","19:00",19,-71.1962034295632,5.24409320215153,-463.490219215978,0.0493106100124424,0.000487806625860846,-15.1655116525471,2.1348203903232,6.69917186930254,6.53811482292136e-05,0.900208294748653,243,24.9996896848507,0.151518581051707,-89.7367205667819,0.506037281357791,-14.8975316484424,0.200866251836994,2016-06-12 19:00:00,69.45111,26.40745,68.2525,0.0150758045098395,1090.67411357635,3.16216034418066,7.42139826883402,0.102188619447516,0,0.19294375
