DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
12/02/15                  09:56:22.2                3.3541414697E+2           8.5478032833E+3           -2.3480158669E+1          -1.8562626749E+2         
12/02/15                  09:56:29.2                3.3541422736E+2           8.4723768080E+3           -2.3696727751E+1          -1.8540229065E+2         
12/02/15                  09:56:34.3                3.3541428636E+2           8.4330514557E+3           -2.3222012480E+1          -1.8767905272E+2         
12/02/15                  09:56:39.4                3.3541434532E+2           8.3861464440E+3           -2.3342035418E+1          -1.8801114367E+2         
12/02/15                  09:56:44.5                3.3541440411E+2           8.3361425535E+3           -2.3469440614E+1          -1.8971355788E+2         
12/02/15                  09:56:49.6                3.3541446309E+2           8.3259389528E+3           -2.3416589280E+1          -1.8889156178E+2         
12/02/15                  09:56:54.7                3.3541452220E+2           8.3767570901E+3           -2.3246442534E+1          -1.8699223232E+2         
12/02/15                  09:56:59.8                3.3541458107E+2           8.4109621114E+3           -2.3165155508E+1          -1.8929772531E+2         
12/02/15                  09:57:04.8                3.3541463971E+2           8.4145861247E+3           -2.3309461590E+1          -1.8662924207E+2         
12/02/15                  09:57:09.9                3.3541469875E+2           8.4480733034E+3           -2.3419556529E+1          -1.8530429836E+2         
12/02/15                  09:57:15.0                3.3541475809E+2           8.4900548447E+3           -2.3351239353E+1          -1.8510087297E+2         
12/02/15                  09:57:20.2                3.3541481716E+2           8.4787018363E+3           -2.3360748268E+1          -1.8640227290E+2         
12/02/15                  09:57:27.1                3.3541489737E+2           8.5027399983E+3           -2.3010616577E+1          -1.8922972866E+2         
12/02/15                  09:57:32.2                3.3541495613E+2           8.5619117880E+3           -2.3035726576E+1          -1.9033410701E+2         
12/02/15                  09:57:37.2                3.3541501497E+2           8.6238885912E+3           -2.2848271476E+1          -1.8957968610E+2         
12/02/15                  09:57:42.3                3.3541507401E+2           8.6549794176E+3           -2.2954563134E+1          -1.8447336751E+2         
12/02/15                  09:57:47.4                3.3541513285E+2           8.6844548083E+3           -2.2998665154E+1          -1.8529211005E+2         
12/02/15                  09:57:52.5                3.3541519174E+2           8.7162695786E+3           -2.3007868749E+1          -1.8540174807E+2         
12/02/15                  09:57:57.6                3.3541525059E+2           8.7886258897E+3           -2.2981107696E+1          -1.8705927691E+2         
12/02/15                  09:58:02.7                3.3541530960E+2           8.8379864123E+3           -2.3050437045E+1          -1.8439996589E+2         
12/02/15                  09:58:07.8                3.3541536850E+2           8.8392590962E+3           -2.3079849971E+1          -1.8551951958E+2         
12/02/15                  09:58:12.9                3.3541542752E+2           8.7890374879E+3           -2.2986459561E+1          -1.8339061936E+2         
12/02/15                  09:58:18.0                3.3541548682E+2           8.6749236072E+3           -2.2321114874E+1          -1.8742638370E+2         
12/02/15                  09:58:24.9                3.3541556694E+2           8.5637522646E+3           -2.3251327278E+1          -1.8163003040E+2         
12/02/15                  09:58:30.0                3.3541562599E+2           8.5323497253E+3           -2.3229013939E+1          -1.8446974776E+2         
12/02/15                  09:58:35.1                3.3541568506E+2           8.5261427734E+3           -2.3231548707E+1          -1.8621326227E+2         
12/02/15                  09:58:40.2                3.3541574400E+2           8.4653860035E+3           -2.2817298718E+1          -1.8687128052E+2         
12/02/15                  09:58:45.3                3.3541580295E+2           8.3806146237E+3           -2.3078309303E+1          -1.8859647280E+2         
12/02/15                  09:58:50.4                3.3541586221E+2           8.3251446955E+3           -2.3378634150E+1          -1.8636102832E+2         
12/02/15                  09:58:55.5                3.3541592082E+2           8.3432783615E+3           -2.3377606019E+1          -1.8568825988E+2         
