DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
07/11/16                  10:20:05.3                1.9238895087E+2           3.4352941180E+1           7.8406136055E+2           3.5246448498E+4           -1.0713586912E+1          -5.2294906087E+1         
07/11/16                  10:20:20.1                1.9238912248E+2           3.4316964290E+1           7.7882513766E+2           3.4880251180E+4           -8.8489168254E+0          -2.5731049680E+1         
07/11/16                  10:20:31.6                1.9238925493E+2           3.4312500000E+1           7.8616580527E+2           2.2704224487E+4           -8.3140250906E+0          -6.0482365766E+1         
07/11/16                  10:20:37.0                1.9238931788E+2           3.4312500000E+1           7.8639002601E+2           1.2253330335E+4           -9.8349570583E+0          -6.1979568170E+1         
07/11/16                  10:20:42.1                1.9238937709E+2           3.4312500000E+1           7.8619727645E+2           6.7947826547E+3           -1.0893111832E+1          -6.1582245334E+1         
07/11/16                  10:20:47.2                1.9238943631E+2           3.4312500000E+1           7.8592457541E+2           4.0052184673E+3           -1.2014659572E+1          -5.5711381419E+1         
07/11/16                  10:20:54.2                1.9238951631E+2           3.4312500000E+1           7.8668934673E+2           2.3001779071E+3           -1.1391110410E+1          -6.6814545188E+1         
07/11/16                  10:20:59.2                1.9238957501E+2           3.4312500000E+1           7.8853854964E+2           5.0611341655E+3           -1.6908009447E+1          -6.7158776158E+1         
07/11/16                  10:21:04.4                1.9238963516E+2           3.4312500000E+1           7.8387040983E+2           1.6746561312E+4           -9.2690034729E+0          -5.9970749389E+1         
07/11/16                  10:21:10.3                1.9238970294E+2           3.4312500000E+1           7.8481149783E+2           2.6845257190E+4           -9.5833331263E+0          -5.7401626835E+1         
07/11/16                  10:21:17.8                1.9238979004E+2           3.4312500000E+1           7.8354256968E+2           3.2468011193E+4           -7.0921366628E+0          -5.3984748681E+1         
07/11/16                  10:21:27.3                1.9238990041E+2           3.4346590910E+1           7.8522473083E+2           3.4816218271E+4           -9.0759001058E+0          -5.5837252637E+1         
07/11/16                  10:21:39.8                1.9239004403E+2           3.4364583330E+1           7.8403751265E+2           3.5374088265E+4           -8.4593685572E+0          -5.3713825408E+1         
07/11/16                  10:21:53.6                1.9239020477E+2           3.4378906250E+1           7.8460615419E+2           3.5307793844E+4           -9.0008520476E+0          -5.4869086353E+1         
07/11/16                  10:22:07.4                1.9239036346E+2           3.4429166670E+1           7.8511668458E+2           3.5380191767E+4           -8.1642954320E+0          -5.6902271685E+1         
07/11/16                  10:22:22.3                1.9239053655E+2           3.4437500000E+1           7.8439931872E+2           3.5540335829E+4           -8.0254633583E+0          -5.4203787093E+1         
07/11/16                  10:22:38.2                1.9239072030E+2           3.4496323530E+1           7.8434730964E+2           3.5399554742E+4           -8.3002670025E+0          -5.4649446086E+1         
07/11/16                  10:22:56.4                1.9239093119E+2           3.4520833330E+1           7.8453672100E+2           3.5497418984E+4           -1.1827878016E+1          -5.4811318770E+1         
07/11/16                  10:23:14.4                1.9239113971E+2           3.4562500000E+1           7.8421464808E+2           3.5485289342E+4           -8.5290475386E+0          -5.4958841111E+1         
07/11/16                  10:23:29.5                1.9239131423E+2           3.4609375000E+1           7.8423738524E+2           3.5234443031E+4           -8.9675412770E+0          -5.4493712621E+1         
07/11/16                  10:23:41.3                1.9239145115E+2           3.4625000000E+1           7.8499964027E+2           3.5204291329E+4           -9.7601900519E+0          -5.7510984246E+1         
07/11/16                  10:23:57.2                1.9239163494E+2           3.4625000000E+1           7.8552250397E+2           3.5875919848E+4           -8.9012138337E+0          -5.4865609658E+1         
07/11/16                  10:24:14.9                1.9239183944E+2           3.4625000000E+1           7.8331432334E+2           3.6393709271E+4           -9.4261431987E+0          -5.2630424418E+1         
07/11/16                  10:24:30.2                1.9239201657E+2           3.4637500000E+1           7.8588088801E+2           3.6331845077E+4           -7.4886519075E+0          -5.4752481907E+1         
07/11/16                  10:24:45.2                1.9239219001E+2           3.4716911760E+1           7.8446007123E+2           3.6272420805E+4           -7.3997702967E+0          -5.2855883098E+1         
07/11/16                  10:25:02.6                1.9239239230E+2           3.4753906250E+1           7.8417094687E+2           3.6244878763E+4           -8.4607971100E+0          -5.3379916847E+1         
07/11/16                  10:25:16.6                1.9239255348E+2           3.4761363640E+1           7.8494416766E+2           3.6013203903E+4           -8.6298886650E+0          -5.4004828610E+1         
07/11/16                  10:25:30.3                1.9239271219E+2           3.4808035710E+1           7.8441624570E+2           3.5953706815E+4           -8.8796562347E+0          -5.3815339421E+1         
07/11/16                  10:25:46.6                1.9239290118E+2           3.4812500000E+1           7.8512603772E+2           3.5792042377E+4           -8.7470670833E+0          -5.4539098476E+1         
07/11/16                  10:25:58.5                1.9239303839E+2           3.4843750000E+1           7.8495305142E+2           3.5743346709E+4           -8.7264890125E+0          -5.4547218073E+1         
07/11/16                  10:26:12.7                1.9239320270E+2           3.4871323530E+1           7.8464818035E+2           3.5933226096E+4           -9.7943015627E+0          -5.4456225105E+1         
07/11/16                  10:26:28.1                1.9239338173E+2           3.4899305560E+1           7.8449705004E+2           3.5926678542E+4           -8.5413685113E+0          -5.3283338797E+1         
07/11/16                  10:26:44.8                1.9239357502E+2           3.4937500000E+1           7.8488046588E+2           3.6021087205E+4           -8.6811336681E+0          -5.2437595683E+1         
07/11/16                  10:27:06.6                1.9239382732E+2           3.4981854840E+1           7.8578307987E+2           3.6702773392E+4           -9.3054062008E+0          -5.4558182381E+1         
07/11/16                  10:27:32.7                1.9239412953E+2           3.5003472220E+1           7.8300617700E+2           3.7196251228E+4           -1.1974522800E+1          -5.4533304815E+1         
07/11/16                  10:27:50.3                1.9239433292E+2           3.5026785710E+1           7.8479201286E+2           3.6512368049E+4           -8.7355725501E+0          -5.3341082314E+1         
07/11/16                  10:28:02.5                1.9239447353E+2           3.5062500000E+1           7.8412249115E+2           3.6570129393E+4           -8.8612648663E+0          -5.1248957814E+1         
07/11/16                  10:28:16.7                1.9239463800E+2           3.5086538460E+1           7.8539378816E+2           3.6080306983E+4           -9.1070902440E+0          -5.4761882288E+1         
07/11/16                  10:28:34.1                1.9239483971E+2           3.5146875000E+1           7.8556369080E+2           3.6721276301E+4           -1.0444241510E+1          -5.3794470236E+1         
07/11/16                  10:28:53.7                1.9239506676E+2           3.5204861110E+1           7.8423408826E+2           3.6846479810E+4           6.3041695094E-1           -5.2641529466E+1         
07/11/16                  10:29:13.1                1.9239529152E+2           3.5250000000E+1           7.8428510073E+2           3.6345306542E+4           -9.4457890644E+0          -5.3410736226E+1         
07/11/16                  10:29:32.4                1.9239551427E+2           3.5302631580E+1           7.8465988056E+2           3.6041767496E+4           -7.2314075520E+0          -5.4570122860E+1         
07/11/16                  10:29:47.9                1.9239569405E+2           3.5320833330E+1           7.7309895918E+2           3.5757795981E+4           -1.1751252989E+1          -2.6858479466E+1         
07/11/16                  10:30:00.3                1.9239583723E+2           3.5375000000E+1           7.8590102409E+2           2.3776663955E+4           -7.7302188938E+0          -6.0596863578E+1         
07/11/16                  10:30:05.8                1.9239590115E+2           3.5375000000E+1           7.8473354084E+2           1.2732446962E+4           -1.0914741934E+1          -5.1258724323E+1         
07/11/16                  10:30:10.9                1.9239596040E+2           3.5375000000E+1           7.8640487578E+2           7.0406338838E+3           -1.1765555583E+1          -6.2093502571E+1         
07/11/16                  10:30:16.0                1.9239601925E+2           3.5375000000E+1           7.8653807822E+2           4.1568263905E+3           -1.2008383631E+1          -6.7450351463E+1         
07/11/16                  10:30:21.1                1.9239607778E+2           3.5375000000E+1           7.8654467012E+2           2.6878512094E+3           -1.1996852040E+1          -6.8492737479E+1         
07/11/16                  10:30:26.1                1.9239613638E+2           3.5375000000E+1           7.8655758222E+2           1.9217755936E+3           -1.1174834656E+1          -6.4811713550E+1         
07/11/16                  10:30:31.2                1.9239619506E+2           3.5325000000E+1           7.8665661227E+2           1.5051684076E+3           -9.6065266323E+0          -7.6585709680E+1         
07/11/16                  10:30:38.1                1.9239627498E+2           3.5362500000E+1           7.8624989516E+2           1.2132943880E+3           -1.0628924466E+1          -5.8365522035E+1         
07/11/16                  10:30:43.2                1.9239633340E+2           3.5375000000E+1           7.8666396799E+2           1.0896685146E+3           -5.7020650209E+0          -6.6063661189E+1         
07/11/16                  10:30:48.2                1.9239639196E+2           3.5375000000E+1           7.8682638374E+2           1.0106661930E+3           -5.0129104889E+0          -1.0587412087E+2         
07/11/16                  10:30:53.3                1.9239645043E+2           3.5350000000E+1           7.8687670077E+2           9.5970612868E+2           -3.9278290705E+0          -9.3783753971E+1         
07/11/16                  10:30:58.3                1.9239650896E+2           3.5375000000E+1           7.8866239454E+2           2.6523050987E+3           -1.6818045294E+1          -6.8528542342E+1         
07/11/16                  10:31:03.5                1.9239656840E+2           3.5362500000E+1           7.8790644317E+2           1.3504919931E+4           -1.0519892761E+1          -7.8614463929E+1         
07/11/16                  10:31:08.9                1.9239663171E+2           3.5375000000E+1           7.8311107148E+2           2.4861312623E+4           -8.1219745380E+0          -5.7398412691E+1         
07/11/16                  10:31:16.5                1.9239671977E+2           3.5375000000E+1           7.8265124293E+2           3.1865325849E+4           -8.7187380442E+0          -5.4971983430E+1         
07/11/16                  10:31:30.0                1.9239687604E+2           3.5375000000E+1           7.8469802412E+2           3.4966798253E+4           -8.9366897581E+0          -5.4447976186E+1         
07/11/16                  10:31:42.5                1.9239702078E+2           3.5366071430E+1           7.8523923478E+2           3.5272826570E+4           -8.8201698680E+0          -5.5331364781E+1         
07/11/16                  10:31:53.1                1.9239714267E+2           3.5385416670E+1           7.8471050646E+2           3.5184787092E+4           -8.6122254639E+0          -5.4726566100E+1         
07/11/16                  10:32:07.5                1.9239730919E+2           3.5375000000E+1           7.8464870699E+2           3.5335364000E+4           -8.7877961498E+0          -5.4744033457E+1         
07/11/16                  10:32:21.6                1.9239747312E+2           3.5375000000E+1           7.8420041155E+2           3.5565892761E+4           -8.7087208041E+0          -5.4625698503E+1         
07/11/16                  10:32:38.4                1.9239766707E+2           3.5363281250E+1           7.8517465635E+2           3.5682048382E+4           -8.8231460686E+0          -5.5044345219E+1         
07/11/16                  10:32:52.4                1.9239782904E+2           3.5333333330E+1           7.8448444124E+2           3.5925928731E+4           -8.5206163440E+0          -5.4292902851E+1         
07/11/16                  10:33:07.5                1.9239800413E+2           3.5312500000E+1           7.8408547298E+2           3.5513761481E+4           -7.5721470104E+0          -5.4276278882E+1         
07/11/16                  10:33:23.4                1.9239818814E+2           3.5308333330E+1           7.8474941100E+2           3.5038480093E+4           -8.9567289300E+0          -5.5135083088E+1         
07/11/16                  10:33:37.1                1.9239834692E+2           3.5288461540E+1           7.8462295931E+2           3.4958949866E+4           -8.4194872634E+0          -5.5363537868E+1         
07/11/16                  10:33:50.1                1.9239849743E+2           3.5304687500E+1           7.8502722698E+2           3.5250860751E+4           -1.1439007304E+1          -5.5480036062E+1         
07/11/16                  10:34:07.2                1.9239869534E+2           3.5312500000E+1           7.8509072605E+2           3.5766584768E+4           -8.7744307790E+0          -5.5213274405E+1         
07/11/16                  10:34:22.7                1.9239887433E+2           3.5312500000E+1           7.8440676878E+2           3.5697686753E+4           -8.3834935630E+0          -5.4435229425E+1         
07/11/16                  10:34:38.1                1.9239905295E+2           3.5307291670E+1           7.8460569204E+2           3.5680279555E+4           -8.9473398092E+0          -5.4807459127E+1         
07/11/16                  10:34:54.4                1.9239924179E+2           3.5312500000E+1           7.8482303069E+2           3.5910252893E+4           -8.6684388293E+0          -5.4944801114E+1         
07/11/16                  10:35:09.8                1.9239942007E+2           3.5312500000E+1           7.8598663047E+2           3.6123741821E+4           -9.0280737943E+0          -5.5171932432E+1         
07/11/16                  10:35:28.5                1.9239963590E+2           3.5328125000E+1           7.8403064465E+2           3.6809691954E+4           -1.0967382400E+1          -5.3512612653E+1         
07/11/16                  10:35:47.2                1.9239985196E+2           3.5329166670E+1           7.8507158364E+2           3.5906787270E+4           -1.0677581419E+1          -6.0186569984E+1         
07/11/16                  10:35:59.9                1.9239999905E+2           3.5334821430E+1           7.8460722136E+2           3.5623678138E+4           -8.9301101852E+0          -5.4539186490E+1         
07/11/16                  10:36:17.3                1.9240020109E+2           3.5367187500E+1           7.8470469845E+2           3.5954992122E+4           -9.7030476051E+0          -5.4868465065E+1         
