DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
10/30/15                  16:35:29.8                3.0264965068E+2           1.5422250456E+4           8.9452372564E+1           6.8392349840E+1          
10/30/15                  16:35:35.1                3.0264971197E+2           1.5427517938E+4           8.9076909212E+1           6.8187670048E+1          
10/30/15                  16:35:40.3                3.0264977312E+2           1.5393779860E+4           9.0564013887E+1           6.4021819859E+1          
10/30/15                  16:35:45.7                3.0264983461E+2           1.5382675144E+4           8.9044126044E+1           6.9388392599E+1          
10/30/15                  16:35:50.9                3.0264989580E+2           1.5400874745E+4           9.0074745731E+1           6.5574151051E+1          
10/30/15                  16:35:56.2                3.0264995674E+2           1.5370919406E+4           9.0544397831E+1           6.6499537550E+1          
10/30/15                  16:36:01.5                3.0265001746E+2           1.5352658052E+4           9.0859541813E+1           6.6902401719E+1          
10/30/15                  16:36:08.7                3.0265010112E+2           1.4519830206E+4           9.3065588169E+1           3.6091864891E+1          
10/30/15                  16:36:14.0                3.0265016270E+2           1.6073539284E+4           9.0472239073E+1           6.0430679956E+1          
10/30/15                  16:36:19.4                3.0265022527E+2           1.7727793758E+4           8.5242901970E+1           7.2845033788E+1          
10/30/15                  16:36:24.9                3.0265028829E+2           1.7321347055E+4           8.5432420352E+1           5.6380829848E+1          
10/30/15                  16:36:30.2                3.0265035048E+2           1.6340127070E+4           8.7461039278E+1           5.4628323172E+1          
10/30/15                  16:36:35.5                3.0265041146E+2           1.4059559302E+4           8.6619175004E+1           5.8434110174E+1          
10/30/15                  16:36:40.7                3.0265047190E+2           1.2116872650E+4           8.8672873447E+1           5.1497299464E+1          
10/30/15                  16:36:45.9                3.0265053179E+2           1.1222290754E+4           8.8622119686E+1           5.1540134804E+1          
10/30/15                  16:36:51.1                3.0265059158E+2           1.1255710094E+4           8.7934905882E+1           5.0741736556E+1          
10/30/15                  16:36:56.2                3.0265065114E+2           1.1749301666E+4           8.8592082588E+1           5.1031744485E+1          
10/30/15                  16:37:01.4                3.0265071114E+2           1.2384236231E+4           8.8043492147E+1           5.2021318980E+1          
10/30/15                  16:37:08.5                3.0265079304E+2           1.3214362273E+4           8.5487160625E+1           4.3197234664E+1          
10/30/15                  16:37:13.7                3.0265085322E+2           1.3732059515E+4           8.5486443441E+1           4.8329434503E+1          
10/30/15                  16:37:18.9                3.0265091371E+2           1.4136593116E+4           8.4310503003E+1           4.5063384305E+1          
10/30/15                  16:37:24.2                3.0265097457E+2           1.4436484491E+4           8.3559905239E+1           4.1388339548E+1          
