DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
06/17/15                  16:01:35.4                1.6762610465E+2           8.0508211759E+2           1.9406541058E+2           3.9757803087E+2          
06/17/15                  16:01:40.5                1.6762616409E+2           8.0623378941E+2           1.8864445543E+2           3.8057344318E+2          
06/17/15                  16:01:47.4                1.6762624403E+2           7.9920207425E+2           1.9292400240E+2           3.1463501042E+2          
06/17/15                  16:01:52.5                1.6762630263E+2           8.0471114305E+2           1.8606836170E+2           3.2626984557E+2          
06/17/15                  16:01:57.6                1.6762636156E+2           8.0000395234E+2           1.8843400478E+2           3.2094309976E+2          
06/17/15                  16:02:02.8                1.6762642153E+2           7.9850182724E+2           1.8827072849E+2           3.3191436081E+2          
06/17/15                  16:02:07.9                1.6762648123E+2           7.9572087217E+2           1.9251036945E+2           2.9620317869E+2          
06/17/15                  16:02:13.0                1.6762654034E+2           8.0052518964E+2           1.8343721417E+2           3.3014437737E+2          
06/17/15                  16:02:18.1                1.6762659916E+2           7.9357200440E+2           1.8594550335E+2           3.4499414613E+2          
06/17/15                  16:02:23.3                1.6762665919E+2           7.9405543866E+2           1.8732092221E+2           3.4870160917E+2          
06/17/15                  16:02:28.4                1.6762671811E+2           7.9091567886E+2           1.8848715957E+2           3.5879128725E+2          
06/17/15                  16:02:33.5                1.6762677750E+2           7.9113045874E+2           1.8555726653E+2           3.4662181643E+2          
06/17/15                  16:02:38.6                1.6762683639E+2           7.8888500434E+2           1.8596016806E+2           2.9776590708E+2          
06/17/15                  16:02:45.5                1.6762691633E+2           7.8802037429E+2           1.8272402105E+2           3.4694367865E+2          
06/17/15                  16:02:50.6                1.6762697513E+2           7.8880569055E+2           1.8079151462E+2           3.3885641652E+2          
06/17/15                  16:02:55.7                1.6762703396E+2           7.8628085756E+2           1.8269000770E+2           2.8077674391E+2          
06/17/15                  16:03:00.8                1.6762709302E+2           7.8433122676E+2           1.8110491342E+2           3.1070215629E+2          
06/17/15                  16:03:05.9                1.6762715186E+2           7.7769744654E+2           1.8720687817E+2           2.5860949207E+2          
06/17/15                  16:03:11.0                1.6762721071E+2           7.7988320857E+2           1.8526677230E+2           3.1774283008E+2          
06/17/15                  16:03:16.0                1.6762726923E+2           7.7963082219E+2           1.8382459645E+2           3.1121019484E+2          
06/17/15                  16:03:21.1                1.6762732787E+2           7.8123805312E+2           1.8128223337E+2           3.2820509920E+2          
06/17/15                  16:03:26.1                1.6762738650E+2           7.7889612769E+2           1.7938208859E+2           3.6827081780E+2          
06/17/15                  16:03:31.2                1.6762744520E+2           7.7536154654E+2           1.8077470859E+2           3.3684314084E+2          
06/17/15                  16:03:36.3                1.6762750419E+2           7.6996570807E+2           1.8672670753E+2           2.9307949949E+2          
06/17/15                  16:03:43.2                1.6762758411E+2           7.7298126642E+2           1.7756117214E+2           3.3357033584E+2          
06/17/15                  16:03:48.3                1.6762764279E+2           7.7175276882E+2           1.7602092197E+2           2.6582462300E+2          
06/17/15                  16:03:53.4                1.6762770169E+2           7.6672140683E+2           1.7852526683E+2           2.7349866965E+2          
06/17/15                  16:03:58.5                1.6762776063E+2           7.6629434712E+2           1.7522527786E+2           3.0136290378E+2          
06/17/15                  16:04:03.6                1.6762782034E+2           7.6629994322E+2           1.7946109242E+2           2.3611358112E+2          
06/17/15                  16:04:08.8                1.6762787971E+2           7.6336137283E+2           1.7855375905E+2           2.6847012109E+2          
06/17/15                  16:04:13.8                1.6762793846E+2           7.6089643378E+2           1.7578465588E+2           2.8862094998E+2          
06/17/15                  16:04:18.9                1.6762799727E+2           7.5775000167E+2           1.7959183609E+2           3.0104400740E+2          
06/17/15                  16:04:24.0                1.6762805589E+2           7.5729604188E+2           1.7637381990E+2           3.2897235505E+2          
06/17/15                  16:04:29.0                1.6762811444E+2           7.5463391229E+2           1.7966206589E+2           2.5315237739E+2          
06/17/15                  16:04:34.1                1.6762817331E+2           7.5340973177E+2           1.7611002307E+2           2.6994129747E+2          
06/17/15                  16:04:41.0                1.6762825341E+2           7.5347775022E+2           1.7468035611E+2           2.9234986290E+2          
06/17/15                  16:04:46.1                1.6762831212E+2           7.4874333233E+2           1.7662982417E+2           2.3092750300E+2          
06/17/15                  16:04:51.2                1.6762837113E+2           7.4940610954E+2           1.7113519294E+2           2.5752227892E+2          
06/17/15                  16:04:56.3                1.6762842978E+2           7.4497390157E+2           1.7328942800E+2           2.3728244817E+2          
06/17/15                  16:05:01.4                1.6762848877E+2           7.4295957211E+2           1.7306828686E+2           2.8599919575E+2          
06/17/15                  16:05:06.5                1.6762854776E+2           7.3880143850E+2           1.7439541391E+2           2.2514529065E+2          
06/17/15                  16:05:11.5                1.6762860621E+2           7.3636377964E+2           1.7097863387E+2           2.5752711433E+2          
06/17/15                  16:05:16.7                1.6762866562E+2           7.3749912243E+2           1.6703276637E+2           2.2878921432E+2          
06/17/15                  16:05:21.8                1.6762872462E+2           7.3229218374E+2           1.7313000691E+2           2.1669153770E+2          
06/17/15                  16:05:26.8                1.6762878341E+2           7.2970957864E+2           1.6958629924E+2           2.5115254833E+2          
06/17/15                  16:05:31.9                1.6762884224E+2           7.2722676094E+2           1.6955403887E+2           2.5956525037E+2          
06/17/15                  16:05:38.8                1.6762892236E+2           7.2623470055E+2           1.6596629943E+2           2.1609097490E+2          
06/17/15                  16:05:43.9                1.6762898127E+2           7.2199582263E+2           1.6453100275E+2           2.2348912443E+2          
06/17/15                  16:05:49.0                1.6762903985E+2           7.2259720667E+2           1.6080644748E+2           3.2423323543E+2          
06/17/15                  16:05:54.1                1.6762909857E+2           7.2130855267E+2           1.6515980148E+2           3.0226824440E+2          
06/17/15                  16:05:59.1                1.6762915731E+2           7.1619756132E+2           1.6450749008E+2           2.0703520454E+2          
06/17/15                  16:06:04.2                1.6762921611E+2           7.1650472612E+2           1.5608622380E+2           2.7319464180E+2          
06/17/15                  16:06:09.3                1.6762927443E+2           7.1101658310E+2           1.6090327246E+2           2.3075211656E+2          
06/17/15                  16:06:14.3                1.6762933295E+2           7.0656983267E+2           1.6271960599E+2           2.4098615759E+2          
06/17/15                  16:06:19.4                1.6762939151E+2           7.0509934880E+2           1.6013518613E+2           2.5266784229E+2          
06/17/15                  16:06:24.4                1.6762945007E+2           7.0544972229E+2           1.5668276914E+2           2.2678623117E+2          
06/17/15                  16:06:29.5                1.6762950877E+2           7.0169374993E+2           1.5554973763E+2           2.7371889953E+2          
06/17/15                  16:06:36.5                1.6762958928E+2           7.0196223590E+2           1.5445773235E+2           1.9801902683E+2          
06/17/15                  16:06:41.5                1.6762964790E+2           6.9697729191E+2           1.5450883514E+2           2.1035710511E+2          
06/17/15                  16:06:46.6                1.6762970663E+2           6.9558884802E+2           1.5574452275E+2           1.7537034890E+2          
06/17/15                  16:06:51.7                1.6762976525E+2           6.9392881043E+2           1.5565791911E+2           2.2923401932E+2          
06/17/15                  16:06:56.7                1.6762982396E+2           6.8832122447E+2           1.5670353455E+2           1.8984848363E+2          
06/17/15                  16:07:01.8                1.6762988289E+2           6.8834146684E+2           1.5312113671E+2           2.3311849689E+2          
06/17/15                  16:07:06.9                1.6762994139E+2           6.8490950496E+2           1.5409605216E+2           2.0583550572E+2          
06/17/15                  16:07:11.9                1.6762999999E+2           6.8510350957E+2           1.4452260241E+2           2.8695185587E+2          
06/17/15                  16:07:17.0                1.6763005881E+2           6.8047378480E+2           1.5300141887E+2           2.2091331047E+2          
