DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
07/21/16                  09:50:11.3                2.0236818712E+2           3.9500000000E+1           7.8585339326E+2           3.2249164919E+4           -1.6217946220E+0          -5.3739224590E+1         
07/21/16                  09:50:23.3                2.0236832554E+2           3.9515625000E+1           7.8663814102E+2           3.2079553885E+4           -1.0948827426E+0          -5.5958714065E+1         
07/21/16                  09:50:33.6                2.0236844546E+2           3.9562500000E+1           7.8616835478E+2           3.2159682805E+4           -2.0905989288E+0          -5.6162634484E+1         
07/21/16                  09:50:41.7                2.0236853867E+2           3.9593750000E+1           7.8604346412E+2           3.2257032241E+4           -1.9901609489E+0          -5.6313474764E+1         
07/21/16                  09:50:48.9                2.0236862246E+2           3.9625000000E+1           7.8558486919E+2           3.2344949757E+4           -2.2625635640E+0          -5.5591340795E+1         
07/21/16                  09:50:56.5                2.0236871033E+2           3.9625000000E+1           7.8662057572E+2           3.2234910903E+4           -1.6690658432E+0          -5.7695247132E+1         
07/21/16                  09:51:04.3                2.0236880087E+2           3.9625000000E+1           7.8594624856E+2           3.2485748852E+4           -2.2892733215E+0          -5.7468887051E+1         
07/21/16                  09:51:12.8                2.0236889863E+2           3.9687500000E+1           7.8580688663E+2           3.2655623168E+4           -1.7589766947E+0          -5.6920863727E+1         
07/21/16                  09:51:20.3                2.0236898604E+2           3.9687500000E+1           7.8551428856E+2           3.2608506264E+4           -1.4177315339E+0          -5.7318187679E+1         
07/21/16                  09:51:28.5                2.0236908075E+2           3.9722222220E+1           7.8591781961E+2           3.2219908423E+4           -1.8176043665E+0          -5.8976479397E+1         
07/21/16                  09:51:37.5                2.0236918486E+2           3.9750000000E+1           7.8529745341E+2           3.2403553678E+4           -2.9645021222E+0          -5.8475395970E+1         
07/21/16                  09:51:45.3                2.0236927519E+2           3.9750000000E+1           7.8554821158E+2           3.2128953494E+4           -1.9011889650E+0          -5.9440296835E+1         
07/21/16                  09:51:53.5                2.0236937001E+2           3.9750000000E+1           7.8482887823E+2           3.2060038530E+4           -2.1820092397E+0          -5.8624737633E+1         
07/21/16                  09:52:03.1                2.0236948092E+2           3.9742187500E+1           7.8497301220E+2           3.2267509585E+4           -3.1366889017E+0          -5.9466072078E+1         
07/21/16                  09:52:11.0                2.0236957237E+2           3.9742187500E+1           7.8537428911E+2           3.2130603729E+4           -3.2794215850E+0          -6.0392083095E+1         
07/21/16                  09:52:18.5                2.0236965926E+2           3.9723214290E+1           7.8509678776E+2           3.2094062235E+4           -3.2936383594E+0          -6.0755752338E+1         
07/21/16                  09:52:25.8                2.0236974327E+2           3.9750000000E+1           7.8479252937E+2           3.2068636708E+4           -3.3697340225E+0          -6.0391145484E+1         
07/21/16                  09:52:34.2                2.0236984070E+2           3.9732142860E+1           7.8517133827E+2           3.2254120870E+4           -2.6603811862E+0          -6.0287698244E+1         
07/21/16                  09:52:42.7                2.0236993975E+2           3.9718750000E+1           7.8512445044E+2           3.2351178504E+4           -3.6196193742E+0          -6.1184622152E+1         
07/21/16                  09:52:51.0                2.0237003521E+2           3.9701388890E+1           7.8493882441E+2           3.2548305652E+4           -3.6910041078E+0          -6.0094215305E+1         
07/21/16                  09:52:59.9                2.0237013807E+2           3.9708333330E+1           7.8498659408E+2           3.2742242034E+4           -3.8614269787E+0          -6.0301528598E+1         
07/21/16                  09:53:09.0                2.0237024336E+2           3.9703125000E+1           7.8487833519E+2           3.2824051382E+4           -3.5393570930E+0          -5.9276162380E+1         
07/21/16                  09:53:17.5                2.0237034187E+2           3.9750000000E+1           7.8519579970E+2           3.3239651717E+4           -3.7699505347E+0          -5.9487960841E+1         
07/21/16                  09:53:26.2                2.0237044248E+2           3.9742187500E+1           7.8445455984E+2           3.3719214707E+4           -3.7991830525E+0          -5.7680269421E+1         
07/21/16                  09:53:38.2                2.0237058163E+2           3.9784090910E+1           7.8462216406E+2           3.4114978581E+4           -3.9701703752E+0          -5.7687004359E+1         
07/21/16                  09:53:48.0                2.0237069475E+2           3.9812500000E+1           7.8461178238E+2           3.4119970379E+4           -4.6591541389E+0          -5.7890800844E+1         
07/21/16                  09:53:57.7                2.0237080783E+2           3.9812500000E+1           7.8408807756E+2           3.3942010226E+4           -4.4943165029E+0          -5.7406525122E+1         
07/21/16                  09:54:06.3                2.0237090726E+2           3.9804687500E+1           7.8463575896E+2           3.3343792548E+4           -4.7633665491E+0          -5.8762846196E+1         
07/21/16                  09:54:14.3                2.0237099897E+2           3.9750000000E+1           7.8501013153E+2           3.2904934172E+4           -4.9678264429E+0          -5.9756888748E+1         
07/21/16                  09:54:21.6                2.0237108386E+2           3.9732142860E+1           7.8395934807E+2           3.2742557648E+4           -5.8243051483E+0          -5.9044921838E+1         
07/21/16                  09:54:29.0                2.0237116994E+2           3.9671875000E+1           7.8388857169E+2           3.2785097282E+4           -5.4216731548E+0          -5.8344553869E+1         
07/21/16                  09:54:37.6                2.0237126860E+2           3.9645833330E+1           7.8409957849E+2           3.2609570985E+4           -5.5296452880E+0          -5.9608363698E+1         
07/21/16                  09:54:46.5                2.0237137206E+2           3.9625000000E+1           7.8447765936E+2           3.2535674010E+4           -5.8083480451E+0          -5.9394184888E+1         
07/21/16                  09:54:54.9                2.0237146909E+2           3.9589285710E+1           7.8359297686E+2           3.2463754197E+4           -5.8510362455E+0          -5.8412164085E+1         
07/21/16                  09:55:03.5                2.0237156913E+2           3.9554687500E+1           7.8380004000E+2           3.1915359831E+4           -6.1599567558E+0          -5.9006604748E+1         
07/21/16                  09:55:13.6                2.0237168587E+2           3.9500000000E+1           7.8359384808E+2           3.2014100016E+4           -6.4866394113E+0          -5.9436426833E+1         
07/21/16                  09:55:23.4                2.0237179947E+2           3.9460227270E+1           7.8363211444E+2           3.2101038937E+4           -6.3155472461E+0          -5.8761710859E+1         
07/21/16                  09:55:32.2                2.0237190132E+2           3.9437500000E+1           7.8429581402E+2           3.2074772128E+4           -6.5127885495E+0          -6.0180106091E+1         
07/21/16                  09:55:40.4                2.0237199616E+2           3.9437500000E+1           7.8401689428E+2           3.2060127003E+4           -6.5807685152E+0          -5.9731388173E+1         
07/21/16                  09:55:48.4                2.0237208898E+2           3.9437500000E+1           7.8399246284E+2           3.2116689765E+4           -6.5685480816E+0          -5.8797812394E+1         
07/21/16                  09:55:57.6                2.0237219550E+2           3.9375000000E+1           7.8346601810E+2           3.2343550182E+4           -7.0587788689E+0          -5.7664226015E+1         
07/21/16                  09:56:06.7                2.0237230060E+2           3.9359375000E+1           7.8384723240E+2           3.2421188744E+4           -7.3050954928E+0          -5.8657909241E+1         
07/21/16                  09:56:14.8                2.0237239413E+2           3.9312500000E+1           7.8376142317E+2           3.2431043601E+4           -7.1211493557E+0          -5.7917486300E+1         
07/21/16                  09:56:22.8                2.0237248672E+2           3.9312500000E+1           7.8354560816E+2           3.2257949577E+4           -7.4949571522E+0          -5.7543099861E+1         
07/21/16                  09:56:30.3                2.0237257345E+2           3.9302083330E+1           7.8368250430E+2           3.1522418516E+4           -7.8084410299E+0          -5.9607405128E+1         
07/21/16                  09:56:37.6                2.0237265823E+2           3.9267857140E+1           7.8369562160E+2           3.1209707715E+4           -8.0034781518E+0          -6.0137529830E+1         
07/21/16                  09:56:46.6                2.0237276181E+2           3.9250000000E+1           7.8384673634E+2           3.0981593344E+4           -7.9994957601E+0          -6.0660342672E+1         
07/21/16                  09:56:53.5                2.0237284193E+2           3.9187500000E+1           7.8375404258E+2           3.0822134763E+4           -8.0557426443E+0          -6.0546078414E+1         
07/21/16                  09:57:00.4                2.0237292208E+2           3.9187500000E+1           7.8354991393E+2           3.0820784181E+4           -8.5646286197E+0          -6.0422366302E+1         
07/21/16                  09:57:07.6                2.0237300516E+2           3.9187500000E+1           7.8416742453E+2           3.0765160743E+4           -8.1978866835E+0          -6.1630046112E+1         
07/21/16                  09:57:14.5                2.0237308463E+2           3.9187500000E+1           7.8406509773E+2           3.0706605607E+4           -8.5683025857E+0          -6.1478438324E+1         
07/21/16                  09:57:21.8                2.0237316898E+2           3.9187500000E+1           7.8428728532E+2           3.0742344640E+4           -8.3395251392E+0          -6.1532729634E+1         
07/21/16                  09:57:30.4                2.0237326855E+2           3.9140625000E+1           7.8380584483E+2           3.0966809357E+4           -8.5574641283E+0          -6.0611055643E+1         
07/21/16                  09:57:38.0                2.0237335684E+2           3.9125000000E+1           7.8391908254E+2           3.1074917292E+4           -8.6651327327E+0          -6.0767825516E+1         
07/21/16                  09:57:45.2                2.0237344028E+2           3.9125000000E+1           7.8380614823E+2           3.1184506932E+4           -8.5718017744E+0          -6.0190994918E+1         
07/21/16                  09:57:52.7                2.0237352709E+2           3.9125000000E+1           7.8413528749E+2           3.1285272456E+4           -9.0489996357E+0          -6.0669189830E+1         
07/21/16                  09:58:00.4                2.0237361677E+2           3.9125000000E+1           7.8377222108E+2           3.1698631277E+4           -8.7740507657E+0          -5.9324927461E+1         
