DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
11/06/15                  18:44:25.6                3.0978085199E+2           1.2744606226E+4           -1.7962828725E+1          -1.3900794067E+2         
11/06/15                  18:44:30.7                3.0978091153E+2           1.2716263322E+4           -1.7835346172E+1          -1.3838988098E+2         
11/06/15                  18:44:35.9                3.0978097163E+2           1.2696822117E+4           -1.8049422068E+1          -1.3799866695E+2         
11/06/15                  18:44:41.1                3.0978103167E+2           1.2678931767E+4           -1.8104395658E+1          -1.3753024873E+2         
11/06/15                  18:44:46.3                3.0978109153E+2           1.2651990413E+4           -1.7916149615E+1          -1.3921407602E+2         
11/06/15                  18:44:51.4                3.0978115122E+2           1.2638257836E+4           -1.7714420172E+1          -1.3860167148E+2         
11/06/15                  18:44:56.5                3.0978121021E+2           1.2650321708E+4           -1.7771372994E+1          -1.3705701671E+2         
11/06/15                  18:45:01.7                3.0978126998E+2           1.2676384907E+4           -1.7899404488E+1          -1.3905194091E+2         
11/06/15                  18:45:06.9                3.0978133001E+2           1.2707800762E+4           -1.8029106452E+1          -1.3820856218E+2         
11/06/15                  18:45:12.1                3.0978139031E+2           1.2705441691E+4           -1.7738762589E+1          -1.3884171442E+2         
11/06/15                  18:45:17.3                3.0978145052E+2           1.2688579378E+4           -1.7837962546E+1          -1.3928134378E+2         
11/06/15                  18:45:24.3                3.0978153189E+2           1.2687453412E+4           -1.8116730500E+1          -1.3839259716E+2         
11/06/15                  18:45:29.4                3.0978159122E+2           1.2694889527E+4           -1.8140083443E+1          -1.3750146249E+2         
11/06/15                  18:45:34.6                3.0978165064E+2           1.2676158169E+4           -1.7790869110E+1          -1.4179959284E+2         
11/06/15                  18:45:39.7                3.0978170986E+2           1.2654560519E+4           -1.7734616036E+1          -1.4033560731E+2         
11/06/15                  18:45:44.8                3.0978176959E+2           1.2644200471E+4           -1.7716937379E+1          -1.3939339795E+2         
11/06/15                  18:45:50.0                3.0978182940E+2           1.2633698647E+4           -1.7833774334E+1          -1.4083185342E+2         
11/06/15                  18:45:55.1                3.0978188852E+2           1.2634961670E+4           -1.8028514873E+1          -1.3836616199E+2         
11/06/15                  18:46:00.3                3.0978194836E+2           1.2629744704E+4           -1.7797359406E+1          -1.4032358100E+2         
11/06/15                  18:46:05.5                3.0978200818E+2           1.2607886356E+4           -1.7849636315E+1          -1.3964472053E+2         
11/06/15                  18:46:10.6                3.0978206797E+2           1.2572946149E+4           -1.8170500401E+1          -1.3874331799E+2         
11/06/15                  18:46:15.8                3.0978212754E+2           1.2542188265E+4           -1.7918178018E+1          -1.3912571175E+2         
11/06/15                  18:46:22.7                3.0978220831E+2           1.2523549920E+4           -1.7816201635E+1          -1.4062658443E+2         
11/06/15                  18:46:27.9                3.0978226805E+2           1.2514267847E+4           -1.8196844988E+1          -1.3924992907E+2         
11/06/15                  18:46:33.1                3.0978232770E+2           1.2511562627E+4           -1.7930320014E+1          -1.4031836471E+2         
11/06/15                  18:46:38.2                3.0978238699E+2           1.2523132190E+4           -1.8073628491E+1          -1.4083585319E+2         
11/06/15                  18:46:43.3                3.0978244640E+2           1.2538444221E+4           -1.7803627981E+1          -1.3877816736E+2         
11/06/15                  18:46:48.5                3.0978250605E+2           1.2528845361E+4           -1.7780041185E+1          -1.3927330377E+2         
11/06/15                  18:46:53.6                3.0978256495E+2           1.2530380259E+4           -1.8103058426E+1          -1.3855356978E+2         
11/06/15                  18:46:58.7                3.0978262497E+2           1.2549116040E+4           -1.7711440064E+1          -1.3881670963E+2         
11/06/15                  18:47:03.9                3.0978268448E+2           1.2569725199E+4           -1.8003205640E+1          -1.4118672988E+2         
11/06/15                  18:47:09.0                3.0978274398E+2           1.2576672670E+4           -1.7775524686E+1          -1.3897573413E+2         
11/06/15                  18:47:14.2                3.0978280373E+2           1.2594118984E+4           -1.7939939628E+1          -1.3983329901E+2         
11/06/15                  18:47:21.2                3.0978288442E+2           1.2591911586E+4           -1.7851160702E+1          -1.4030375846E+2         
11/06/15                  18:47:26.3                3.0978294388E+2           1.2599531630E+4           -1.7968647469E+1          -1.3964689645E+2         
11/06/15                  18:47:31.4                3.0978300332E+2           1.2594657991E+4           -1.7971212956E+1          -1.3910394650E+2         
11/06/15                  18:47:36.6                3.0978306333E+2           1.2599529793E+4           -1.8108124495E+1          -1.3766537391E+2         
11/06/15                  18:47:41.9                3.0978312459E+2           1.2600784535E+4           -1.7709474498E+1          -1.4015325714E+2         
11/06/15                  18:47:47.1                3.0978318454E+2           1.2592757489E+4           -1.7484837410E+1          -1.4099726636E+2         
11/06/15                  18:47:52.2                3.0978324397E+2           1.2580708658E+4           -1.7949300306E+1          -1.3959810063E+2         
11/06/15                  18:47:57.4                3.0978330348E+2           1.2561338534E+4           -1.7984901278E+1          -1.4006732866E+2         
11/06/15                  18:48:02.5                3.0978336340E+2           1.2563542746E+4           -1.7749431366E+1          -1.3857604128E+2         
11/06/15                  18:48:07.7                3.0978342336E+2           1.2571035194E+4           -1.8159415171E+1          -1.3708057047E+2         
11/06/15                  18:48:12.9                3.0978348279E+2           1.2607991692E+4           -1.8067398253E+1          -1.3912895515E+2         
11/06/15                  18:48:19.9                3.0978356383E+2           1.2672844180E+4           -1.7955865122E+1          -1.3929515833E+2         
11/06/15                  18:48:25.0                3.0978362369E+2           1.2700278785E+4           -1.8014613847E+1          -1.3870061204E+2         
11/06/15                  18:48:30.2                3.0978368340E+2           1.2703475444E+4           -1.7582967837E+1          -1.4071887857E+2         
11/06/15                  18:48:35.3                3.0978374281E+2           1.2719071537E+4           -1.7667249069E+1          -1.4080642688E+2         
11/06/15                  18:48:40.5                3.0978380239E+2           1.2740549771E+4           -1.8006160939E+1          -1.3899267040E+2         
