DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
06/03/16                  13:24:05.2                1.5451672757E+2           3.2257812500E+1           7.8541120467E+2           2.9461866278E+4           -1.3696143485E+1          -7.9099080618E+1         
06/03/16                  13:24:16.1                1.5451685379E+2           3.2255208330E+1           7.8577205892E+2           2.9471266420E+4           -1.3484808392E+1          -7.9037663805E+1         
06/03/16                  13:24:31.3                1.5451702905E+2           3.2262500000E+1           7.8618942278E+2           2.9482755185E+4           -1.3050649808E+1          -7.9211204856E+1         
06/03/16                  13:24:43.4                1.5451716930E+2           3.2250000000E+1           7.8669760500E+2           2.9478594105E+4           -1.2021575589E+1          -7.9598908304E+1         
06/03/16                  13:24:54.0                1.5451729229E+2           3.2261363640E+1           7.8686577940E+2           2.9489192050E+4           -1.2321024527E+1          -7.9449460735E+1         
06/03/16                  13:25:04.1                1.5451740880E+2           3.2254807690E+1           7.8693605690E+2           2.9502090369E+4           -1.2316259153E+1          -7.9589229754E+1         
06/03/16                  13:25:18.7                1.5451757835E+2           3.2221590910E+1           7.8765120454E+2           2.9508298433E+4           -1.1790852111E+1          -8.0638306549E+1         
06/03/16                  13:25:32.5                1.5451773768E+2           3.2221153850E+1           7.8716459288E+2           2.9524971941E+4           -1.1624749038E+1          -7.9638104821E+1         
06/03/16                  13:25:43.0                1.5451785886E+2           3.2236111110E+1           7.8729904447E+2           2.9532379846E+4           -1.1817079439E+1          -8.0562940369E+1         
06/03/16                  13:25:51.5                1.5451795773E+2           3.2229166670E+1           7.8758886128E+2           2.9548433092E+4           -1.1320980420E+1          -8.0494285429E+1         
06/03/16                  13:26:00.1                1.5451805686E+2           3.2173611110E+1           7.8802341144E+2           2.9548350409E+4           -1.1271730240E+1          -8.1407023834E+1         
06/03/16                  13:26:09.5                1.5451816589E+2           3.2178571430E+1           7.8772291616E+2           2.9568894592E+4           -1.1072379508E+1          -8.0987221394E+1         
06/03/16                  13:26:18.6                1.5451827182E+2           3.2166666670E+1           7.8748138643E+2           2.9585123763E+4           -1.0901398310E+1          -8.0624792885E+1         
06/03/16                  13:26:31.1                1.5451841588E+2           3.2139423080E+1           7.8798240386E+2           2.9603979731E+4           -1.0707719654E+1          -8.1991911159E+1         
