DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
12/03/15                  15:23:56.4                3.3664162532E+2           7.2008730358E+3           -2.2446694740E+1          -1.8442901340E+2         
12/03/15                  15:24:01.5                3.3664168408E+2           7.1458350218E+3           -2.2180035245E+1          -1.8414456059E+2         
12/03/15                  15:24:06.5                3.3664174283E+2           7.1566765599E+3           -2.2570812292E+1          -1.8108199954E+2         
12/03/15                  15:24:11.6                3.3664180160E+2           7.1743016131E+3           -2.2780632263E+1          -1.8027182425E+2         
12/03/15                  15:24:16.7                3.3664186046E+2           7.1341170702E+3           -2.2271502746E+1          -1.8154439439E+2         
12/03/15                  15:24:21.8                3.3664191949E+2           7.1048358235E+3           -2.2485879825E+1          -1.8321542017E+2         
12/03/15                  15:24:28.7                3.3664199959E+2           7.0844261468E+3           -2.2691056896E+1          -1.8380753704E+2         
12/03/15                  15:24:33.8                3.3664205847E+2           7.1056842764E+3           -2.2890876489E+1          -1.8278736131E+2         
12/03/15                  15:24:38.9                3.3664211745E+2           7.0749091214E+3           -2.2273584925E+1          -1.8452875576E+2         
12/03/15                  15:24:44.0                3.3664217661E+2           7.0162419373E+3           -2.2610764831E+1          -1.8459510489E+2         
12/03/15                  15:24:49.1                3.3664223559E+2           7.0300683893E+3           -2.2860814312E+1          -1.8252654826E+2         
12/03/15                  15:24:54.2                3.3664229489E+2           7.0164112191E+3           -2.2366117147E+1          -1.8546580956E+2         
12/03/15                  15:24:59.3                3.3664235363E+2           7.0282782766E+3           -2.2710735259E+1          -1.8451088036E+2         
12/03/15                  15:25:04.4                3.3664241240E+2           7.0557914250E+3           -2.2754387882E+1          -1.8218767910E+2         
12/03/15                  15:25:09.5                3.3664247137E+2           7.0436519816E+3           -2.2517634273E+1          -1.8456757514E+2         
12/03/15                  15:25:14.6                3.3664253022E+2           7.0504034282E+3           -2.2765932481E+1          -1.7913776481E+2         
12/03/15                  15:25:19.6                3.3664258888E+2           7.0442816127E+3           -2.2390461167E+1          -1.8588762747E+2         
12/03/15                  15:25:26.6                3.3664266899E+2           6.0451475112E+3           -2.1972451768E+1          -1.8179442470E+2         
12/03/15                  15:25:31.6                3.3664272740E+2           4.3017389421E+3           -2.2473523241E+1          -1.8639109697E+2         
12/03/15                  15:25:36.7                3.3664278597E+2           3.1584370688E+3           -2.2786730167E+1          -1.8916468006E+2         
12/03/15                  15:25:41.7                3.3664284472E+2           2.5596109030E+3           -2.1429173703E+1          -1.8706366508E+2         
12/03/15                  15:25:46.8                3.3664290346E+2           2.2755743053E+3           -1.9883875597E+1          -1.9350511394E+2         
12/03/15                  15:25:51.9                3.3664296214E+2           2.8973778610E+3           -2.1998998261E+1          -1.9133652703E+2         
12/03/15                  15:25:56.9                3.3664302066E+2           4.6107711442E+3           -2.1816064201E+1          -1.7678742268E+2         
12/03/15                  15:26:02.0                3.3664307942E+2           5.8695432042E+3           -2.1174746179E+1          -1.8296375495E+2         
12/03/15                  15:26:07.1                3.3664313815E+2           6.4982133503E+3           -2.1518643815E+1          -1.8414550783E+2         
12/03/15                  15:26:12.2                3.3664319694E+2           6.7983185668E+3           -2.2014200599E+1          -1.7774651067E+2         
12/03/15                  15:26:17.3                3.3664325597E+2           6.9560950689E+3           -2.2295434956E+1          -1.7991646971E+2         
12/03/15                  15:26:24.2                3.3664333625E+2           7.0717025270E+3           -2.2304272744E+1          -1.8509284316E+2         
12/03/15                  15:26:29.3                3.3664339519E+2           7.0683371817E+3           -2.2338333261E+1          -1.8172146295E+2         
12/03/15                  15:26:34.4                3.3664345407E+2           7.0379024392E+3           -2.2751260586E+1          -1.7995443616E+2         
12/03/15                  15:26:39.5                3.3664351315E+2           6.9845326471E+3           -2.2508274059E+1          -1.8197872925E+2         
12/03/15                  15:26:44.6                3.3664357210E+2           6.9974290977E+3           -2.2453252975E+1          -1.8628245803E+2         
12/03/15                  15:26:49.7                3.3664363123E+2           7.1011601716E+3           -2.2446633937E+1          -1.8449008763E+2         
12/03/15                  15:26:54.8                3.3664369007E+2           7.1679666760E+3           -2.2421820781E+1          -1.8243782387E+2         
12/03/15                  15:26:59.9                3.3664374899E+2           7.1281621226E+3           -2.2591901555E+1          -1.8218535456E+2         
12/03/15                  15:27:05.0                3.3664380791E+2           7.1065253084E+3           -2.2654281580E+1          -1.8032920508E+2         
12/03/15                  15:27:10.0                3.3664386670E+2           7.1046828871E+3           -2.2678323933E+1          -1.7993810463E+2         
12/03/15                  15:27:15.0                3.3664392414E+2           7.0834823075E+3           -2.2708863082E+1          -1.7943140368E+2         
12/03/15                  15:27:21.9                3.3664400410E+2           7.0963385330E+3           -2.2387711405E+1          -1.8439023467E+2         
12/03/15                  15:27:27.0                3.3664406269E+2           7.1109780004E+3           -2.2444486528E+1          -1.8360735033E+2         
12/03/15                  15:27:32.1                3.3664412163E+2           7.1016896729E+3           -2.2403516144E+1          -1.8360649660E+2         
12/03/15                  15:27:37.1                3.3664418044E+2           7.0791916439E+3           -2.2450429371E+1          -1.8326587679E+2         
12/03/15                  15:27:42.2                3.3664423932E+2           7.1090258057E+3           -2.2435136973E+1          -1.8212248921E+2         
12/03/15                  15:27:47.3                3.3664429821E+2           7.1109458613E+3           -2.2483395776E+1          -1.8180890430E+2         
12/03/15                  15:27:52.4                3.3664435704E+2           7.1104759285E+3           -2.2899233514E+1          -1.8304016686E+2         
12/03/15                  15:27:57.5                3.3664441589E+2           7.1311463684E+3           -2.2556207401E+1          -1.8196101141E+2         
12/03/15                  15:28:02.6                3.3664447474E+2           7.1221762424E+3           -2.2408266032E+1          -1.8452512406E+2         
12/03/15                  15:28:07.7                3.3664453387E+2           7.1418972516E+3           -2.2318335141E+1          -1.8244638428E+2         
12/03/15                  15:28:12.9                3.3664459445E+2           7.1781667514E+3           -2.2542987422E+1          -1.8391523580E+2         
12/03/15                  15:28:19.9                3.3664467505E+2           7.2393168883E+3           -2.2721425997E+1          -1.8115373353E+2         
12/03/15                  15:28:24.9                3.3664473372E+2           7.2587952920E+3           -2.2378592416E+1          -1.8172615760E+2         
12/03/15                  15:28:30.0                3.3664479258E+2           7.3219833973E+3           -2.2761743384E+1          -1.8225296377E+2         
12/03/15                  15:28:35.1                3.3664485164E+2           7.3346745056E+3           -2.2436364612E+1          -1.8168862469E+2         
12/03/15                  15:28:40.2                3.3664491045E+2           7.2872233152E+3           -2.2270956939E+1          -1.8386266989E+2         
12/03/15                  15:28:45.3                3.3664496949E+2           7.2434325189E+3           -2.2503278705E+1          -1.8531713218E+2         
12/03/15                  15:28:50.4                3.3664502805E+2           7.1699279267E+3           -2.2445357051E+1          -1.7961688106E+2         
12/03/15                  15:28:55.5                3.3664508682E+2           7.1573549214E+3           -2.2724698445E+1          -1.8190194678E+2         
12/03/15                  15:29:00.5                3.3664514567E+2           7.1008641583E+3           -2.2382750133E+1          -1.8413243867E+2         
12/03/15                  15:29:05.6                3.3664520441E+2           7.0994571150E+3           -2.2268404994E+1          -1.8463377629E+2         
12/03/15                  15:29:10.7                3.3664526365E+2           7.1069842334E+3           -2.2335522912E+1          -1.8411755415E+2         
12/03/15                  15:29:17.6                3.3664534358E+2           7.1201144558E+3           -2.2324497617E+1          -1.8342697033E+2         
12/03/15                  15:29:22.7                3.3664540209E+2           7.1222412859E+3           -2.2373352084E+1          -1.8263798995E+2         
