DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
11/02/15                  16:52:23.7                3.0570305273E+2           2.4019744069E+2           3.3659282133E+1           -5.2592153744E+1         
11/02/15                  16:52:28.8                3.0570311144E+2           2.3544527826E+2           4.0182234532E+1           -2.0752743385E+2         
11/02/15                  16:52:35.7                3.0570319146E+2           2.3104402555E+2           4.4540890372E+1           -1.2062921743E+2         
11/02/15                  16:52:40.8                3.0570325005E+2           2.2714229558E+2           4.0658919705E+1           -7.9264074160E+1         
11/02/15                  16:52:45.8                3.0570330861E+2           2.2682932481E+2           4.0713039555E+1           -9.0458373117E+1         
11/02/15                  16:52:50.9                3.0570336704E+2           2.2471125239E+2           3.3015363633E+1           -1.1690348087E+2         
11/02/15                  16:52:55.9                3.0570342558E+2           2.2264752338E+2           3.4471513531E+1           -1.8011985543E+1         
11/02/15                  16:53:01.0                3.0570348452E+2           2.1926203759E+2           4.1554661558E+1           -1.4750658688E+2         
11/02/15                  16:53:06.1                3.0570354295E+2           2.1929535845E+2           3.7581669346E+1           -5.9617670764E+1         
11/02/15                  16:53:11.1                3.0570360152E+2           2.1399240599E+2           4.4731339444E+1           -1.5464646021E+2         
11/02/15                  16:53:16.2                3.0570366014E+2           2.1371990453E+2           3.3727954827E+1           -7.2668303100E+1         
11/02/15                  16:53:21.2                3.0570371870E+2           2.1076435533E+2           4.2467157744E+1           -2.2471519049E+2         
11/02/15                  16:53:26.3                3.0570377735E+2           2.0822351039E+2           4.6603949423E+1           -1.6409574299E+2         
11/02/15                  16:53:33.2                3.0570385712E+2           2.1096806229E+2           2.5338260864E+1           4.5375370589E+1          
11/02/15                  16:53:38.3                3.0570391556E+2           2.0369254414E+2           4.9417771005E+1           -1.9552318035E+2         
11/02/15                  16:53:43.3                3.0570397419E+2           2.0408558635E+2           3.1778626714E+1           -6.6990891218E+1         
11/02/15                  16:53:48.4                3.0570403277E+2           2.0290695679E+2           4.5571260234E+1           -6.2820931329E+1         
11/02/15                  16:53:53.4                3.0570409136E+2           1.9960624435E+2           4.4611182808E+1           -1.7501313764E+2         
11/02/15                  16:53:58.5                3.0570415001E+2           2.0105087758E+2           4.0977718832E+1           -5.9061832847E+1         
11/02/15                  16:54:03.6                3.0570420839E+2           1.9903239880E+2           4.0146935584E+1           -8.2818428907E+1         
11/02/15                  16:54:08.6                3.0570426700E+2           1.9659178320E+2           4.4689215655E+1           -1.7415275297E+2         
11/02/15                  16:54:13.7                3.0570432554E+2           1.9594046281E+2           4.1846646638E+1           -2.9001841402E+1         
11/02/15                  16:54:18.7                3.0570438414E+2           1.9230070212E+2           4.8348891974E+1           -1.3175372854E+2         
11/02/15                  16:54:23.8                3.0570444297E+2           1.9295485470E+2           5.2284582754E+1           -1.5698518357E+2         
11/02/15                  16:54:30.7                3.0570452313E+2           1.8982416869E+2           4.8797938904E+1           -1.4796644111E+2         
11/02/15                  16:54:35.8                3.0570458165E+2           1.9058731277E+2           4.4525127590E+1           -1.8988237677E+2         
11/02/15                  16:54:40.9                3.0570464038E+2           1.9249716505E+2           3.0828219733E+1           1.6148715882E+0          
11/02/15                  16:54:46.0                3.0570469917E+2           1.8856278315E+2           4.3255154830E+1           -9.3702943210E+1         
11/02/15                  16:54:51.0                3.0570475774E+2           1.8988360750E+2           3.1834446876E+1           -2.6374276062E+1         
11/02/15                  16:54:56.1                3.0570481635E+2           1.8357591946E+2           6.5864164063E+1           -2.3127724628E+2         
11/02/15                  16:55:01.1                3.0570487476E+2           1.8781486115E+2           3.7135852956E+1           4.0801566509E-1          
11/02/15                  16:55:06.2                3.0570493343E+2           1.8519477096E+2           4.0695702190E+1           -1.0711275021E+2         
11/02/15                  16:55:11.3                3.0570499203E+2           1.8157944671E+2           5.6431688059E+1           -2.1323776033E+2         
11/02/15                  16:55:16.3                3.0570505059E+2           1.8257510690E+2           4.7103078831E+1           -9.1063324089E+1         
11/02/15                  16:55:21.4                3.0570510931E+2           1.8278271077E+2           3.8166061852E+1           -6.5547520591E+1         
11/02/15                  16:55:28.3                3.0570518912E+2           1.8187398162E+2           3.7156724212E+1           -4.8145051296E+0         
11/02/15                  16:55:33.3                3.0570524753E+2           1.8288178380E+2           3.5003319610E+1           -3.3492520655E+1         
11/02/15                  16:55:38.4                3.0570530618E+2           1.8085254074E+2           4.3605094857E+1           -1.5755395648E+2         
11/02/15                  16:55:43.5                3.0570536484E+2           1.7720706413E+2           5.0723773682E+1           -1.1296623330E+2         
11/02/15                  16:55:48.5                3.0570542345E+2           1.7759759770E+2           3.8862479774E+1           -9.4599432118E+1         
11/02/15                  16:55:53.6                3.0570548215E+2           1.7677488863E+2           5.0790113564E+1           -2.2335999354E+2         
11/02/15                  16:55:58.7                3.0570554067E+2           1.7777263748E+2           3.6465743865E+1           1.2298044916E+1          
11/02/15                  16:56:03.7                3.0570559916E+2           1.7866474433E+2           3.6770712553E+1           8.9941266060E+0          
11/02/15                  16:56:08.8                3.0570565787E+2           1.7732397068E+2           3.6497747920E+1           6.4627528492E+1          
11/02/15                  16:56:13.9                3.0570571647E+2           1.7419987876E+2           4.2589786794E+1           -4.2862661931E+1         
11/02/15                  16:56:18.9                3.0570577541E+2           1.7279809555E+2           5.3688554697E+1           -2.4003326232E+2         
11/02/15                  16:56:25.8                3.0570585531E+2           1.7122812506E+2           5.1721217250E+1           -2.3711147776E+2         
11/02/15                  16:56:30.9                3.0570591374E+2           1.7415645248E+2           3.6824347285E+1           -1.0900802492E+1         
11/02/15                  16:56:36.0                3.0570597237E+2           1.7485194514E+2           4.6646139881E+1           -1.0133388886E+2         
11/02/15                  16:56:41.0                3.0570603102E+2           1.7243813902E+2           3.8434776299E+1           1.6287642754E+1          
11/02/15                  16:56:46.1                3.0570608946E+2           1.7306014335E+2           4.4869523996E+1           -6.8987302242E+1         
11/02/15                  16:56:51.1                3.0570614814E+2           1.7310308645E+2           4.3616615561E+1           1.2338079807E+1          
11/02/15                  16:56:56.2                3.0570620658E+2           1.7023227399E+2           5.7602296234E+1           -2.6380740494E+2         
11/02/15                  16:57:01.3                3.0570626513E+2           1.6678734252E+2           5.5127339481E+1           -2.5564428380E+2         
11/02/15                  16:57:06.3                3.0570632365E+2           1.6748747486E+2           5.2723703913E+1           -2.4762288728E+2         
11/02/15                  16:57:11.4                3.0570638214E+2           1.6706637615E+2           4.7525591190E+1           -1.5054930061E+2         
11/02/15                  16:57:16.4                3.0570644082E+2           1.6777498725E+2           4.3655511882E+1           -4.0445340218E+1         
11/02/15                  16:57:23.3                3.0570652057E+2           1.6755502759E+2           4.1287804118E+1           -7.8900518942E+1         
11/02/15                  16:57:28.4                3.0570657894E+2           1.6409492946E+2           5.5471997251E+1           -1.6693942189E+2         
11/02/15                  16:57:33.4                3.0570663765E+2           1.6730700856E+2           4.4848593813E+1           -9.2242305645E+1         
11/02/15                  16:57:38.5                3.0570669616E+2           1.6875592491E+2           3.8183081125E+1           1.4822137369E+1          
11/02/15                  16:57:43.6                3.0570675474E+2           1.6461923062E+2           5.2727787359E+1           -1.4744451388E+2         
11/02/15                  16:57:48.6                3.0570681360E+2           1.6919489614E+2           1.6593402266E+1           1.2611122303E+2          
11/02/15                  16:57:53.7                3.0570687220E+2           1.6549010919E+2           3.9902468647E+1           -2.4607536620E+0         
11/02/15                  16:57:58.8                3.0570693077E+2           1.6430095147E+2           5.1278435475E+1           -9.6190518376E+1         
11/02/15                  16:58:03.8                3.0570698929E+2           1.6535883859E+2           3.4103826943E+1           8.9456855970E+1          
11/02/15                  16:58:08.9                3.0570704798E+2           1.6351378290E+2           5.2094827457E+1           -2.1771760682E+2         
11/02/15                  16:58:14.0                3.0570710659E+2           1.6303895302E+2           5.7715518838E+1           -1.7527869474E+2         
11/02/15                  16:58:20.9                3.0570718637E+2           1.6278454662E+2           4.8303985015E+1           -3.3842297272E+1         
11/02/15                  16:58:25.9                3.0570724478E+2           1.5923813702E+2           5.5016194882E+1           -7.8185542618E+1         
11/02/15                  16:58:31.0                3.0570730334E+2           1.6322954720E+2           4.7805368075E+1           -8.4675335523E+1         
11/02/15                  16:58:36.0                3.0570736175E+2           1.6264856166E+2           5.2472064486E+1           -1.7271618344E+2         
11/02/15                  16:58:41.1                3.0570742040E+2           1.6023046957E+2           4.7917153379E+1           -8.6917612875E+1         
11/02/15                  16:58:46.2                3.0570747927E+2           1.5742438931E+2           6.1041504366E+1           -1.1701498434E+2         
11/02/15                  16:58:51.2                3.0570753765E+2           1.6000801437E+2           4.5443488360E+1           -4.2319596327E+1         
11/02/15                  16:58:56.3                3.0570759633E+2           1.5848516683E+2           6.2849688658E+1           -2.6835865270E+2         
11/02/15                  16:59:01.3                3.0570765500E+2           1.5836798544E+2           4.9736587265E+1           5.7027191862E+1          
11/02/15                  16:59:06.4                3.0570771370E+2           1.5744206964E+2           5.2298588706E+1           -1.0666428864E+2         
11/02/15                  16:59:11.5                3.0570777250E+2           1.5829177402E+2           6.0481914654E+1           -1.5870631155E+2         
