DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
07/07/16                  11:26:56.7                1.8843537934E+2           3.7375000000E+1           7.8677368637E+2           3.7526744203E+4           -9.9799816696E+0          -5.5717928130E+1         
07/07/16                  11:27:17.4                1.8843561912E+2           3.7387500000E+1           7.8687124339E+2           3.7009023490E+4           -5.0691152401E+0          -5.9676955719E+1         
07/07/16                  11:27:29.9                1.8843576327E+2           3.7375000000E+1           7.8569242425E+2           3.6897799195E+4           -8.7248032610E+0          -5.6287747725E+1         
07/07/16                  11:27:44.3                1.8843592987E+2           3.7421875000E+1           7.8726391894E+2           3.6530932538E+4           -9.3016124761E+0          -6.0901492789E+1         
07/07/16                  11:27:59.3                1.8843610317E+2           3.7433593750E+1           7.8783956405E+2           3.7225254989E+4           -1.2218379338E+1          -5.7779197906E+1         
07/07/16                  11:28:15.8                1.8843629500E+2           3.7437500000E+1           7.8628049256E+2           3.7441583994E+4           -9.6837656213E+0          -5.5767076059E+1         
07/07/16                  11:28:35.5                1.8843652224E+2           3.7411931820E+1           7.8778667876E+2           3.7196098312E+4           -1.2010086192E+1          -6.3538406303E+1         
07/07/16                  11:28:59.7                1.8843680251E+2           3.7375000000E+1           7.8541155696E+2           3.6589263601E+4           -1.2466643986E+1          -5.5835825744E+1         
07/07/16                  11:29:16.4                1.8843699620E+2           3.7375000000E+1           7.8681221872E+2           3.5493406380E+4           -8.9032255343E+0          -5.8450706044E+1         
07/07/16                  11:29:34.3                1.8843720258E+2           3.7384868420E+1           7.8542417926E+2           3.6276567644E+4           -7.1955523778E+0          -4.8193381966E+1         
07/07/16                  11:29:47.9                1.8843736075E+2           3.7379166670E+1           7.8620646779E+2           3.7015012805E+4           -9.6136142944E+0          -5.6983543794E+1         
07/07/16                  11:30:05.9                1.8843756908E+2           3.7404166670E+1           7.8648240533E+2           3.6700668958E+4           -5.0138911324E+0          -6.0137665852E+1         
07/07/16                  11:30:21.7                1.8843775172E+2           3.7417968750E+1           7.8575011254E+2           3.6891598131E+4           -8.1551941956E+0          -5.6695753342E+1         
07/07/16                  11:30:37.7                1.8843793685E+2           3.7388392860E+1           7.8718127530E+2           3.6574529000E+4           -8.4498919427E+0          -6.1515997926E+1         
07/07/16                  11:30:52.0                1.8843810206E+2           3.7378906250E+1           7.8647542229E+2           3.6541043839E+4           -9.1551580012E+0          -5.6765076196E+1         
07/07/16                  11:31:09.5                1.8843830502E+2           3.7394886360E+1           7.8627081594E+2           3.6605060604E+4           -8.2670058850E+0          -5.7218302768E+1         
07/07/16                  11:31:31.1                1.8843855491E+2           3.7394736840E+1           7.8561160283E+2           3.7658189546E+4           -2.2925533885E+1          -5.5789480224E+1         
07/07/16                  11:31:52.4                1.8843880204E+2           3.7381578950E+1           7.8614270439E+2           3.8028849441E+4           -8.5501786164E+0          -5.5312206063E+1         
07/07/16                  11:32:18.4                1.8843910271E+2           3.7375000000E+1           7.8422887892E+2           3.8119659978E+4           -9.1142173101E+0          -4.3783596008E+1         
07/07/16                  11:32:44.5                1.8843940429E+2           3.7329166670E+1           7.8653847046E+2           3.6293921020E+4           -7.1872223308E+0          -5.8304308465E+1         
07/07/16                  11:33:01.4                1.8843960019E+2           3.7308823530E+1           7.8655798837E+2           3.5544134799E+4           -7.6948609646E+0          -6.0914096843E+1         
07/07/16                  11:33:18.3                1.8843979528E+2           3.7296875000E+1           7.8637992429E+2           3.5468121708E+4           -8.2941562555E+0          -5.9301628488E+1         
07/07/16                  11:33:33.4                1.8843997035E+2           3.7290441180E+1           7.8689237663E+2           3.6292180156E+4           -8.8543780024E+0          -5.8763861642E+1         
07/07/16                  11:33:51.9                1.8844018482E+2           3.7255208330E+1           7.8414395282E+2           3.6843687247E+4           -9.3175413862E+0          -5.3383929458E+1         
07/07/16                  11:34:14.6                1.8844044791E+2           3.7250000000E+1           7.8642897310E+2           3.5700509968E+4           -4.6138164555E+0          -6.1667582967E+1         
07/07/16                  11:34:29.9                1.8844062483E+2           3.7245535710E+1           7.8625507642E+2           3.5657696320E+4           -8.6555345705E+0          -5.9837294160E+1         
07/07/16                  11:34:44.7                1.8844079577E+2           3.7211538460E+1           7.8564394924E+2           3.5238508595E+4           -8.9415906696E+0          -5.9080251738E+1         
07/07/16                  11:34:58.1                1.8844095050E+2           3.7197115380E+1           7.8516923352E+2           3.5327995661E+4           -8.7966748142E+0          -5.8627009341E+1         
07/07/16                  11:35:14.0                1.8844113436E+2           3.7187500000E+1           7.8488969825E+2           3.6021147413E+4           -6.3514756295E+0          -5.8545232406E+1         
