DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
08/10/15                  16:57:04.0                2.2166463056E+2           1.8923412243E+4           1.8481063098E+1           -4.9883449395E+1         
08/10/15                  16:57:09.7                2.2166469587E+2           1.8900839784E+4           1.8777705671E+1           -5.0865839096E+1         
08/10/15                  16:57:15.3                2.2166476097E+2           1.8896725527E+4           1.9533029421E+1           -5.0646996337E+1         
08/10/15                  16:57:20.9                2.2166482554E+2           1.8888419959E+4           1.8401558473E+1           -4.9547482237E+1         
08/10/15                  16:57:26.4                2.2166488998E+2           1.8893413828E+4           1.8397828139E+1           -5.0098054723E+1         
08/10/15                  16:57:32.0                2.2166495376E+2           1.8871655345E+4           1.9073978234E+1           -4.9748710816E+1         
08/10/15                  16:57:37.6                2.2166501878E+2           1.8874928765E+4           1.8844646612E+1           -4.9831538549E+1         
08/10/15                  16:57:44.9                2.2166510401E+2           1.8882054848E+4           1.7280120604E+1           -5.5152747134E+1         
08/10/15                  16:57:50.5                2.2166516864E+2           1.8895181731E+4           1.7600437659E+1           -5.4306266124E+1         
08/10/15                  16:57:56.2                2.2166523413E+2           1.8886210661E+4           1.7114935284E+1           -5.4422361800E+1         
08/10/15                  16:58:01.8                2.2166529920E+2           1.8887229910E+4           1.7533653833E+1           -5.6068768952E+1         
08/10/15                  16:58:07.4                2.2166536446E+2           1.8894508738E+4           1.7762773771E+1           -5.4171657520E+1         
08/10/15                  16:58:13.1                2.2166542988E+2           1.8893918206E+4           1.7457880711E+1           -5.7459174258E+1         
08/10/15                  16:58:18.7                2.2166549435E+2           1.8888836119E+4           1.7398546226E+1           -5.7818150675E+1         
08/10/15                  16:58:24.2                2.2166555827E+2           1.8866897893E+4           1.7514900119E+1           -5.7294259892E+1         
08/10/15                  16:58:29.9                2.2166562385E+2           1.8870889090E+4           1.7205907983E+1           -5.8195198196E+1         
08/10/15                  16:58:35.5                2.2166568884E+2           1.8878027765E+4           1.7308544273E+1           -5.7106945263E+1         
08/10/15                  16:58:41.1                2.2166575439E+2           1.8870118492E+4           1.6440653579E+1           -5.8199709870E+1         
08/10/15                  16:58:48.6                2.2166584048E+2           1.8882778182E+4           1.4867754648E+1           -6.0993482945E+1         
08/10/15                  16:58:54.2                2.2166590610E+2           1.8868809844E+4           1.4997685513E+1           -6.2579388945E+1         
08/10/15                  16:58:59.8                2.2166597077E+2           1.8882514869E+4           1.4761556813E+1           -6.1695488957E+1         
08/10/15                  16:59:05.3                2.2166603404E+2           1.8873871940E+4           1.5012657509E+1           -6.1672805529E+1         
08/10/15                  16:59:11.0                2.2166609993E+2           1.8867978585E+4           1.4532667023E+1           -6.1659597151E+1         
08/10/15                  16:59:16.7                2.2166616577E+2           1.8879786840E+4           1.3831446559E+1           -6.2375476642E+1         
08/10/15                  16:59:22.3                2.2166623055E+2           1.8888750399E+4           1.3998717487E+1           -6.2890987953E+1         
08/10/15                  16:59:27.8                2.2166629421E+2           1.8864245092E+4           1.4129854074E+1           -6.2642507059E+1         
08/10/15                  16:59:33.3                2.2166635797E+2           1.8854978499E+4           1.3916228770E+1           -6.1403365582E+1         
08/10/15                  16:59:38.7                2.2166642089E+2           1.8858185527E+4           1.3827597090E+1           -6.0470751535E+1         
08/10/15                  16:59:44.2                2.2166648414E+2           1.8865465420E+4           1.3524716576E+1           -6.3199862615E+1         
