DATE                      TIME                      DAYS_SINCE_JAN            CAVITY_TEMP               CAVITY_PRESSURE           DAS_TEMP_(C)              ETALON_TEMP               OUTLET_PROPORTIONAL_VALVE SOLENOID_VALVES           SPECTRUMID                CLOCK_DRIFT               TIME_DELAY                BASELINE                  H2O_SPLINE_AMP            H2O                       SPLINEMAX                 D_1816                    D_1816_AVE1               D_1816_AVE2               D_DH                      D_DH_AVE1                 GALPEAK77                 GALPEAK79                 D_DH_AVE2                 CM_ADJUST                 WLM_OFFSET                BASELINE_SLOPE            CM_SHIFT_AVE              H2O_Y_EFF                 GALPEAK82                 PZT_CENTER                PZT_SD                    STDV_RESIDUALS            PZT_FILTERED              WLM_SETPOINT_FILTERED     BAD_RINGDOWNS_FILTERED    SPARSE_FILTERED           TOTAL_FILTERED            ENGINE_FILE_NUMBER        RAW_1816                  RAW_DH                    FINECURRENT_MEAN          LASER1_TEMP_OFFSET        WARM_BOX_TEMPERATURE     
12/20/16                  21:08:44.4                3.5488106989E+2           7.9947723390E+1           3.5003728490E+1           2.7187500000E+1           4.5210266110E+1           4.0602600000E+4           0.0000000000E+0           1.2000000000E+2           -8.9599991567E-1          5.0678710000E+0           8.7805666491E+2           3.5036148026E-1           5.6470375359E+3           7.4834846752E+2           1.5558925291E+1           1.6970386960E+1           1.8120415794E+1           -1.4455756959E+2          -1.5277901123E+2          4.5517466093E+1           2.6601018345E+0           -1.3764541946E+2          4.8300000000E-3           -2.2280000000E-2          1.1860000000E+0           4.8301430749E-3           1.0183907275E+0           -1.3875631804E+0          4.6615573620E+4           2.7935935622E+2           2.4431343206E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.6000000000E+1           1.6000000000E+1           3.4000000000E+1           6.0823891634E-2           -1.8541671970E-3          -4.9948227474E+3          -6.0000002384E-1          4.5006744380E+1          
12/20/16                  21:08:49.5                3.5488112874E+2           7.9947723390E+1           3.5007442470E+1           2.7187500000E+1           4.5209808350E+1           4.0599400000E+4           0.0000000000E+0           1.2000000000E+2           -8.9599991567E-1          5.0761720000E+0           8.7930996166E+2           3.5207223882E-1           5.6350293880E+3           7.4675714127E+2           1.6267657614E+1           1.6733073723E+1           1.7975617639E+1           -1.6027282915E+2          -1.5530968993E+2          4.6403692100E+1           1.3519121463E+0           -1.3941381385E+2          4.8310000000E-3           -2.2280000000E-2          1.1860000000E+0           4.8309052570E-3           1.0102854628E+0           -2.0797363867E+0          4.6615573620E+4           2.7935935622E+2           1.5236891063E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.5000000000E+1           1.5000000000E+1           3.4000000000E+1           6.2140272299E-2           -2.7850237672E-3          -4.6934756278E+3          -6.0000002384E-1          4.5006744380E+1          
12/20/16                  21:08:54.6                3.5488118776E+2           7.9951904300E+1           3.4995062510E+1           2.7187500000E+1           4.5210662840E+1           4.0593000000E+4           0.0000000000E+0           1.2000000000E+2           -8.9599991567E-1          5.0839840000E+0           8.7785130843E+2           3.5154604730E-1           5.6460793698E+3           7.4822149084E+2           1.6295815157E+1           1.6585122321E+1           1.7843979502E+1           -1.2652890770E+2          -1.4557138542E+2          4.6533486634E+1           4.2595730697E+0           -1.3840408499E+2          4.8370000000E-3           -2.2280000000E-2          1.1860000000E+0           4.8369380557E-3           1.0142787379E+0           -5.8826455312E-1          4.6615573620E+4           2.7935935622E+2           2.3282069955E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.0000000000E+1           1.0000000000E+1           3.4000000000E+1           6.2192127871E-2           -7.8621712998E-4          -5.2671462334E+3          -6.0000002384E-1          4.5005950930E+1          
12/20/16                  21:08:59.7                3.5488124654E+2           7.9953979490E+1           3.5014869690E+1           2.7187500000E+1           4.5211700440E+1           4.0600000000E+4           0.0000000000E+0           1.2000000000E+2           -8.9599988423E-1          5.1049810000E+0           8.7637402784E+2           3.4815486974E-1           5.6591087757E+3           7.4994815474E+2           1.2361348267E+1           1.5159907394E+1           1.7415982814E+1           -1.1504227817E+2          -1.3527004383E+2          4.1161966913E+1           2.7329596114E+0           -1.3658036650E+2          4.7930000000E-3           -2.2230000000E-2          1.1860000000E+0           4.7925770870E-3           1.0282552185E+0           -7.9383643137E-2          4.6615573620E+4           2.6824515926E+2           2.2240974289E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.8000000000E+1           1.8000000000E+1           3.5000000000E+1           5.4886416684E-2           -1.0585217476E-4          -4.8962337278E+3          -6.0000002384E-1          4.5007537840E+1          
12/20/16                  21:09:06.6                3.5488132650E+2           7.9952734380E+1           3.4996300510E+1           2.7162500000E+1           4.5211175540E+1           4.0598800000E+4           0.0000000000E+0           1.2000000000E+2           -8.9599992614E-1          6.8869630000E+0           8.7846158058E+2           3.5221916959E-1           5.6429330153E+3           7.4780453423E+2           1.5074368444E+1           1.5124900093E+1           1.7174120628E+1           -1.4315987639E+2          -1.3849900261E+2          4.4811709885E+1           6.8212382141E-1           -1.3725995519E+2          4.7600000000E-3           -2.2180000000E-2          1.1860000000E+0           4.7596609026E-3           1.0114218782E+0           -1.3246276460E+0          4.6615573620E+4           2.6824515926E+2           1.6292775721E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.2000000000E+1           1.2000000000E+1           3.6000000000E+1           5.9924362362E-2           -1.7713554618E-3          -5.3303491124E+3          -6.0000002384E-1          4.5007220460E+1          
12/20/16                  21:09:11.6                3.5488138508E+2           7.9953149410E+1           3.5000014500E+1           2.7162500000E+1           4.5211761470E+1           4.0586400000E+4           0.0000000000E+0           1.2000000000E+2           -8.9599992614E-1          5.0830070000E+0           8.7786534288E+2           3.4976851267E-1           5.6421481680E+3           7.4770052584E+2           1.3546262913E+1           1.4593420319E+1           1.6891798332E+1           -1.4804979926E+2          -1.4171446929E+2          4.2684074074E+1           9.0662516171E-1           -1.3809962802E+2          4.7200000000E-3           -2.2180000000E-2          1.1860000000E+0           4.7198164601E-3           1.0193528896E+0           -1.5410193899E+0          4.6615573620E+4           2.6824515926E+2           1.8532532511E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.4000000000E+1           1.4000000000E+1           3.6000000000E+1           5.7087125926E-2           -2.0610115102E-3          -5.1113471196E+3          -6.0000002384E-1          4.5007366940E+1          
12/20/16                  21:09:16.7                3.5488144390E+2           7.9951904300E+1           3.5007442470E+1           2.7137500000E+1           4.5211987300E+1           4.0581200000E+4           0.0000000000E+0           1.2000000000E+2           -8.9599992614E-1          5.0830080000E+0           8.7859510081E+2           3.5133925367E-1           5.6370735026E+3           7.4702802843E+2           1.4115530622E+1           1.4432081788E+1           1.6674911183E+1           -1.5152479446E+2          -1.4502649603E+2          4.3435416458E+1           2.2198611928E+0           -1.3914842676E+2          4.7200000000E-3           -2.2180000000E-2          1.1860000000E+0           4.7196718661E-3           1.0131122542E+0           -1.6933886162E+0          4.6615573620E+4           2.6824515926E+2           2.0815741884E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.0000000000E+1           1.0000000000E+1           3.6000000000E+1           5.8144292858E-2           -2.2668341103E-3          -4.9089039882E+3          -6.0000002384E-1          4.5007995610E+1          
12/20/16                  21:09:21.8                3.5488150257E+2           7.9952734380E+1           3.5003728490E+1           2.7125000000E+1           4.5212994380E+1           4.0573800000E+4           0.0000000000E+0           1.2000000000E+2           -8.9599992614E-1          5.0678710000E+0           8.7751944860E+2           3.4928962961E-1           5.6425324216E+3           7.4775144733E+2           1.3712028089E+1           1.4189418253E+1           1.6444016134E+1           -1.2682601616E+2          -1.3889279684E+2          4.2917112766E+1           2.9230186449E+0           -1.3818815141E+2          4.7270000000E-3           -2.2180000000E-2          1.1860000000E+0           4.7273819927E-3           1.0210266547E+0           -6.0104344522E-1          4.6615573620E+4           2.6824515926E+2           2.8192521757E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           7.0000000000E+0           7.0000000000E+0           3.6000000000E+1           5.7394890935E-2           -8.0380111248E-4          -5.0613338257E+3          -6.0000002384E-1          4.5007843020E+1          
12/20/16                  21:09:26.8                3.5488156101E+2           7.9953979490E+1           3.5001252490E+1           2.7145833330E+1           4.5213378910E+1           4.0568666670E+4           0.0000000000E+0           1.2000000000E+2           -8.9599992614E-1          5.0542000000E+0           8.7888404568E+2           3.5060005703E-1           5.6278521952E+3           7.4580601579E+2           1.5207303059E+1           1.4531549265E+1           1.6347992907E+1           -1.5221987300E+2          -1.4337228806E+2          4.4876464447E+1           2.4594218238E+0           -1.3927762901E+2          4.7030000000E-3           -2.2180000000E-2          1.1860000000E+0           4.7029109819E-3           1.0136548689E+0           -1.7212959689E+0          4.6615573620E+4           2.6824515926E+2           1.4920483134E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.3000000000E+1           1.3000000000E+1           3.6000000000E+1           6.0171765174E-2           -2.3079673970E-3          -4.9461802068E+3          -6.0000002384E-1          4.5008300780E+1          
12/20/16                  21:09:31.9                3.5488161976E+2           7.9951062010E+1           3.5007442470E+1           2.7125000000E+1           4.5214019780E+1           4.0572600000E+4           0.0000000000E+0           1.2000000000E+2           -8.9499992318E-1          5.0678710000E+0           8.7598004482E+2           3.4755566416E-1           5.6498717429E+3           7.4872405817E+2           1.2094310944E+1           1.3709376675E+1           1.6016055029E+1           -1.1395741501E+2          -1.3344953978E+2          4.0723818874E+1           3.3536975385E+0           -1.3730175536E+2          4.6820000000E-3           -2.2130000000E-2          1.1860000000E+0           4.6823784528E-3           1.0283595160E+0           -3.1108556603E-2          4.6615573620E+4           2.6824515926E+2           1.6041223861E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           8.0000000000E+0           8.0000000000E+0           3.7000000000E+1           5.4390958098E-2           -4.1548760540E-5          -5.0741612426E+3          -6.0000002384E-1          4.5008618160E+1          
12/20/16                  21:09:37.0                3.5488167836E+2           7.9950640870E+1           3.4988872530E+1           2.7125000000E+1           4.5213464360E+1           4.0555800000E+4           0.0000000000E+0           1.2000000000E+2           -8.9499992318E-1          5.0610350000E+0           8.7809113772E+2           3.4999790684E-1           5.6309440584E+3           7.4621575118E+2           1.4015091793E+1           1.3812324083E+1           1.5860291832E+1           -1.3521633319E+2          -1.3404449499E+2          4.3249203652E+1           2.0633307491E-1           -1.3713941753E+2          4.6760000000E-3           -2.2130000000E-2          1.1860000000E+0           4.6756059400E-3           1.0162827655E+0           -9.7064700561E-1          4.6615573620E+4           2.6824515926E+2           1.5716632944E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           9.0000000000E+0           9.0000000000E+0           3.7000000000E+1           5.7958041738E-2           -1.3007592028E-3          -4.8881890694E+3          -6.0000002384E-1          4.5008776860E+1          
12/20/16                  21:09:42.0                3.5488173719E+2           7.9951904300E+1           3.5003728490E+1           2.7125000000E+1           4.5213592530E+1           4.0551400000E+4           0.0000000000E+0           1.2000000000E+2           -8.9499992318E-1          5.0900880000E+0           8.7735978825E+2           3.4866905123E-1           5.6303370818E+3           7.4613531431E+2           1.3090124177E+1           1.3568487309E+1           1.5643859491E+1           -1.3599654398E+2          -1.3470356643E+2          4.1963140801E+1           1.2266931161E+0           -1.3705012517E+2          4.6370000000E-3           -2.2130000000E-2          1.1860000000E+0           4.6369824006E-3           1.0205778931E+0           -1.0050242074E+0          4.6615573620E+4           2.6824515926E+2           1.5814832644E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           9.0000000000E+0           9.0000000000E+0           3.7000000000E+1           5.6240657688E-2           -1.3469731134E-3          -5.0424032496E+3          -6.0000002384E-1          4.5008300780E+1          
12/20/16                  21:09:47.1                3.5488179594E+2           7.9951904300E+1           3.5000014500E+1           2.7112500000E+1           4.5214105220E+1           4.0552000000E+4           0.0000000000E+0           1.2000000000E+2           -8.9499992318E-1          5.0688470000E+0           8.7757545316E+2           3.4864856219E-1           5.6254236152E+3           7.4548417907E+2           1.3123986765E+1           1.3418549143E+1           1.5447235962E+1           -1.4174493108E+2          -1.3707874756E+2          4.1973532582E+1           5.0441371811E-1           -1.3741645689E+2          4.6240000000E-3           -2.2130000000E-2          1.1860000000E+0           4.6235230078E-3           1.0196302842E+0           -1.2579770209E+0          4.6615573620E+4           2.6824515926E+2           1.6983791844E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.3000000000E+1           1.3000000000E+1           3.7000000000E+1           5.6303720134E-2           -1.6874630692E-3          -5.2477385524E+3          -6.0000002384E-1          4.5008618160E+1          
12/20/16                  21:09:52.2                3.5488185464E+2           7.9951904300E+1           3.4995062510E+1           2.7104166670E+1           4.5214874270E+1           4.0542333330E+4           0.0000000000E+0           1.2000000000E+2           -8.9499992318E-1          5.0749520000E+0           8.7839562737E+2           3.5060601674E-1           5.6263705298E+3           7.4560966470E+2           1.4798014997E+1           1.3883600958E+1           1.5396618272E+1           -1.5159581103E+2          -1.4197280615E+2          4.4298078020E+1           2.3959240683E+0           -1.3852197595E+2          4.6750000000E-3           -2.2130000000E-2          1.1860000000E+0           4.6745294696E-3           1.0133305235E+0           -1.6932750533E+0          4.6615573620E+4           2.6824515926E+2           1.6552785224E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           6.0000000000E+0           6.0000000000E+0           3.7000000000E+1           5.9411888173E-2           -2.2709939711E-3          -4.8069660266E+3          -6.0000002384E-1          4.5009094240E+1          
12/20/16                  21:09:57.3                3.5488191356E+2           7.9956896970E+1           3.5014869690E+1           2.7075000000E+1           4.5214318850E+1           4.0542400000E+4           0.0000000000E+0           1.2000000000E+2           -8.9499992318E-1          5.0830070000E+0           8.7752334432E+2           3.4836943178E-1           5.6273041435E+3           7.4573338769E+2           1.1714694177E+1           1.3150592442E+1           1.5108557286E+1           -1.5381301513E+2          -1.4597434928E+2          4.0036176237E+1           5.1250257865E-1           -1.3971829388E+2          4.6080000000E-3           -2.2080000000E-2          1.1860000000E+0           4.6082310939E-3           1.0209515076E+0           -1.7915024389E+0          4.6615573620E+4           2.5236994724E+2           2.1850610656E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.3000000000E+1           1.3000000000E+1           3.8000000000E+1           5.3686983711E-2           -2.4023363691E-3          -4.7466582840E+3          -6.0000002384E-1          4.5009918210E+1          
12/20/16                  21:10:04.2                3.5488199342E+2           7.9958160400E+1           3.5003728490E+1           2.7075000000E+1           4.5214874270E+1           4.0548000000E+4           0.0000000000E+0           1.2000000000E+2           -8.9499991271E-1          6.9021000000E+0           8.7663259226E+2           3.4664365449E-1           5.6303510311E+3           7.4613716288E+2           1.1015395039E+1           1.2277358924E+1           1.4686226546E+1           -1.3433637077E+2          -1.4121475520E+2          3.9088978874E+1           1.0216930818E+0           -1.3916298934E+2          4.5560000000E-3           -2.2030000000E-2          1.1860000000E+0           4.5561970360E-3           1.0273830376E+0           -9.3165010299E-1          4.6615573620E+4           2.5236994724E+2           2.6421732280E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           3.0000000000E+0           3.0000000000E+0           3.9000000000E+1           5.2388462629E-2           -1.2486311490E-3          -5.7300576923E+3          -6.0000002384E-1          4.5009094240E+1          
12/20/16                  21:10:09.2                3.5488205198E+2           7.9958160400E+1           3.4988872530E+1           2.7062500000E+1           4.5215271000E+1           4.0541200000E+4           0.0000000000E+0           1.2000000000E+2           -8.9499991271E-1          5.0690920000E+0           8.7932356537E+2           3.4882874064E-1           5.6010020961E+3           7.4224782614E+2           1.2683392054E+1           1.2414029368E+1           1.4530410171E+1           -1.6890478948E+2          -1.5053519975E+2          4.1184806751E+1           7.5023258323E-1           -1.4147683980E+2          4.5060000000E-3           -2.2030000000E-2          1.1860000000E+0           4.5061808255E-3           1.0139820743E+0           -2.4465954754E+0          4.6615573620E+4           2.5236994724E+2           2.4091938549E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           2.0000000000E+1           2.0000000000E+1           3.9000000000E+1           5.5486598008E-2           -3.2961975626E-3          -4.7362053176E+3          -6.0000002384E-1          4.5009918210E+1          
12/20/16                  21:10:14.3                3.5488211073E+2           7.9960235600E+1           3.5007442470E+1           2.7087500000E+1           4.5215698240E+1           4.0535000000E+4           0.0000000000E+0           1.2000000000E+2           -8.9499991271E-1          5.0678710000E+0           8.7883595197E+2           3.5058447951E-1           5.6144640349E+3           7.4403180955E+2           1.3632068785E+1           1.2824869530E+1           1.4460319721E+1           -1.5624255597E+2          -1.5246026976E+2          4.2593967484E+1           1.8449101858E+0           -1.4262889146E+2          4.5340000000E-3           -2.2030000000E-2          1.1860000000E+0           4.5340825215E-3           1.0109531231E+0           -1.8944511301E+0          4.6615573620E+4           2.5236994724E+2           2.1418980807E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           8.0000000000E+0           8.0000000000E+0           3.9000000000E+1           5.7247508692E-2           -2.5461964203E-3          -5.0730694239E+3          -6.0000002384E-1          4.5009918210E+1          
12/20/16                  21:10:19.4                3.5488216950E+2           7.9960235600E+1           3.5011155700E+1           2.7062500000E+1           4.5216125490E+1           4.0533800000E+4           0.0000000000E+0           1.2000000000E+2           -8.9499991271E-1          5.0759280000E+0           8.7760859043E+2           3.4787131869E-1           5.6172902722E+3           7.4440634405E+2           1.1929146259E+1           1.2522632518E+1           1.4262729668E+1           -1.3535257902E+2          -1.4668775330E+2          4.0261624173E+1           1.9148270881E+0           -1.4206088339E+2          4.5030000000E-3           -2.2030000000E-2          1.1860000000E+0           4.5034779001E-3           1.0205437063E+0           -9.7425673607E-1          4.6615573620E+4           2.5236994724E+2           1.7585449959E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           8.0000000000E+0           8.0000000000E+0           3.9000000000E+1           5.4085546819E-2           -1.3087700607E-3          -5.3272570162E+3          -6.0000002384E-1          4.5009918210E+1          
12/20/16                  21:10:24.5                3.5488222829E+2           7.9960235600E+1           3.5007442470E+1           2.7062500000E+1           4.5215881350E+1           4.0530500000E+4           0.0000000000E+0           1.2000000000E+2           -8.9499991271E-1          5.0830070000E+0           8.7695473373E+2           3.4906708480E-1           5.6279111576E+3           7.4581382953E+2           1.1428566024E+1           1.2153444123E+1           1.4041465760E+1           -1.2259510791E+2          -1.3855778577E+2          3.9644256191E+1           2.4215310916E+0           -1.4054118512E+2          4.5370000000E-3           -2.2030000000E-2          1.1860000000E+0           4.5368017045E-3           1.0187493480E+0           -4.1252080181E-1          4.6615573620E+4           2.5236994724E+2           2.0736456494E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.3000000000E+1           1.3000000000E+1           3.9000000000E+1           5.3155700017E-2           -5.5311498054E-4          -4.8401477105E+3          -6.0000002384E-1          4.5009918210E+1          
12/20/16                  21:10:29.5                3.5488228682E+2           7.9960235600E+1           3.4996300510E+1           2.7062500000E+1           4.5216125490E+1           4.0518800000E+4           0.0000000000E+0           1.2000000000E+2           -8.9399992023E-1          5.0681160000E+0           8.7792716032E+2           3.5007214556E-1           5.6192259220E+3           7.4466285741E+2           1.1497698733E+1           1.1932778560E+1           1.3843638033E+1           -1.6092902255E+2          -1.4608595394E+2          3.9678909374E+1           2.4699393959E+0           -1.4212673894E+2          4.5100000000E-3           -2.1980000000E-2          1.1860000000E+0           4.5100012910E-3           1.0136235227E+0           -2.1027974632E+0          4.6615573620E+4           2.5236994724E+2           1.6510462625E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.4000000000E+1           1.4000000000E+1           4.0000000000E+1           5.3284394380E-2           -2.8238248252E-3          -4.6761242604E+3          -6.0000002384E-1          4.5009918210E+1          
12/20/16                  21:10:34.6                3.5488234543E+2           7.9960235600E+1           3.5000014500E+1           2.7062500000E+1           4.5216766360E+1           4.0512000000E+4           0.0000000000E+0           1.2000000000E+2           -8.9399992023E-1          5.0458980000E+0           8.7580664681E+2           3.4660019749E-1           5.6282726651E+3           7.4586173670E+2           9.5035434247E+0           1.1114653509E+1           1.3505731391E+1           -1.0627291360E+2          -1.3267759953E+2          3.6980910104E+1           1.3023138907E+0           -1.3933526853E+2          4.4450000000E-3           -2.1980000000E-2          1.1860000000E+0           4.4445189048E-3           1.0270975461E+0           3.0859655520E-1           4.6615573620E+4           2.5236994724E+2           2.3900595573E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.2000000000E+1           1.2000000000E+1           4.0000000000E+1           4.9581454959E-2           4.1374498786E-4           -5.0155819793E+3          -6.0000002384E-1          4.5009918210E+1          
12/20/16                  21:10:39.7                3.5488240420E+2           7.9960235600E+1           3.5003728490E+1           2.7012500000E+1           4.5216125490E+1           4.0505400000E+4           0.0000000000E+0           1.2000000000E+2           -8.9399992023E-1          5.0900880000E+0           8.7910732410E+2           3.5159657624E-1           5.6110557824E+3           7.4358014609E+2           1.3149404696E+1           1.1801126786E+1           1.3477921070E+1           -1.5965428981E+2          -1.4177884842E+2          4.1901832032E+1           2.8816935798E+0           -1.4092111242E+2          4.4890000000E-3           -2.1980000000E-2          1.1860000000E+0           4.4892160269E-3           1.0069307486E+0           -2.0435656775E+0          4.6615573620E+4           2.5236994724E+2           1.7310091725E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.2000000000E+1           1.2000000000E+1           4.0000000000E+1           5.6351466957E-2           -2.7482789693E-3          -5.1676720827E+3          -6.0000002384E-1          4.5010681150E+1          
12/20/16                  21:10:44.7                3.5488246270E+2           7.9962341310E+1           3.5003728490E+1           2.7012500000E+1           4.5215698240E+1           4.0507600000E+4           0.0000000000E+0           1.2000000000E+2           -8.9399992023E-1          5.0690920000E+0           8.7898629185E+2           3.5108070658E-1           5.6014797608E+3           7.4231112653E+2           1.2595504328E+1           1.2068358166E+1           1.3409326361E+1           -1.4493871476E+2          -1.4284183849E+2          4.1067172842E+1           9.9779370689E-1           -1.4123342094E+2          4.4450000000E-3           -2.1980000000E-2          1.1860000000E+0           4.4454422325E-3           1.0066548866E+0           -1.3929803660E+0          4.6615573620E+4           2.5236994724E+2           1.8088871382E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           9.0000000000E+0           9.0000000000E+0           4.0000000000E+1           5.5323396585E-2           -1.8765451793E-3          -4.7331477105E+3          -6.0000002384E-1          4.5010681150E+1          
12/20/16                  21:10:49.8                3.5488252137E+2           7.9960235600E+1           3.5001252490E+1           2.7020833330E+1           4.5215698240E+1           4.0502333330E+4           0.0000000000E+0           1.2000000000E+2           -8.9399992023E-1          5.0598140000E+0           8.7774871149E+2           3.4834154674E-1           5.6076075978E+3           7.4312319080E+2           1.0102903462E+1           1.1405981527E+1           1.3151657612E+1           -1.3101982708E+2          -1.3885770995E+2          3.7672700610E+1           5.4352922829E+0           -1.4043747800E+2          4.4180000000E-3           -2.1980000000E-2          1.1860000000E+0           4.4184881171E-3           1.0169682166E+0           -7.8181965545E-1          4.6615573620E+4           2.5236994724E+2           1.7807262007E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.3000000000E+1           1.3000000000E+1           4.0000000000E+1           5.0695094807E-2           -1.0520727453E-3          -4.7671875923E+3          -6.0000002384E-1          4.5010681150E+1          
12/20/16                  21:10:54.9                3.5488258007E+2           7.9962341310E+1           3.5000014500E+1           2.7000000000E+1           4.5216522220E+1           4.0503000000E+4           0.0000000000E+0           1.2000000000E+2           -8.9399990975E-1          5.0690920000E+0           8.7844251853E+2           3.4962183519E-1           5.6077054610E+3           7.4313615969E+2           1.2327406436E+1           1.1716620907E+1           1.3087392104E+1           -1.5231626176E+2          -1.4339498276E+2          4.0742717805E+1           3.2389247983E+0           -1.4136364723E+2          4.4310000000E-3           -2.1930000000E-2          1.1860000000E+0           4.4306752196E-3           1.0127384261E+0           -1.7193115279E+0          4.6615573620E+4           2.3806837092E+2           1.8443088893E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           2.1000000000E+1           2.1000000000E+1           4.1000000000E+1           5.4825373889E-2           -2.3135888431E-3          -4.9900857988E+3          -6.0000002384E-1          4.5009918210E+1          
12/20/16                  21:11:01.8                3.5488266001E+2           7.9964849850E+1           3.5022296910E+1           2.7000000000E+1           4.5216394040E+1           4.0496800000E+4           0.0000000000E+0           1.2000000000E+2           -8.9399992023E-1          6.9008790000E+0           8.7852267073E+2           3.5050776022E-1           5.6084963989E+3           7.4324097521E+2           1.1509327514E+1           1.1631799143E+1           1.2924437453E+1           -1.6194932892E+2          -1.5098718022E+2          3.9619499685E+1           3.8317980695E+0           -1.4348937300E+2          4.3660000000E-3           -2.1880000000E-2          1.1860000000E+0           4.3656415095E-3           1.0099783710E+0           -2.1436680350E+0          4.6615573620E+4           2.3806837092E+2           2.0024909941E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.4000000000E+1           1.4000000000E+1           4.2000000000E+1           5.3306398607E-2           -2.8842167029E-3          -5.6005044379E+3          -6.0000002384E-1          4.5009918210E+1          
12/20/16                  21:11:06.9                3.5488271879E+2           7.9964013670E+1           3.5003728490E+1           2.7000000000E+1           4.5216619870E+1           4.0508200000E+4           0.0000000000E+0           1.2000000000E+2           -8.9399992023E-1          5.0690920000E+0           8.7696904592E+2           3.4734961908E-1           5.6210452679E+3           7.4490395811E+2           8.6159468445E+0           1.0614104414E+1           1.2588069070E+1           -1.2895239612E+2          -1.4355157614E+2          3.5706012719E+1           -8.4703093397E-1          -1.4235445595E+2          4.3220000000E-3           -2.1880000000E-2          1.1860000000E+0           4.3218739325E-3           1.0230715846E+0           -6.9251132647E-1          4.6615573620E+4           2.3806837092E+2           2.0649044795E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.1000000000E+1           1.1000000000E+1           4.2000000000E+1           4.7933713239E-2           -9.2966525272E-4          -5.1932422452E+3          -6.0000002384E-1          4.5009918210E+1          
12/20/16                  21:11:11.9                3.5488277762E+2           7.9965679930E+1           3.4988872530E+1           2.7000000000E+1           4.5216668700E+1           4.0487400000E+4           0.0000000000E+0           1.2000000000E+2           -8.9399992023E-1          5.0981440000E+0           8.7661801760E+2           3.4698546049E-1           5.6182688508E+3           7.4453602582E+2           9.8818110940E+0           1.0366864605E+1           1.2376635697E+1           -1.3912021287E+2          -1.4205544149E+2          3.7438381773E+1           1.8517899484E+0           -1.4210177238E+2          4.3410000000E-3           -2.1880000000E-2          1.1860000000E+0           4.3414428575E-3           1.0237191446E+0           -1.1405948808E+0          4.6615573620E+4           2.3806837092E+2           1.7812552233E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.2000000000E+1           1.2000000000E+1           4.2000000000E+1           5.0284177628E-2           -1.5319539166E-3          -5.1690620384E+3          -6.0000002384E-1          4.5009918210E+1          
12/20/16                  21:11:17.0                3.5488283614E+2           7.9965469360E+1           3.5007441840E+1           2.7000000000E+1           4.5216522220E+1           4.0488833330E+4           0.0000000000E+0           1.2000000000E+2           -8.9399992023E-1          5.0607910000E+0           8.7900406288E+2           3.5071088321E-1           5.6031395093E+3           7.4253107730E+2           1.1417429722E+1           1.0720328259E+1           1.2302057146E+1           -1.6534561824E+2          -1.4989144408E+2          3.9455113571E+1           1.1379523196E+0           -1.4390898833E+2          4.3310000000E-3           -2.1880000000E-2          1.1860000000E+0           4.3312485707E-3           1.0082090340E+0           -2.2909874504E+0          4.6615573620E+4           2.3806837092E+2           1.4655082099E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.2000000000E+1           1.2000000000E+1           4.2000000000E+1           5.3135976092E-2           -3.0853758454E-3          -4.8027223043E+3          -6.0000002384E-1          4.5009918210E+1          
