DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
08/12/15                  23:59:41.1                2.2395811565E+2           1.9913035656E+4           -1.4664061849E+1          -1.1952952002E+2         
08/12/15                  23:59:46.5                2.2395817807E+2           1.9906772967E+4           -1.5119516663E+1          -1.2048830758E+2         
08/12/15                  23:59:52.0                2.2395824088E+2           1.9908854630E+4           -1.4866768915E+1          -1.2037627074E+2         
08/12/15                  23:59:57.4                2.2395830398E+2           1.9915764640E+4           -1.4673133807E+1          -1.1910468556E+2         
08/13/15                  00:00:02.8                2.2395836639E+2           1.9908855555E+4           -1.4561879580E+1          -1.2016386800E+2         
08/13/15                  00:00:08.3                2.2395842968E+2           1.9910281149E+4           -1.4928615891E+1          -1.1978542794E+2         
08/13/15                  00:00:13.7                2.2395849295E+2           1.9920650172E+4           -1.4984270219E+1          -1.2030207424E+2         
08/13/15                  00:00:19.3                2.2395855734E+2           1.9917811955E+4           -1.4614192802E+1          -1.2032604462E+2         
08/13/15                  00:00:24.8                2.2395862056E+2           1.9915019325E+4           -1.4843670928E+1          -1.1935837511E+2         
08/13/15                  00:00:30.1                2.2395868250E+2           1.9914305435E+4           -1.4836764547E+1          -1.1963068714E+2         
08/13/15                  00:00:35.6                2.2395874609E+2           1.9923577477E+4           -1.4934280827E+1          -1.1996975771E+2         
08/13/15                  00:00:43.0                2.2395883114E+2           1.9917312612E+4           -1.4776851938E+1          -1.1984290761E+2         
08/13/15                  00:00:48.4                2.2395889440E+2           1.9925033421E+4           -1.4904700471E+1          -1.1887026165E+2         
08/13/15                  00:00:53.9                2.2395895771E+2           1.9923029438E+4           -1.5030462182E+1          -1.2112505331E+2         
08/13/15                  00:00:59.3                2.2395902065E+2           1.9911189272E+4           -1.4513690970E+1          -1.2058298802E+2         
08/13/15                  00:01:04.7                2.2395908321E+2           1.9919004347E+4           -1.4660358237E+1          -1.1982490123E+2         
08/13/15                  00:01:10.2                2.2395914628E+2           1.9914371004E+4           -1.4827518199E+1          -1.1903198851E+2         
08/13/15                  00:01:15.5                2.2395920812E+2           1.9912194265E+4           -1.4914116159E+1          -1.2064272284E+2         
08/13/15                  00:01:20.9                2.2395927063E+2           1.9912798505E+4           -1.4857061505E+1          -1.2064815283E+2         
08/13/15                  00:01:26.4                2.2395933439E+2           1.9913894548E+4           -1.4953491517E+1          -1.1877947141E+2         
08/13/15                  00:01:31.9                2.2395939802E+2           1.9911994123E+4           -1.4991781714E+1          -1.2011807715E+2         
08/13/15                  00:01:37.5                2.2395946285E+2           1.9911710358E+4           -1.5058713657E+1          -1.1870423367E+2         
08/13/15                  00:01:44.8                2.2395954724E+2           1.9911605888E+4           -1.5042106021E+1          -1.2035437319E+2         
08/13/15                  00:01:50.3                2.2395961037E+2           1.9909590299E+4           -1.4695998337E+1          -1.2018593519E+2         
08/13/15                  00:01:55.7                2.2395967342E+2           1.9912058431E+4           -1.4929783946E+1          -1.2039483651E+2         
08/13/15                  00:02:01.2                2.2395973631E+2           1.9916527045E+4           -1.5094950456E+1          -1.1906539527E+2         
08/13/15                  00:02:06.6                2.2395979869E+2           1.9906647719E+4           -1.4711940950E+1          -1.2032695191E+2         
