DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
06/30/16                  09:16:30.5                1.8134479762E+2           3.5937500000E+1           7.8782457234E+2           3.2957739718E+4           -3.4995263475E+0          -5.8181168302E+1         
06/30/16                  09:16:38.6                1.8134489198E+2           3.6000000000E+1           7.8775262404E+2           3.2935632694E+4           -3.2693525533E+0          -5.7750934008E+1         
06/30/16                  09:16:49.0                1.8134501246E+2           3.6117187500E+1           7.8751634653E+2           3.2951482333E+4           -3.3175018002E+0          -5.9002495590E+1         
06/30/16                  09:16:56.7                1.8134510182E+2           3.6125000000E+1           7.8714068071E+2           3.2973677227E+4           -3.8936174497E+0          -5.9495742241E+1         
06/30/16                  09:17:06.1                1.8134520979E+2           3.6193750000E+1           7.8748875808E+2           3.2938303194E+4           -3.6730464572E+0          -6.0345664116E+1         
06/30/16                  09:17:14.3                1.8134530482E+2           3.6242187500E+1           7.8736152929E+2           3.2927183686E+4           -3.1341591378E+0          -6.0160527557E+1         
06/30/16                  09:17:21.5                1.8134538849E+2           3.6250000000E+1           7.8735951908E+2           3.2931068269E+4           -4.0969500119E+0          -6.2110866633E+1         
06/30/16                  09:17:28.9                1.8134547376E+2           3.6273437500E+1           7.8725966692E+2           3.2895629268E+4           -3.7300760486E+0          -6.1223393461E+1         
06/30/16                  09:17:36.4                1.8134556097E+2           3.6312500000E+1           7.8767880037E+2           3.2889996191E+4           -3.8058905855E+0          -6.2519038266E+1         
06/30/16                  09:17:44.2                1.8134565125E+2           3.6312500000E+1           7.8689133974E+2           3.2850496115E+4           -4.0738842930E+0          -6.1834595587E+1         
06/30/16                  09:17:51.2                1.8134573255E+2           3.6339285710E+1           7.8727619687E+2           3.2822610043E+4           -4.3555016366E+0          -6.3292892251E+1         
06/30/16                  09:17:58.5                1.8134581686E+2           3.6375000000E+1           7.8713284430E+2           3.2784847284E+4           -4.0050744985E+0          -6.1906755800E+1         
06/30/16                  09:18:06.5                1.8134590918E+2           3.6375000000E+1           7.8679983652E+2           3.2779204504E+4           -4.8141545977E+0          -6.2407474102E+1         
06/30/16                  09:18:17.0                1.8134603111E+2           3.6375000000E+1           7.8728536542E+2           3.2776553186E+4           -4.9012630229E+0          -6.5236946706E+1         
06/30/16                  09:18:25.1                1.8134612457E+2           3.6401785710E+1           7.8719772565E+2           3.2778940826E+4           -4.6219830492E+0          -6.5287997003E+1         
06/30/16                  09:18:32.6                1.8134621109E+2           3.6429687500E+1           7.8706635084E+2           3.2784373817E+4           -5.2869608213E+0          -6.4868984868E+1         
06/30/16                  09:18:39.8                1.8134629429E+2           3.6455357140E+1           7.8699688938E+2           3.2782620064E+4           -5.0525276597E+0          -6.5066803732E+1         
06/30/16                  09:18:47.2                1.8134637984E+2           3.6487500000E+1           7.8697363627E+2           3.2757119727E+4           -4.5579280258E+0          -6.5101767038E+1         
06/30/16                  09:18:54.1                1.8134646060E+2           3.6508928570E+1           7.8620964612E+2           3.2766649132E+4           -5.2195741878E+0          -6.4409518642E+1         
06/30/16                  09:19:01.0                1.8134654050E+2           3.6544642860E+1           7.8684005704E+2           3.2723950051E+4           -5.2292509862E+0          -6.6280792393E+1         
06/30/16                  09:19:08.8                1.8134662992E+2           3.6562500000E+1           7.8585550817E+2           3.2663180200E+4           -5.3385305812E+0          -6.4349990590E+1         
06/30/16                  09:19:16.5                1.8134671876E+2           3.6562500000E+1           7.8656881151E+2           3.2609076045E+4           -4.4270156609E+0          -6.5079084226E+1         
06/30/16                  09:19:23.9                1.8134680485E+2           3.6562500000E+1           7.8601334105E+2           3.2567559451E+4           -5.7661167399E+0          -6.4613541345E+1         
06/30/16                  09:19:31.2                1.8134688897E+2           3.6625000000E+1           7.8625152439E+2           3.2554683200E+4           -5.8422585998E+0          -6.6187370509E+1         
06/30/16                  09:19:40.2                1.8134699376E+2           3.6625000000E+1           7.8651442603E+2           3.2526003287E+4           -5.4269231304E+0          -6.6357752264E+1         
06/30/16                  09:19:47.6                1.8134707968E+2           3.6660714290E+1           7.8608297857E+2           3.2508684953E+4           -6.0189631368E+0          -6.6116677085E+1         
06/30/16                  09:19:55.0                1.8134716549E+2           3.6687500000E+1           7.8574704708E+2           3.2467227408E+4           -5.9562053099E+0          -6.5740891655E+1         
06/30/16                  09:20:02.4                1.8134725040E+2           3.6640625000E+1           7.8560358642E+2           3.2441255405E+4           -5.5322534993E+0          -6.5088471124E+1         
06/30/16                  09:20:11.1                1.8134735076E+2           3.6687500000E+1           7.8538180682E+2           3.2402596487E+4           -5.9929908829E+0          -6.4726217553E+1         
06/30/16                  09:20:19.4                1.8134744696E+2           3.6652777780E+1           7.8552611192E+2           3.2266715836E+4           -5.1250885995E+0          -6.4340289887E+1         
06/30/16                  09:20:27.2                1.8134753760E+2           3.6625000000E+1           7.8559313957E+2           3.2059573281E+4           -5.5562008037E+0          -6.5767147726E+1         
06/30/16                  09:20:34.9                1.8134762620E+2           3.6625000000E+1           7.8573688857E+2           3.1916919204E+4           -5.7935079425E+0          -6.5762594276E+1         
06/30/16                  09:20:42.3                1.8134771276E+2           3.6625000000E+1           7.8533680999E+2           3.1897046307E+4           -6.0351376374E+0          -6.5175580938E+1         
06/30/16                  09:20:49.7                1.8134779779E+2           3.6600000000E+1           7.8508620333E+2           3.1912031233E+4           -6.0006302086E+0          -6.5244984012E+1         
06/30/16                  09:20:57.1                1.8134788352E+2           3.6539062500E+1           7.8530020617E+2           3.1912145587E+4           -5.7921982440E+0          -6.5464855656E+1         
06/30/16                  09:21:07.4                1.8134800308E+2           3.6492187500E+1           7.8508978617E+2           3.1948694498E+4           -6.4438649081E+0          -6.5539861740E+1         
06/30/16                  09:21:15.0                1.8134809085E+2           3.6476562500E+1           7.8513712904E+2           3.1955002556E+4           -6.2496585645E+0          -6.4846158128E+1         
06/30/16                  09:21:22.4                1.8134817702E+2           3.6419642860E+1           7.8488636108E+2           3.1961124674E+4           -6.4838086351E+0          -6.4639363273E+1         
06/30/16                  09:21:30.5                1.8134827000E+2           3.6382812500E+1           7.8485663093E+2           3.1946135991E+4           -6.6521331744E+0          -6.4499540986E+1         
06/30/16                  09:21:38.6                1.8134836371E+2           3.6330357140E+1           7.8517883715E+2           3.1940927679E+4           -6.7038024022E+0          -6.4859526134E+1         
06/30/16                  09:21:47.6                1.8134846779E+2           3.6273437500E+1           7.8486288713E+2           3.1963940136E+4           -7.2237045902E+0          -6.5043037226E+1         
06/30/16                  09:21:55.4                1.8134855857E+2           3.6250000000E+1           7.8426528707E+2           3.1943823451E+4           -7.2874668147E+0          -6.3874930014E+1         
06/30/16                  09:22:03.5                1.8134865190E+2           3.6226562500E+1           7.8469051839E+2           3.1958889415E+4           -6.7869228334E+0          -6.4600725667E+1         
06/30/16                  09:22:11.3                1.8134874300E+2           3.6187500000E+1           7.8489478435E+2           3.1954494626E+4           -6.5287518933E+0          -6.5091482968E+1         
06/30/16                  09:22:19.5                1.8134883692E+2           3.6187500000E+1           7.8482769281E+2           3.1969290655E+4           -6.9068130635E+0          -6.4984820576E+1         
06/30/16                  09:22:27.9                1.8134893427E+2           3.6131944440E+1           7.8455377534E+2           3.1985342967E+4           -6.6685130721E+0          -6.3897472325E+1         
06/30/16                  09:22:39.0                1.8134906353E+2           3.6125000000E+1           7.8432285961E+2           3.2001133397E+4           -7.2906675963E+0          -6.4459638150E+1         
06/30/16                  09:22:46.3                1.8134914785E+2           3.6098214290E+1           7.8511408632E+2           3.2011308352E+4           -7.6970095368E+0          -6.5867365110E+1         
06/30/16                  09:22:53.5                1.8134923086E+2           3.6053571430E+1           7.8462067536E+2           3.1993364860E+4           -7.9332457093E+0          -6.5042288198E+1         
06/30/16                  09:23:01.1                1.8134931834E+2           3.6000000000E+1           7.8474868666E+2           3.1974245997E+4           -7.3591544266E+0          -6.4797793273E+1         
06/30/16                  09:23:08.1                1.8134939996E+2           3.6000000000E+1           7.8462092817E+2           3.1967302977E+4           -7.7108461372E+0          -6.4856143418E+1         
06/30/16                  09:23:15.2                1.8134948157E+2           3.6000000000E+1           7.8420554650E+2           3.1987189005E+4           -7.9081804883E+0          -6.4238935289E+1         
06/30/16                  09:23:22.2                1.8134956257E+2           3.5982142860E+1           7.8448595749E+2           3.1966842280E+4           -7.5417328949E+0          -6.4838456364E+1         
06/30/16                  09:23:29.2                1.8134964411E+2           3.5937500000E+1           7.8485857066E+2           3.1958901789E+4           -7.5244339452E+0          -6.4699515013E+1         
06/30/16                  09:23:36.2                1.8134972501E+2           3.5910714290E+1           7.8443273355E+2           3.1972071189E+4           -7.5224625696E+0          -6.4492607337E+1         
06/30/16                  09:23:43.0                1.8134980331E+2           3.5900000000E+1           7.8477996040E+2           3.1968675690E+4           -7.7765039459E+0          -6.4967901591E+1         
06/30/16                  09:23:49.9                1.8134988326E+2           3.5875000000E+1           7.8437609466E+2           3.1962930679E+4           -7.5968567415E+0          -6.4257836311E+1         
06/30/16                  09:23:59.0                1.8134998894E+2           3.5857142860E+1           7.8404434079E+2           3.1992097850E+4           -8.5651118202E+0          -6.4200203765E+1         
06/30/16                  09:24:06.2                1.8135007218E+2           3.5812500000E+1           7.8441449907E+2           3.1986573850E+4           -7.9865534453E+0          -6.4401811973E+1         
06/30/16                  09:24:13.3                1.8135015427E+2           3.5812500000E+1           7.8439732578E+2           3.1986210005E+4           -8.6613355118E+0          -6.4521940838E+1         
06/30/16                  09:24:20.1                1.8135023357E+2           3.5812500000E+1           7.8434677663E+2           3.1984481298E+4           -8.5136824333E+0          -6.3645463821E+1         
06/30/16                  09:24:27.7                1.8135032145E+2           3.5760416670E+1           7.8411898574E+2           3.1970701608E+4           -8.5108942329E+0          -6.3878516911E+1         
06/30/16                  09:24:34.9                1.8135040415E+2           3.5767857140E+1           7.8496442566E+2           3.1958499464E+4           -8.6859759052E+0          -6.5856929255E+1         
06/30/16                  09:24:41.9                1.8135048498E+2           3.5794642860E+1           7.8481897665E+2           3.1932486570E+4           -9.0520642568E+0          -6.5649185016E+1         
06/30/16                  09:24:49.4                1.8135057217E+2           3.5750000000E+1           7.8491941226E+2           3.1930938971E+4           -8.6165229561E+0          -6.5490716689E+1         
06/30/16                  09:24:56.7                1.8135065667E+2           3.5714285710E+1           7.8465915511E+2           3.1905354330E+4           -8.6341151796E+0          -6.4442698529E+1         
06/30/16                  09:25:03.9                1.8135073997E+2           3.5687500000E+1           7.8489007782E+2           3.1890182981E+4           -8.6006897118E+0          -6.4974342600E+1         
06/30/16                  09:25:11.2                1.8135082487E+2           3.5687500000E+1           7.8451558238E+2           3.1868870015E+4           -9.2484454308E+0          -6.4506776587E+1         
06/30/16                  09:25:20.3                1.8135093044E+2           3.5687500000E+1           7.8472626977E+2           3.1879330554E+4           -8.9652632122E+0          -6.5323261356E+1         
06/30/16                  09:25:27.9                1.8135101824E+2           3.5687500000E+1           7.8463785548E+2           3.1846143891E+4           -9.7471397589E+0          -6.5693122934E+1         
06/30/16                  09:25:35.3                1.8135110337E+2           3.5678571430E+1           7.8452439380E+2           3.1835582393E+4           -9.4407125386E+0          -6.4778037123E+1         
06/30/16                  09:25:44.3                1.8135120735E+2           3.5687500000E+1           7.8509010618E+2           3.1825608847E+4           -9.1140666156E+0          -6.5956096040E+1         
06/30/16                  09:25:53.3                1.8135131245E+2           3.5687500000E+1           7.8505169273E+2           3.1833173795E+4           -8.4515615281E+0          -6.4975227928E+1         
06/30/16                  09:26:00.7                1.8135139764E+2           3.5678571430E+1           7.8453370279E+2           3.1860778876E+4           -9.5762242898E+0          -6.5072992489E+1         
06/30/16                  09:26:07.9                1.8135148109E+2           3.5651785710E+1           7.8470286091E+2           3.1851443138E+4           -9.4670251255E+0          -6.5094409005E+1         
06/30/16                  09:26:15.5                1.8135156849E+2           3.5638888890E+1           7.8453668223E+2           3.1857120133E+4           -9.6180544552E+0          -6.4153613247E+1         
06/30/16                  09:26:23.6                1.8135166228E+2           3.5633928570E+1           7.8529753957E+2           3.1863089642E+4           -9.3324186665E+0          -6.5603628421E+1         
06/30/16                  09:26:32.0                1.8135176039E+2           3.5616071430E+1           7.8540584247E+2           3.1849971892E+4           -9.4295243962E+0          -6.5488204209E+1         
06/30/16                  09:26:40.3                1.8135185543E+2           3.5625000000E+1           7.8539974054E+2           3.1843865361E+4           -9.4168989310E+0          -6.5591867953E+1         
06/30/16                  09:26:50.3                1.8135197137E+2           3.5583333330E+1           7.8526987252E+2           3.1819227225E+4           -9.5181972200E+0          -6.5544764756E+1         
06/30/16                  09:26:58.5                1.8135206642E+2           3.5539062500E+1           7.8484363355E+2           3.1821230770E+4           -9.7787788550E+0          -6.5378220574E+1         
06/30/16                  09:27:05.9                1.8135215242E+2           3.5500000000E+1           7.8488233752E+2           3.1808670663E+4           -9.6904344065E+0          -6.5092790647E+1         
06/30/16                  09:27:15.0                1.8135225725E+2           3.5500000000E+1           7.8519762085E+2           3.1807207315E+4           -1.0180926403E+1          -6.6079990945E+1         
06/30/16                  09:27:23.5                1.8135235545E+2           3.5500000000E+1           7.8488581981E+2           3.1807472443E+4           -9.9082555128E+0          -6.5299851085E+1         
06/30/16                  09:27:33.0                1.8135246620E+2           3.5511363640E+1           7.8534102663E+2           3.1815398090E+4           -9.9931249328E+0          -6.6391104025E+1         
06/30/16                  09:27:41.7                1.8135256604E+2           3.5531250000E+1           7.8554822888E+2           3.1815170775E+4           -1.0257875956E+1          -6.6060563677E+1         
06/30/16                  09:27:49.6                1.8135265824E+2           3.5526785710E+1           7.8501656687E+2           3.1787089286E+4           -9.9958886904E+0          -6.5343113279E+1         
06/30/16                  09:27:57.0                1.8135274414E+2           3.5535714290E+1           7.8535590609E+2           3.1761898386E+4           -1.0321407313E+1          -6.5964464633E+1         
06/30/16                  09:28:04.6                1.8135283141E+2           3.5541666670E+1           7.8558924902E+2           3.1745892942E+4           -9.5576795208E+0          -6.6345746854E+1         
06/30/16                  09:28:12.9                1.8135292740E+2           3.5562500000E+1           7.8507551568E+2           3.1728897372E+4           -1.0034398272E+1          -6.5681207494E+1         
06/30/16                  09:28:22.8                1.8135304177E+2           3.5562500000E+1           7.8552369791E+2           3.1723472689E+4           -1.0185870103E+1          -6.6298023424E+1         
06/30/16                  09:28:30.0                1.8135312501E+2           3.5554687500E+1           7.8505207570E+2           3.1732336072E+4           -1.0499355858E+1          -6.5625294754E+1         
06/30/16                  09:28:37.8                1.8135321531E+2           3.5526785710E+1           7.8519774350E+2           3.1724967683E+4           -1.0398847317E+1          -6.5842239062E+1         
06/30/16                  09:28:45.0                1.8135329952E+2           3.5554687500E+1           7.8520020647E+2           3.1715548078E+4           -9.9904714205E+0          -6.6062157643E+1         
06/30/16                  09:28:52.0                1.8135338062E+2           3.5550000000E+1           7.8547451696E+2           3.1723224557E+4           -1.0075864391E+1          -6.6634713472E+1         
06/30/16                  09:28:59.6                1.8135346824E+2           3.5517857140E+1           7.8489251991E+2           3.1691129261E+4           -1.0339646437E+1          -6.5280282921E+1         
06/30/16                  09:29:07.3                1.8135355728E+2           3.5460937500E+1           7.8504385609E+2           3.1698797261E+4           -1.0035885873E+1          -6.5599629039E+1         
06/30/16                  09:29:14.7                1.8135364286E+2           3.5446428570E+1           7.8502767771E+2           3.1707221654E+4           -1.0268702619E+1          -6.5559978409E+1         
06/30/16                  09:29:22.0                1.8135372707E+2           3.5428571430E+1           7.8462171527E+2           3.1683548655E+4           -1.0504020284E+1          -6.5469848320E+1         
06/30/16                  09:29:29.9                1.8135381886E+2           3.5395833330E+1           7.8527811644E+2           3.1686527894E+4           -1.0072511030E+1          -6.5890035458E+1         
06/30/16                  09:29:36.9                1.8135389944E+2           3.5375000000E+1           7.8538441700E+2           3.1686709587E+4           -1.0232180880E+1          -6.6322098207E+1         
06/30/16                  09:29:46.0                1.8135400517E+2           3.5312500000E+1           7.8486521335E+2           3.1636670189E+4           -1.0204184594E+1          -6.5622666081E+1         
06/30/16                  09:29:53.3                1.8135408959E+2           3.5328125000E+1           7.8479270849E+2           3.1479661388E+4           -1.0499461470E+1          -6.5373178850E+1         
06/30/16                  09:30:01.1                1.8135418041E+2           3.5348214290E+1           7.8522514008E+2           3.1312910367E+4           -1.0468488545E+1          -6.7167059173E+1         
06/30/16                  09:30:08.1                1.8135426140E+2           3.5321428570E+1           7.8512128132E+2           3.1191250506E+4           -1.0540210935E+1          -6.6650902478E+1         
06/30/16                  09:30:14.8                1.8135433869E+2           3.5312500000E+1           7.8539365055E+2           3.1116895260E+4           -1.0543426005E+1          -6.7319222714E+1         
06/30/16                  09:30:21.9                1.8135442032E+2           3.5312500000E+1           7.8528029593E+2           3.1032551260E+4           -1.0696584419E+1          -6.7243252416E+1         
06/30/16                  09:30:28.9                1.8135450177E+2           3.5303571430E+1           7.8477592142E+2           3.0986942589E+4           -1.0304192746E+1          -6.6191673393E+1         
