DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
02/11/16                  13:14:20.6                4.1551628094E+1           2.0487500000E+1           7.8756002277E+2           2.1763865612E+1           8.2734258193E+2           5.1488605670E+2          
02/11/16                  13:14:27.7                4.1551710065E+1           2.0508928570E+1           7.8729506054E+2           2.3873318097E+1           6.8521049218E+2           2.6237172767E+3          
02/11/16                  13:14:36.8                4.1551815073E+1           2.0580357140E+1           7.8746982858E+2           2.4427602928E+1           6.3746425551E+2           1.7955466951E+3          
02/11/16                  13:14:43.5                4.1551892430E+1           2.0616071430E+1           7.8767029833E+2           2.2064196783E+1           7.8688970966E+2           -4.0501622360E+2         
02/11/16                  13:14:50.3                4.1551971733E+1           2.0604166670E+1           7.8752390958E+2           2.3575359690E+1           6.7786019477E+2           8.2570287662E+2          
02/11/16                  13:14:56.8                4.1552046964E+1           2.0625000000E+1           7.8756614147E+2           2.1760028290E+1           7.8699685873E+2           1.9135631823E+1          
02/11/16                  13:15:03.2                4.1552121433E+1           2.0650000000E+1           7.8759495353E+2           2.1706436908E+1           7.5300384926E+2           -3.3212658807E+1         
02/11/16                  13:15:10.1                4.1552200939E+1           2.0678571430E+1           7.8737447332E+2           2.3872029090E+1           6.2100893057E+2           1.4949639375E+3          
02/11/16                  13:15:17.0                4.1552280700E+1           2.0687500000E+1           7.8751865534E+2           2.1630702294E+1           8.3870120087E+2           1.2610887032E+3          
02/11/16                  13:15:24.1                4.1552362712E+1           2.0687500000E+1           7.8735475873E+2           2.5448541271E+1           6.1561744112E+2           2.7348857500E+3          
02/11/16                  13:15:31.0                4.1552442812E+1           2.0732142860E+1           7.8768733426E+2           2.3018404702E+1           7.4935424483E+2           5.1468596609E+2          
02/11/16                  13:15:37.6                4.1552518758E+1           2.0781250000E+1           7.8762618346E+2           2.4195440321E+1           6.5931291472E+2           -5.3653200781E+2         
02/11/16                  13:15:44.1                4.1552594333E+1           2.0803571430E+1           7.8770366959E+2           2.1902682109E+1           8.2676736614E+2           -1.0293504963E+2         
02/11/16                  13:15:53.1                4.1552698190E+1           2.0821428570E+1           7.8745571680E+2           2.3448419093E+1           7.2664890168E+2           1.4336601142E+3          
02/11/16                  13:15:59.7                4.1552775309E+1           2.0791666670E+1           7.8697819931E+2           2.4089363903E+1           6.0533674303E+2           3.3863685172E+3          
02/11/16                  13:16:06.3                4.1552851401E+1           2.0803571430E+1           7.8772600014E+2           2.1009053129E+1           8.4088216973E+2           -1.2558448699E+3         
02/11/16                  13:16:12.9                4.1552928136E+1           2.0750000000E+1           7.8741826901E+2           2.2431895827E+1           7.1911520291E+2           8.5374354731E+2          
02/11/16                  13:16:19.4                4.1553002854E+1           2.0750000000E+1           7.8734906620E+2           2.4494942848E+1           5.4007055511E+2           7.0054335623E+2          
02/11/16                  13:16:26.4                4.1553083575E+1           2.0741071430E+1           7.8744868862E+2           2.1926647181E+1           7.4840895281E+2           6.8728011695E+2          
02/11/16                  13:16:33.2                4.1553162259E+1           2.0687500000E+1           7.8729408997E+2           2.2743118367E+1           6.9704651148E+2           1.5146336572E+3          
02/11/16                  13:16:39.8                4.1553238860E+1           2.0607142860E+1           7.8716493740E+2           2.2465962927E+1           6.6329728971E+2           1.3169329097E+3          
02/11/16                  13:16:46.2                4.1553313296E+1           2.0571428570E+1           7.8701334180E+2           2.6713613415E+1           4.8066816946E+2           2.2777593592E+3          
02/11/16                  13:16:52.8                4.1553389153E+1           2.0625000000E+1           7.8771403639E+2           2.1363559290E+1           7.7806153868E+2           -6.5726253737E+2         
02/11/16                  13:16:59.4                4.1553466048E+1           2.0625000000E+1           7.8720605936E+2           2.2525606327E+1           6.6774849001E+2           2.1652430932E+3          
02/11/16                  13:17:08.1                4.1553566082E+1           2.0562500000E+1           7.8710956358E+2           2.3833385215E+1           5.7952203720E+2           2.0185868789E+3          
02/11/16                  13:17:14.7                4.1553642371E+1           2.0500000000E+1           7.8730161430E+2           2.4565111257E+1           5.9288352151E+2           2.1035789880E+3          
02/11/16                  13:17:21.2                4.1553718173E+1           2.0508928570E+1           7.8725880648E+2           2.3724043512E+1           6.1153415648E+2           1.0183597961E+3          
02/11/16                  13:17:27.9                4.1553795607E+1           2.0552083330E+1           7.8720384766E+2           2.2556989061E+1           6.3218633092E+2           1.2373849254E+3          
02/11/16                  13:17:34.4                4.1553870504E+1           2.0512500000E+1           7.8745122910E+2           2.2260523558E+1           7.2864177349E+2           7.6348328819E+2          
02/11/16                  13:17:41.0                4.1553947624E+1           2.0562500000E+1           7.8733871159E+2           2.2429279262E+1           7.6771356897E+2           1.4622268350E+3          
02/11/16                  13:17:47.5                4.1554022792E+1           2.0562500000E+1           7.8689103692E+2           2.3340010063E+1           5.9151219742E+2           3.3071599665E+3          
02/11/16                  13:17:54.1                4.1554099513E+1           2.0562500000E+1           7.8722069015E+2           2.1083028953E+1           7.5396882959E+2           2.7593761078E+3          
02/11/16                  13:18:00.7                4.1554175743E+1           2.0562500000E+1           7.8704707392E+2           2.3654938934E+1           5.5833728397E+2           2.7938332700E+3          
02/11/16                  13:18:07.4                4.1554252745E+1           2.0612500000E+1           7.8755007037E+2           2.2420325394E+1           7.3068311892E+2           1.5378047675E+3          
02/11/16                  13:18:14.0                4.1554329176E+1           2.0645833330E+1           7.8706903246E+2           2.3292913194E+1           6.1908192403E+2           2.5713791318E+3          
02/11/16                  13:18:22.6                4.1554428361E+1           2.0697916670E+1           7.8747017508E+2           2.0538603825E+1           8.3463809844E+2           7.2977693463E+2          
