DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
11/01/15                  20:51:26.0                3.0486905182E+2           1.7462370418E+4           -1.9871622228E+1          -1.2805999570E+2         
11/01/15                  20:51:31.6                3.0486911615E+2           1.7460325259E+4           -1.9759434209E+1          -1.2851078946E+2         
11/01/15                  20:51:39.1                3.0486920317E+2           1.7467387231E+4           -1.9980103038E+1          -1.2957275523E+2         
11/01/15                  20:51:44.6                3.0486926664E+2           1.7465095362E+4           -1.9681653476E+1          -1.2878844852E+2         
11/01/15                  20:51:50.1                3.0486933014E+2           1.7459086668E+4           -1.9446849285E+1          -1.3167216749E+2         
11/01/15                  20:51:55.5                3.0486939307E+2           1.7449916562E+4           -1.9284701134E+1          -1.3075658663E+2         
11/01/15                  20:52:00.9                3.0486945595E+2           1.7439785580E+4           -1.9238356395E+1          -1.2981541502E+2         
11/01/15                  20:52:06.4                3.0486951901E+2           1.7435205934E+4           -1.9436122003E+1          -1.3175902421E+2         
11/01/15                  20:52:11.9                3.0486958218E+2           1.7417157807E+4           -1.8946872339E+1          -1.3200050402E+2         
11/01/15                  20:52:17.3                3.0486964468E+2           1.7411131015E+4           -1.8955147413E+1          -1.3151972866E+2         
11/01/15                  20:52:22.8                3.0486970847E+2           1.7407391268E+4           -1.9104133854E+1          -1.3096342316E+2         
11/01/15                  20:52:28.2                3.0486977092E+2           1.7406913382E+4           -1.8695834889E+1          -1.3152507489E+2         
11/01/15                  20:52:33.6                3.0486983387E+2           1.7408710117E+4           -1.8771844353E+1          -1.3181994276E+2         
11/01/15                  20:52:40.9                3.0486991846E+2           1.7402080496E+4           -1.8694454274E+1          -1.3158716693E+2         
11/01/15                  20:52:46.4                3.0486998167E+2           1.7397316411E+4           -1.8477170517E+1          -1.3301616061E+2         
11/01/15                  20:52:51.8                3.0487004468E+2           1.7379819032E+4           -1.8617618350E+1          -1.3361702946E+2         
11/01/15                  20:52:57.3                3.0487010785E+2           1.7370404418E+4           -1.8385612019E+1          -1.3199690758E+2         
11/01/15                  20:53:02.8                3.0487017135E+2           1.7357487652E+4           -1.8133552171E+1          -1.3394897250E+2         
11/01/15                  20:53:08.2                3.0487023403E+2           1.7348942029E+4           -1.8685625616E+1          -1.3218990861E+2         
11/01/15                  20:53:13.6                3.0487029720E+2           1.7336076487E+4           -1.8530007602E+1          -1.3262070467E+2         
11/01/15                  20:53:19.1                3.0487036036E+2           1.7324986996E+4           -1.8524281901E+1          -1.3447246048E+2         
11/01/15                  20:53:24.5                3.0487042266E+2           1.7311364143E+4           -1.8085576919E+1          -1.3322204967E+2         
11/01/15                  20:53:29.9                3.0487048534E+2           1.7298548872E+4           -1.8439041987E+1          -1.3283069554E+2         
11/01/15                  20:53:35.3                3.0487054816E+2           1.7283728848E+4           -1.8096017292E+1          -1.3183993721E+2         
11/01/15                  20:53:42.6                3.0487063213E+2           1.7268897214E+4           -1.8250961661E+1          -1.3216615152E+2         
11/01/15                  20:53:48.0                3.0487069448E+2           1.7248316935E+4           -1.7921267639E+1          -1.3390061731E+2         
11/01/15                  20:53:53.4                3.0487075744E+2           1.7223970128E+4           -1.8296829595E+1          -1.3376987262E+2         
11/01/15                  20:53:58.8                3.0487081994E+2           1.7218979761E+4           -1.8196753380E+1          -1.3416331583E+2         
11/01/15                  20:54:04.1                3.0487088157E+2           1.7209321490E+4           -1.8028804396E+1          -1.3302840059E+2         
11/01/15                  20:54:09.6                3.0487094463E+2           1.7199518474E+4           -1.8124020051E+1          -1.3373543935E+2         
11/01/15                  20:54:15.0                3.0487100737E+2           1.7198499607E+4           -1.8245536935E+1          -1.3122077458E+2         
11/01/15                  20:54:20.4                3.0487106974E+2           1.7187918884E+4           -1.8381020345E+1          -1.3371522965E+2         
11/01/15                  20:54:25.8                3.0487113281E+2           1.7169134712E+4           -1.8282978932E+1          -1.3226787816E+2         
11/01/15                  20:54:31.2                3.0487119523E+2           1.7159324843E+4           -1.7913869523E+1          -1.3310115257E+2         
11/01/15                  20:54:36.7                3.0487125907E+2           1.7153276499E+4           -1.8071454258E+1          -1.3294089517E+2         
11/01/15                  20:54:44.1                3.0487134451E+2           1.7141137309E+4           -1.8346329423E+1          -1.3141772743E+2         
11/01/15                  20:54:49.5                3.0487140635E+2           1.7117567631E+4           -1.8058221304E+1          -1.3335560292E+2         
11/01/15                  20:54:54.9                3.0487146928E+2           1.7104222414E+4           -1.8283077051E+1          -1.3325131651E+2         
11/01/15                  20:55:00.3                3.0487153144E+2           1.7093162110E+4           -1.8142384466E+1          -1.3290818013E+2         
11/01/15                  20:55:05.7                3.0487159462E+2           1.7079497450E+4           -1.8315254813E+1          -1.3248123019E+2         
11/01/15                  20:55:11.1                3.0487165652E+2           1.7063724395E+4           -1.7983199065E+1          -1.3247364027E+2         
11/01/15                  20:55:16.3                3.0487171742E+2           1.7047981781E+4           -1.8064768304E+1          -1.3135816093E+2         
11/01/15                  20:55:21.7                3.0487177956E+2           1.7053548000E+4           -1.8228264655E+1          -1.3364838087E+2         
11/01/15                  20:55:27.2                3.0487184309E+2           1.7035886828E+4           -1.8052910141E+1          -1.3237944607E+2         
11/01/15                  20:55:32.6                3.0487190511E+2           1.7029000670E+4           -1.8242405058E+1          -1.3165830746E+2         
11/01/15                  20:55:37.9                3.0487196696E+2           1.7020612856E+4           -1.8363473475E+1          -1.3023988730E+2         
11/01/15                  20:55:45.1                3.0487205089E+2           1.7004938506E+4           -1.8449921179E+1          -1.3103994456E+2         
11/01/15                  20:55:50.6                3.0487211368E+2           1.6997131846E+4           -1.8184244276E+1          -1.3157378855E+2         
