DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
11/01/15                  21:30:48.1                3.0489639049E+2           1.6105106851E+4           -1.8004773373E+1          -1.2779689255E+2         
11/01/15                  21:30:53.4                3.0489645195E+2           1.6081362408E+4           -1.7591152920E+1          -1.2911231831E+2         
11/01/15                  21:30:58.9                3.0489651521E+2           1.6064060208E+4           -1.7575091382E+1          -1.2962566955E+2         
11/01/15                  21:31:04.3                3.0489657772E+2           1.6048092335E+4           -1.7561758395E+1          -1.2834064447E+2         
11/01/15                  21:31:09.6                3.0489663932E+2           1.6046223997E+4           -1.7685980063E+1          -1.2925752781E+2         
11/01/15                  21:31:14.9                3.0489670121E+2           1.6036186610E+4           -1.7505881239E+1          -1.2958598947E+2         
11/01/15                  21:31:20.3                3.0489676316E+2           1.6026944047E+4           -1.7563171479E+1          -1.2995065556E+2         
11/01/15                  21:31:27.6                3.0489684766E+2           1.6019946248E+4           -1.7321701891E+1          -1.3049924049E+2         
11/01/15                  21:31:33.0                3.0489690979E+2           1.6013249088E+4           -1.7471133817E+1          -1.3048463768E+2         
11/01/15                  21:31:38.4                3.0489697263E+2           1.6005839272E+4           -1.7444602250E+1          -1.3163281819E+2         
11/01/15                  21:31:43.8                3.0489703563E+2           1.6000312335E+4           -1.7192803177E+1          -1.3119817606E+2         
11/01/15                  21:31:49.1                3.0489709695E+2           1.5995809787E+4           -1.7408742317E+1          -1.3198503157E+2         
11/01/15                  21:31:54.4                3.0489715855E+2           1.5991292841E+4           -1.7591413228E+1          -1.3114154285E+2         
11/01/15                  21:31:59.8                3.0489722028E+2           1.5976879514E+4           -1.7059330274E+1          -1.3208907335E+2         
11/01/15                  21:32:05.1                3.0489728137E+2           1.5970580982E+4           -1.7429988784E+1          -1.3121368013E+2         
11/01/15                  21:32:10.3                3.0489734243E+2           1.5959313157E+4           -1.7357173064E+1          -1.3257705336E+2         
11/01/15                  21:32:15.6                3.0489740391E+2           1.5952490944E+4           -1.7212836745E+1          -1.3241996890E+2         
11/01/15                  21:32:20.9                3.0489746521E+2           1.5950176068E+4           -1.7258015047E+1          -1.3263121840E+2         
11/01/15                  21:32:28.9                3.0489755768E+2           1.5950266072E+4           -1.7327714955E+1          -1.3358292706E+2         
11/01/15                  21:32:34.4                3.0489762071E+2           1.5951008696E+4           -1.7722692810E+1          -1.3349637576E+2         
11/01/15                  21:32:39.8                3.0489768291E+2           1.5950430239E+4           -1.7135024977E+1          -1.3439476167E+2         
11/01/15                  21:32:45.1                3.0489774457E+2           1.5944246987E+4           -1.7336304751E+1          -1.3411406743E+2         
11/01/15                  21:32:50.3                3.0489780548E+2           1.5935265643E+4           -1.7333638648E+1          -1.3307731370E+2         
11/01/15                  21:32:55.7                3.0489786786E+2           1.5930618695E+4           -1.7447482714E+1          -1.3411415045E+2         
11/01/15                  21:33:01.0                3.0489792909E+2           1.5935923591E+4           -1.7517048282E+1          -1.3389026358E+2         
11/01/15                  21:33:06.3                3.0489799015E+2           1.5935032330E+4           -1.7889122726E+1          -1.3357762040E+2         
11/01/15                  21:33:11.6                3.0489805159E+2           1.5923400334E+4           -1.7380361375E+1          -1.3287839389E+2         
11/01/15                  21:33:16.9                3.0489811254E+2           1.5918918712E+4           -1.7423120482E+1          -1.3366668189E+2         
11/01/15                  21:33:22.2                3.0489817447E+2           1.5921163755E+4           -1.7448998196E+1          -1.3334174462E+2         
11/01/15                  21:33:29.4                3.0489825757E+2           1.5912538909E+4           -1.7377256017E+1          -1.3607198345E+2         
11/01/15                  21:33:34.7                3.0489831880E+2           1.5912196023E+4           -1.7398068295E+1          -1.3579475060E+2         
11/01/15                  21:33:40.0                3.0489838028E+2           1.5908881178E+4           -1.7378598079E+1          -1.3538252162E+2         
11/01/15                  21:33:45.3                3.0489844171E+2           1.5903404096E+4           -1.7389694349E+1          -1.3371475790E+2         
11/01/15                  21:33:50.7                3.0489850388E+2           1.5890878542E+4           -1.7319906786E+1          -1.3263961378E+2         
11/01/15                  21:33:56.0                3.0489856531E+2           1.5888986340E+4           -1.7614912973E+1          -1.3479712132E+2         
11/01/15                  21:34:01.3                3.0489862725E+2           1.5888672782E+4           -1.7566553855E+1          -1.3442747910E+2         
11/01/15                  21:34:06.7                3.0489868872E+2           1.5880951570E+4           -1.7450973639E+1          -1.3524822134E+2         
11/01/15                  21:34:11.9                3.0489874934E+2           1.5884111539E+4           -1.7478106056E+1          -1.3531041337E+2         
11/01/15                  21:34:17.2                3.0489881040E+2           1.5874861524E+4           -1.7368825088E+1          -1.3546736692E+2         
11/01/15                  21:34:22.5                3.0489887256E+2           1.5877483804E+4           -1.7584258880E+1          -1.3546051234E+2         
11/01/15                  21:34:29.7                3.0489895592E+2           1.5873988638E+4           -1.7773897984E+1          -1.3350771684E+2         
11/01/15                  21:34:35.1                3.0489901756E+2           1.5872508985E+4           -1.7545033648E+1          -1.3608217628E+2         
11/01/15                  21:34:40.4                3.0489907899E+2           1.5872887588E+4           -1.7453881222E+1          -1.3529619041E+2         
11/01/15                  21:34:45.7                3.0489914031E+2           1.5870838829E+4           -1.7376346878E+1          -1.3501821411E+2         
11/01/15                  21:34:51.0                3.0489920188E+2           1.5874101315E+4           -1.7592529390E+1          -1.3459647107E+2         
11/01/15                  21:34:56.3                3.0489926363E+2           1.5870592362E+4           -1.7337026208E+1          -1.3477462968E+2         
11/01/15                  21:35:01.6                3.0489932454E+2           1.5862361260E+4           -1.7613254543E+1          -1.3698465423E+2         
11/01/15                  21:35:06.9                3.0489938580E+2           1.5862669349E+4           -1.7740789020E+1          -1.3619835374E+2         
