DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
08/10/15                  12:33:33.2                2.2148163493E+2           1.9417244350E+4           3.3269682798E+0           -7.7256912917E+1         
08/10/15                  12:33:38.6                2.2148169757E+2           1.9375643496E+4           3.6474172901E+0           -7.6463019668E+1         
08/10/15                  12:33:44.0                2.2148175995E+2           1.9339684628E+4           3.2865941855E+0           -7.8022805527E+1         
08/10/15                  12:33:49.4                2.2148182204E+2           1.9306638069E+4           3.9248315449E+0           -7.9952675923E+1         
08/10/15                  12:33:54.8                2.2148188435E+2           1.9297959736E+4           3.8663799581E+0           -7.7714955167E+1         
08/10/15                  12:34:00.3                2.2148194795E+2           1.9288685215E+4           3.6121037993E+0           -7.8174341261E+1         
08/10/15                  12:34:05.8                2.2148201182E+2           1.9285656465E+4           3.6682043525E+0           -7.8000365928E+1         
08/10/15                  12:34:13.1                2.2148209679E+2           1.9300050670E+4           3.4589270593E+0           -8.1616571281E+1         
08/10/15                  12:34:18.5                2.2148215864E+2           1.9298552498E+4           3.5106112803E+0           -8.0558922583E+1         
08/10/15                  12:34:23.9                2.2148222200E+2           1.9291528000E+4           3.2087659359E+0           -8.0972767829E+1         
08/10/15                  12:34:29.5                2.2148228643E+2           1.8808533722E+4           3.4824572181E+0           -7.8187192254E+1         
08/10/15                  12:34:34.9                2.2148234891E+2           1.8176034683E+4           4.2200158550E+0           -7.5851162099E+1         
08/10/15                  12:34:40.4                2.2148241267E+2           2.0840001614E+4           3.2908924531E+0           -8.5416077860E+1         
08/10/15                  12:34:46.1                2.2148247852E+2           2.1862759521E+4           1.2484271708E+0           -8.3355537285E+1         
08/10/15                  12:34:51.6                2.2148254208E+2           2.1195894923E+4           2.4779848802E+0           -8.2987840742E+1         
08/10/15                  12:34:57.0                2.2148260510E+2           1.8630604261E+4           3.1743400207E+0           -8.3848353787E+1         
08/10/15                  12:35:02.3                2.2148266652E+2           1.5741637732E+4           3.2668002584E+0           -8.0902350490E+1         
08/10/15                  12:35:07.5                2.2148272677E+2           1.4322689550E+4           2.9618681764E+0           -8.2071247811E+1         
08/10/15                  12:35:14.6                2.2148280804E+2           1.4372689919E+4           2.5290497583E+0           -8.5218863939E+1         
08/10/15                  12:35:19.8                2.2148286895E+2           1.4978294749E+4           2.7321509350E+0           -8.3737464943E+1         
08/10/15                  12:35:25.1                2.2148292958E+2           1.5659391382E+4           2.7630407102E+0           -8.3050497437E+1         
08/10/15                  12:35:30.4                2.2148299120E+2           1.6362825239E+4           2.4439198366E+0           -8.3167603989E+1         
08/10/15                  12:35:35.7                2.2148305251E+2           1.6984084801E+4           2.7365488486E+0           -8.5597598531E+1         
08/10/15                  12:35:41.1                2.2148311459E+2           1.7514910672E+4           2.4936611532E+0           -8.5593558687E+1         
08/10/15                  12:35:46.5                2.2148317747E+2           1.7927750546E+4           2.2281925933E+0           -8.5139096254E+1         
08/10/15                  12:35:51.9                2.2148323996E+2           1.8218890146E+4           2.3851632545E+0           -8.5427794727E+1         
08/10/15                  12:35:57.2                2.2148330190E+2           1.8429576091E+4           2.1267496665E+0           -8.4372830710E+1         
08/10/15                  12:36:02.6                2.2148336420E+2           1.8067745026E+4           2.6807892128E+0           -8.6405814583E+1         
08/10/15                  12:36:08.0                2.2148342696E+2           1.8994709151E+4           9.6996780762E-1           -7.2645321915E+1         
08/10/15                  12:36:15.3                2.2148351102E+2           1.9542343336E+4           6.0011415319E-1           -8.8044703844E+1         
08/10/15                  12:36:20.6                2.2148357196E+2           1.9925658256E+4           -9.8933560503E+0          -6.6240622900E+1         
08/10/15                  12:36:26.0                2.2148363539E+2           1.8046698179E+4           2.4899212490E+0           -1.2059304996E+2         
08/10/15                  12:36:31.4                2.2148369738E+2           1.9648828618E+4           1.8261294906E+0           -8.5569884831E+1         
08/10/15                  12:36:36.8                2.2148376016E+2           2.0455894654E+4           1.8971814327E-1           -8.7605671363E+1         
08/10/15                  12:36:42.3                2.2148382378E+2           2.0387147903E+4           2.8504046102E-2           -8.6756787239E+1         
08/10/15                  12:36:47.8                2.2148388706E+2           1.9771044748E+4           7.5186220371E-1           -8.9625646915E+1         
08/10/15                  12:36:53.2                2.2148394976E+2           1.7668428169E+4           1.4230513742E+0           -8.8566753611E+1         
08/10/15                  12:36:58.5                2.2148401100E+2           1.5849822730E+4           1.2243271672E+0           -8.9256045071E+1         
08/10/15                  12:37:03.7                2.2148407166E+2           1.5104027626E+4           1.1098084974E+0           -9.0462258753E+1         
08/10/15                  12:37:08.9                2.2148413192E+2           1.5195392052E+4           1.4558397890E+0           -8.6393597285E+1         
08/10/15                  12:37:16.0                2.2148421406E+2           1.5843014640E+4           1.2430204656E+0           -9.0674372987E+1         
08/10/15                  12:37:21.3                2.2148427474E+2           1.6442858590E+4           3.6161075500E-1           -9.1026129269E+1         
08/10/15                  12:37:26.5                2.2148433538E+2           1.5727396011E+4           1.5913810641E+0           -8.3837084413E+1         
08/10/15                  12:37:31.8                2.2148439664E+2           1.7779366851E+4           1.1557455513E+0           -8.5535740553E+1         
08/10/15                  12:37:37.2                2.2148445889E+2           1.9234932072E+4           -5.0485598278E-2          -8.8263924519E+1         
