DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
05/27/16                  17:17:40.7                1.4767894352E+2           2.9062500000E+1           7.8758735088E+2           -2.2976361087E+2          7.0044915976E+2           -4.1769568985E+2         
05/27/16                  17:17:49.9                1.4767904980E+2           2.9097222220E+1           7.8726210763E+2           -2.2993893710E+2          6.3131978599E+2           7.9507278533E+2          
05/27/16                  17:18:03.4                1.4767920653E+2           2.9125000000E+1           7.8744006853E+2           -2.2823456734E+2          5.1578761157E+2           7.8576511986E+2          
05/27/16                  17:18:12.4                1.4767931105E+2           2.9118055560E+1           7.8707931715E+2           -2.3011785473E+2          6.1828946744E+2           1.8308112160E+3          
05/27/16                  17:18:21.5                1.4767941573E+2           2.9125000000E+1           7.8720820376E+2           -2.3016339843E+2          5.8183691558E+2           1.5048130984E+3          
05/27/16                  17:18:30.3                1.4767951812E+2           2.9111111110E+1           7.8692126616E+2           -2.2835897906E+2          4.8057572985E+2           2.7463079296E+3          
05/27/16                  17:18:39.3                1.4767962248E+2           2.9125000000E+1           7.8776172312E+2           -2.3355681022E+2          6.9882412546E+2           -1.7643305001E+3         
05/27/16                  17:18:48.6                1.4767973004E+2           2.9125000000E+1           7.8749284977E+2           -2.3212281245E+2          6.0518474619E+2           -9.2191024710E+2         
05/27/16                  17:18:57.7                1.4767983519E+2           2.9131944440E+1           7.8687025377E+2           -2.2917767537E+2          4.3978874115E+2           2.8548230216E+3          
05/27/16                  17:19:06.5                1.4767993676E+2           2.9145833330E+1           7.8714730325E+2           -2.3169765733E+2          5.7240676026E+2           1.8043365613E+3          
05/27/16                  17:19:15.3                1.4768003933E+2           2.9166666670E+1           7.8734591386E+2           -2.3180858891E+2          5.9526710597E+2           2.6940155645E+2          
05/27/16                  17:19:24.2                1.4768014230E+2           2.9151785710E+1           7.8664582069E+2           -2.2784688763E+2          3.6783867161E+2           2.6688341663E+3          
05/27/16                  17:19:33.0                1.4768024311E+2           2.9148437500E+1           7.8806080295E+2           -2.3613015880E+2          8.4506179794E+2           -5.3667676796E+3         
05/27/16                  17:19:45.3                1.4768038586E+2           2.9125000000E+1           7.8819870879E+2           -2.3533545985E+2          7.7717184419E+2           -5.6812596569E+3         
05/27/16                  17:19:54.3                1.4768049010E+2           2.9125000000E+1           7.8629708410E+2           -2.2644150411E+2          2.4568920769E+2           5.2938241309E+3          
05/27/16                  17:20:02.6                1.4768058640E+2           2.9125000000E+1           7.8734922675E+2           -2.3253420171E+2          6.2060769892E+2           1.2640503602E+3          
