DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
07/18/16                  09:59:33.5                1.9937469333E+2           3.7015625000E+1           7.8491793077E+2           3.2282803655E+4           -9.9649361816E+0          -6.4110986432E+1         
07/18/16                  09:59:40.7                1.9937477751E+2           3.7000000000E+1           7.8437311904E+2           3.2671092310E+4           -1.0618741549E+1          -6.3446002277E+1         
07/18/16                  09:59:48.4                1.9937486583E+2           3.7000000000E+1           7.8446853787E+2           3.2806852885E+4           -9.7671497924E+0          -6.2696747937E+1         
07/18/16                  09:59:56.0                1.9937495378E+2           3.7000000000E+1           7.8448864555E+2           3.2706809330E+4           -9.6455730687E+0          -6.2887744431E+1         
07/18/16                  10:00:03.8                1.9937504441E+2           3.7000000000E+1           7.8475387189E+2           3.2450642469E+4           -9.6775584919E+0          -6.3689558623E+1         
07/18/16                  10:00:11.4                1.9937513297E+2           3.7000000000E+1           7.7879413854E+2           3.2210319374E+4           -7.7566684410E+0          -4.3668197309E+1         
07/18/16                  10:00:19.7                1.9937522836E+2           3.7012500000E+1           7.8389546417E+2           1.7910797727E+4           -1.0463123545E+1          -5.9047008703E+1         
07/18/16                  10:00:24.9                1.9937528864E+2           3.7012500000E+1           7.8633334392E+2           9.9778662060E+3           -1.1502993088E+1          -6.9927858229E+1         
07/18/16                  10:00:30.0                1.9937534777E+2           3.7052083330E+1           7.8609484801E+2           5.7621073710E+3           -1.2816953438E+1          -7.3635427041E+1         
07/18/16                  10:00:35.1                1.9937540650E+2           3.7050000000E+1           7.8591172778E+2           3.6239429999E+3           -1.4194481617E+1          -7.3514742277E+1         
07/18/16                  10:00:40.1                1.9937546504E+2           3.7062500000E+1           7.8632779027E+2           2.5610238857E+3           -1.3790966140E+1          -7.3361285899E+1         
07/18/16                  10:00:45.2                1.9937552382E+2           3.7037500000E+1           7.8878923062E+2           4.9288457132E+3           -1.6114464800E+1          -8.3139682417E+1         
07/18/16                  10:00:50.3                1.9937558302E+2           3.7062500000E+1           7.8463696113E+2           1.4942753429E+4           -1.1385519573E+1          -6.9229643656E+1         
07/18/16                  10:00:55.9                1.9937564807E+2           3.7062500000E+1           7.8417218741E+2           2.3849780384E+4           -8.6451018350E+0          -6.7188332281E+1         
07/18/16                  10:01:02.1                1.9937571989E+2           3.7080357140E+1           7.8401035314E+2           2.8562836166E+4           -9.0952453232E+0          -6.4415972869E+1         
07/18/16                  10:01:08.9                1.9937579795E+2           3.7109375000E+1           7.8376495730E+2           3.0617463877E+4           -9.3712986302E+0          -6.3385395664E+1         
07/18/16                  10:01:16.1                1.9937588142E+2           3.7125000000E+1           7.8387025855E+2           3.1441437716E+4           -9.6302896554E+0          -6.1218162808E+1         
07/18/16                  10:01:25.6                1.9937599174E+2           3.7098214290E+1           7.8430907018E+2           3.1579400672E+4           -9.9262595135E+0          -6.4230498737E+1         
07/18/16                  10:01:32.8                1.9937607433E+2           3.7089285710E+1           7.8419598900E+2           3.1910214542E+4           -1.0066314137E+1          -6.3634459971E+1         
07/18/16                  10:01:39.7                1.9937615502E+2           3.7080357140E+1           7.8426059601E+2           3.1920241709E+4           -9.6203264523E+0          -6.4228827303E+1         
07/18/16                  10:01:46.9                1.9937623772E+2           3.7093750000E+1           7.8420615849E+2           3.1561056951E+4           -1.0026050307E+1          -6.4255025892E+1         
07/18/16                  10:01:54.0                1.9937631994E+2           3.7125000000E+1           7.8444338653E+2           3.1462336127E+4           -9.8259480033E+0          -6.5261048877E+1         
07/18/16                  10:02:01.2                1.9937640331E+2           3.7089285710E+1           7.8431802336E+2           3.1286247152E+4           -1.0242649557E+1          -6.5179149833E+1         
07/18/16                  10:02:08.2                1.9937648410E+2           3.7116071430E+1           7.8464387944E+2           3.1309135049E+4           -1.0260735643E+1          -6.5689085861E+1         
07/18/16                  10:02:15.4                1.9937656823E+2           3.7125000000E+1           7.8423074566E+2           3.1496872137E+4           -1.0083732092E+1          -6.5314158114E+1         
07/18/16                  10:02:22.5                1.9937664966E+2           3.7117187500E+1           7.8412774974E+2           3.1486834050E+4           -1.0223613823E+1          -6.4962149606E+1         
07/18/16                  10:02:29.7                1.9937673297E+2           3.7087500000E+1           7.8438358897E+2           3.1425984446E+4           -9.8742887928E+0          -6.5150991560E+1         
07/18/16                  10:02:36.6                1.9937681363E+2           3.7062500000E+1           7.8458587871E+2           3.1619776914E+4           -9.6866786811E+0          -6.5685630499E+1         
07/18/16                  10:02:45.8                1.9937691951E+2           3.7062500000E+1           7.8408465928E+2           3.1947488440E+4           -1.0366723914E+1          -6.4487963327E+1         
07/18/16                  10:02:53.1                1.9937700416E+2           3.7062500000E+1           7.8484986351E+2           3.2195066402E+4           -9.9779598527E+0          -6.5157929032E+1         
07/18/16                  10:03:00.9                1.9937709385E+2           3.7062500000E+1           7.8404810000E+2           3.2653699462E+4           -9.6230465696E+0          -6.2632230043E+1         
07/18/16                  10:03:09.4                1.9937719227E+2           3.7039062500E+1           7.8436643369E+2           3.2784530921E+4           -9.5759140250E+0          -6.3467944612E+1         
07/18/16                  10:03:17.5                1.9937728703E+2           3.7031250000E+1           7.8426615156E+2           3.2340320504E+4           -1.0115678970E+1          -6.3195478683E+1         
07/18/16                  10:03:26.2                1.9937738720E+2           3.7027777780E+1           7.8422454309E+2           3.2027421026E+4           -9.8163763098E+0          -6.3790896910E+1         
07/18/16                  10:03:33.8                1.9937747481E+2           3.7000000000E+1           7.8452525526E+2           3.2235449830E+4           -9.9526260399E+0          -6.4417971849E+1         
07/18/16                  10:03:41.2                1.9937756025E+2           3.7015625000E+1           7.8398677818E+2           3.2517022583E+4           -1.0061633893E+1          -6.3513678439E+1         
07/18/16                  10:03:49.5                1.9937765650E+2           3.7020833330E+1           7.8464768726E+2           3.2334565540E+4           -9.4915675170E+0          -6.3864640560E+1         
07/18/16                  10:03:57.5                1.9937774981E+2           3.7046875000E+1           7.8445527612E+2           3.2040635805E+4           -9.7463048406E+0          -6.4567537055E+1         
07/18/16                  10:04:04.8                1.9937783429E+2           3.7062500000E+1           7.8441354452E+2           3.1783591095E+4           -1.0059479555E+1          -6.4646379450E+1         
07/18/16                  10:04:14.5                1.9937794608E+2           3.7062500000E+1           7.8401432884E+2           3.1768674239E+4           -1.0892683961E+1          -6.4867276087E+1         
07/18/16                  10:04:22.1                1.9937803458E+2           3.7062500000E+1           7.8437070235E+2           3.1570590840E+4           -1.0059123221E+1          -6.5495382734E+1         
07/18/16                  10:04:29.1                1.9937811529E+2           3.7071428570E+1           7.8402146339E+2           3.1608043951E+4           -1.0222319112E+1          -6.4233357506E+1         
07/18/16                  10:04:36.5                1.9937820106E+2           3.7062500000E+1           7.8433487721E+2           3.1814016873E+4           -1.0110472673E+1          -6.4416430192E+1         
07/18/16                  10:04:43.8                1.9937828523E+2           3.7062500000E+1           7.8416084574E+2           3.1896325686E+4           -1.0353291792E+1          -6.4854430893E+1         
07/18/16                  10:04:51.1                1.9937836960E+2           3.7062500000E+1           7.8438120675E+2           3.1863867846E+4           -1.0281814914E+1          -6.4799900318E+1         
07/18/16                  10:04:58.8                1.9937845842E+2           3.7062500000E+1           7.8416560310E+2           3.2353667913E+4           -1.0475024243E+1          -6.3857562729E+1         
07/18/16                  10:05:06.9                1.9937855270E+2           3.7062500000E+1           7.8398323018E+2           3.2715712205E+4           -1.0020683639E+1          -6.2355874197E+1         
07/18/16                  10:05:15.2                1.9937864919E+2           3.7053571430E+1           7.8386531447E+2           3.2531354618E+4           -1.0332337062E+1          -6.3371554447E+1         
07/18/16                  10:05:22.6                1.9937873473E+2           3.7012500000E+1           7.8448325193E+2           3.1927135481E+4           -1.0116173411E+1          -6.4577236832E+1         
07/18/16                  10:05:30.3                1.9937882363E+2           3.7039062500E+1           7.8432055670E+2           3.1794397235E+4           -1.0222138840E+1          -6.4161267574E+1         
07/18/16                  10:05:40.5                1.9937894156E+2           3.7023437500E+1           7.8383015446E+2           3.2169667648E+4           -1.0441910798E+1          -6.3836288337E+1         
07/18/16                  10:05:48.1                1.9937902930E+2           3.7035714290E+1           7.8407927004E+2           3.2194980314E+4           -1.0363412674E+1          -6.3577570031E+1         
07/18/16                  10:05:55.3                1.9937911299E+2           3.7053571430E+1           7.8416073424E+2           3.2169096146E+4           -1.0521287858E+1          -6.3771082554E+1         
07/18/16                  10:06:02.3                1.9937919431E+2           3.7062500000E+1           7.8406779937E+2           3.2181436934E+4           -1.0640233382E+1          -6.4071623149E+1         
07/18/16                  10:06:09.4                1.9937927628E+2           3.7075000000E+1           7.8367969300E+2           3.2070022186E+4           -1.0056031258E+1          -6.3328048150E+1         
07/18/16                  10:06:17.0                1.9937936438E+2           3.7107142860E+1           7.8419428845E+2           3.1748531000E+4           -1.0281885957E+1          -6.4743284043E+1         
07/18/16                  10:06:24.2                1.9937944753E+2           3.7109375000E+1           7.8414020897E+2           3.1603789310E+4           -1.0053627043E+1          -6.4289158033E+1         
07/18/16                  10:06:31.2                1.9937952842E+2           3.7062500000E+1           7.8405387895E+2           3.1425253972E+4           -1.0240856463E+1          -6.5349678027E+1         
07/18/16                  10:06:38.2                1.9937960979E+2           3.7071428570E+1           7.8419266814E+2           3.1268312391E+4           -1.0537497410E+1          -6.5203286087E+1         
07/18/16                  10:06:45.1                1.9937968940E+2           3.7112500000E+1           7.8415926004E+2           3.1218681253E+4           -1.0576794336E+1          -6.5672499330E+1         
07/18/16                  10:06:52.1                1.9937977058E+2           3.7071428570E+1           7.8358017208E+2           3.1554632983E+4           -1.0345866217E+1          -6.3770149476E+1         
07/18/16                  10:07:01.5                1.9937987883E+2           3.7080357140E+1           7.8433788425E+2           3.1354768909E+4           -1.0128658267E+1          -6.7249067815E+1         
07/18/16                  10:07:08.6                1.9937996174E+2           3.7062500000E+1           7.8416001225E+2           3.1281101865E+4           -1.0532981080E+1          -6.5438289510E+1         
07/18/16                  10:07:16.0                1.9938004642E+2           3.7062500000E+1           7.8427917145E+2           3.1273726002E+4           -1.0753161290E+1          -6.5523229540E+1         
07/18/16                  10:07:23.6                1.9938013433E+2           3.7070312500E+1           7.8402070105E+2           3.1502532706E+4           -1.0298989767E+1          -6.5030347549E+1         
07/18/16                  10:07:31.0                1.9938022101E+2           3.7062500000E+1           7.8387559247E+2           3.1743982112E+4           -1.0368531408E+1          -6.4170871211E+1         
07/18/16                  10:07:38.4                1.9938030565E+2           3.7062500000E+1           7.8390705121E+2           3.1796366567E+4           -1.0390509095E+1          -6.4687419278E+1         
07/18/16                  10:07:45.8                1.9938039149E+2           3.7054687500E+1           7.8404988000E+2           3.1478297251E+4           -1.0417488648E+1          -6.5464318270E+1         
07/18/16                  10:07:53.1                1.9938047625E+2           3.7017857140E+1           7.8392022326E+2           3.1273529088E+4           -1.0868535317E+1          -6.4819995611E+1         
07/18/16                  10:08:00.4                1.9938056124E+2           3.7017857140E+1           7.8384128164E+2           3.1296818860E+4           -1.0651471473E+1          -6.4396337489E+1         
07/18/16                  10:08:07.9                1.9938064730E+2           3.7000000000E+1           7.8365295485E+2           3.1417027444E+4           -1.1340459132E+1          -6.4648496593E+1         
07/18/16                  10:08:15.3                1.9938073305E+2           3.7000000000E+1           7.8407580127E+2           3.1428795199E+4           -1.0586855197E+1          -6.4862162869E+1         
07/18/16                  10:08:25.2                1.9938084830E+2           3.6993055560E+1           7.8404635513E+2           3.1675219899E+4           -1.0447578616E+1          -6.4765135407E+1         
07/18/16                  10:08:33.4                1.9938094270E+2           3.7000000000E+1           7.8380208722E+2           3.1411655294E+4           -1.0932578967E+1          -6.4674770084E+1         
07/18/16                  10:08:40.9                1.9938102934E+2           3.7000000000E+1           7.8452305728E+2           3.1508328951E+4           -1.0543174155E+1          -6.6038109912E+1         
07/18/16                  10:08:48.2                1.9938111376E+2           3.7000000000E+1           7.8416573446E+2           3.1775165199E+4           -1.0595253095E+1          -6.5020200700E+1         
