DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
07/08/16                  16:18:45.6                1.8963802827E+2           3.5415865380E+1           7.8339717403E+2           3.7680449348E+4           -1.6605323885E+0          -4.5687696198E+1         
07/08/16                  16:19:17.3                1.8963839503E+2           3.5464285710E+1           7.8697926963E+2           3.6206631718E+4           -2.1046471758E+0          -4.8058815012E+1         
07/08/16                  16:19:51.1                1.8963878702E+2           3.5497916670E+1           7.8372547019E+2           3.5950613113E+4           -6.1809887472E+0          -4.6059961974E+1         
07/08/16                  16:20:23.6                1.8963916207E+2           3.5498046870E+1           7.8418277951E+2           3.5522950670E+4           -5.8952007162E+0          -4.7673700777E+1         
07/08/16                  16:20:51.3                1.8963948366E+2           3.5502403850E+1           7.8427242357E+2           3.6032853569E+4           -2.3266698398E+0          -4.5894549766E+1         
07/08/16                  16:21:19.0                1.8963980375E+2           3.5540948280E+1           7.8245480651E+2           3.6169761462E+4           -8.3916261328E+0          -4.4697920722E+1         
07/08/16                  16:21:48.4                1.8964014444E+2           3.5600000000E+1           7.5824178350E+2           2.8333235377E+4           -3.5795282358E+2          -3.3990363199E+1         
07/08/16                  16:21:59.5                1.8964027309E+2           3.5625000000E+1           7.8539618139E+2           6.1837555475E+3           -6.4958907571E+0          -4.5982544592E+1         
07/08/16                  16:22:04.7                1.8964033253E+2           3.5637500000E+1           7.8676029436E+2           7.8182810625E+2           -6.1090906161E+0          -5.9467650245E+1         
07/08/16                  16:22:09.7                1.8964039120E+2           3.5687500000E+1           7.8639268356E+2           -1.9308545959E+3          -7.0226356257E+0          -5.3013580686E+1         
07/08/16                  16:22:14.8                1.8964044969E+2           3.5675000000E+1           7.8664209719E+2           -3.3308721737E+3          -6.9361966164E+0          -5.7822731740E+1         
07/08/16                  16:22:19.9                1.8964050824E+2           3.5687500000E+1           7.8680468041E+2           -4.0783512381E+3          -5.4231903081E+0          -6.0434738643E+1         
07/08/16                  16:22:24.9                1.8964056701E+2           3.5687500000E+1           7.8673366235E+2           -4.4869268848E+3          -4.1456405454E+0          -5.5097571488E+1         
07/08/16                  16:22:30.0                1.8964062552E+2           3.5687500000E+1           7.8697209757E+2           -4.7243136690E+3          -1.9759274466E+0          -7.4502234795E+1         
07/08/16                  16:22:35.1                1.8964068421E+2           3.5687500000E+1           7.8719446175E+2           -4.8690986758E+3          2.7529258476E-1           -8.3181296373E+1         
07/08/16                  16:22:40.1                1.8964074275E+2           3.5737500000E+1           7.8692752281E+2           -4.9588582928E+3          3.5224494362E-1           -7.5319413420E+1         
07/08/16                  16:22:45.2                1.8964080127E+2           3.5750000000E+1           7.8701118349E+2           -5.0205520106E+3          1.3737910262E+0           -7.7157061756E+1         
07/08/16                  16:22:50.3                1.8964086014E+2           3.5734375000E+1           7.8990105248E+2           -3.5185465464E+3          -1.1405778159E+1          -7.4177449883E+1         
07/08/16                  16:22:57.5                1.8964094355E+2           3.5750000000E+1           7.8695823340E+2           1.5112261023E+4           -2.6238773205E+0          -6.4501189917E+1         
07/08/16                  16:23:06.3                1.8964104542E+2           3.5750000000E+1           7.8954541448E+2           2.9251500232E+4           -5.0372375267E+1          -5.3520695124E+1         
07/08/16                  16:23:31.7                1.8964134021E+2           3.5797297300E+1           7.9116775889E+2           3.6324866974E+4           1.2852052436E+1           -3.2764482938E+1         
07/08/16                  16:24:13.9                1.8964182838E+2           3.5862903230E+1           7.8540923513E+2           3.7033563632E+4           -5.0748877886E+0          -4.7749710799E+1         
07/08/16                  16:24:43.7                1.8964217252E+2           3.5892578120E+1           7.8461615758E+2           3.7535112394E+4           -4.5060128831E+0          -4.6630425234E+1         
