DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
08/11/15                  17:55:24.2                2.2270514230E+2           1.9085093294E+4           -1.4623291606E+1          -1.2590588741E+2         
08/11/15                  17:55:29.7                2.2270520552E+2           1.9076696873E+4           -1.4594003077E+1          -1.2527698991E+2         
08/11/15                  17:55:35.2                2.2270526930E+2           1.9078783815E+4           -1.4635329971E+1          -1.2536984579E+2         
08/11/15                  17:55:40.6                2.2270533128E+2           1.9082318352E+4           -1.4539807971E+1          -1.2490698104E+2         
08/11/15                  17:55:46.0                2.2270539439E+2           1.9077606680E+4           -1.4443904139E+1          -1.2487583859E+2         
08/11/15                  17:55:51.4                2.2270545649E+2           1.9071779159E+4           -1.4452719315E+1          -1.2535803145E+2         
08/11/15                  17:55:56.8                2.2270551890E+2           1.9077825803E+4           -1.4543382231E+1          -1.2590885182E+2         
08/11/15                  17:56:02.3                2.2270558230E+2           1.9079817791E+4           -1.4562133456E+1          -1.2548070855E+2         
08/11/15                  17:56:09.6                2.2270566772E+2           1.9078203153E+4           -1.4774298710E+1          -1.2574100731E+2         
08/11/15                  17:56:15.2                2.2270573153E+2           1.9080287539E+4           -1.4546906496E+1          -1.2608110783E+2         
08/11/15                  17:56:20.6                2.2270579511E+2           1.9087239563E+4           -1.4558983341E+1          -1.2713078997E+2         
08/11/15                  17:56:26.1                2.2270585803E+2           1.9088935600E+4           -1.4562849667E+1          -1.2662410107E+2         
08/11/15                  17:56:31.5                2.2270592088E+2           1.9082764484E+4           -1.4615630491E+1          -1.2476044397E+2         
08/11/15                  17:56:36.9                2.2270598346E+2           1.9092232596E+4           -1.4796456316E+1          -1.2717673089E+2         
08/11/15                  17:56:42.2                2.2270604508E+2           1.9085545994E+4           -1.4622836745E+1          -1.2642464171E+2         
08/11/15                  17:56:47.7                2.2270610783E+2           1.9095664335E+4           -1.4918802241E+1          -1.2521566707E+2         
08/11/15                  17:56:53.1                2.2270617074E+2           1.9083881738E+4           -1.4574909674E+1          -1.2618772311E+2         
08/11/15                  17:56:58.6                2.2270623412E+2           1.9086199475E+4           -1.4475148648E+1          -1.2571326792E+2         
08/11/15                  17:57:04.0                2.2270629688E+2           1.9090702214E+4           -1.4568689746E+1          -1.2817050795E+2         
08/11/15                  17:57:11.3                2.2270638130E+2           1.9076874932E+4           -1.4514434714E+1          -1.2786371430E+2         
08/11/15                  17:57:16.7                2.2270644408E+2           1.9075562643E+4           -1.4623106747E+1          -1.2769219865E+2         
08/11/15                  17:57:22.1                2.2270650672E+2           1.9062186934E+4           -1.4753946756E+1          -1.2755662698E+2         
08/11/15                  17:57:27.6                2.2270656992E+2           1.9055069460E+4           -1.4619853558E+1          -1.2929961059E+2         
08/11/15                  17:57:33.0                2.2270663279E+2           1.9051223434E+4           -1.4853862450E+1          -1.2730391442E+2         
08/11/15                  17:57:38.5                2.2270669585E+2           1.9053506243E+4           -1.4881291057E+1          -1.2700258126E+2         
08/11/15                  17:57:43.9                2.2270675819E+2           1.9054916306E+4           -1.4840982541E+1          -1.2751493642E+2         
08/11/15                  17:57:49.2                2.2270682027E+2           1.9052046812E+4           -1.4793177756E+1          -1.2795483884E+2         
08/11/15                  17:57:54.7                2.2270688342E+2           1.9051405535E+4           -1.4681966782E+1          -1.2725482919E+2         
08/11/15                  17:58:00.0                2.2270694552E+2           1.9047374606E+4           -1.4894691696E+1          -1.2726928575E+2         
