DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
07/10/16                  10:09:57.3                1.9138191321E+2           3.3937500000E+1           7.8505953206E+2           3.1264981256E+4           -1.0101606785E+1          -6.6691677437E+1         
07/10/16                  10:10:06.0                1.9138201416E+2           3.3937500000E+1           7.8471786058E+2           3.1348374059E+4           -1.0575868219E+1          -6.6551914757E+1         
07/10/16                  10:10:14.6                1.9138211388E+2           3.3937500000E+1           7.8542390125E+2           3.1451780221E+4           -1.0442905670E+1          -6.7023073330E+1         
07/10/16                  10:10:23.1                1.9138221278E+2           3.3937500000E+1           7.8499019219E+2           3.1745527237E+4           -1.0818057800E+1          -6.6529461229E+1         
07/10/16                  10:10:31.2                1.9138230637E+2           3.3921875000E+1           7.8026549086E+2           2.9891763511E+4           -8.4556348971E+0          -6.6950757114E+1         
07/10/16                  10:10:37.4                1.9138237846E+2           3.3900000000E+1           7.8363804658E+2           1.8670962372E+4           -1.0640515773E+1          -6.0327102174E+1         
07/10/16                  10:10:42.7                1.9138243971E+2           3.3906250000E+1           7.8661074552E+2           1.0031385523E+4           -1.1842664826E+1          -7.2711867763E+1         
07/10/16                  10:10:47.8                1.9138249871E+2           3.3900000000E+1           7.8667320849E+2           5.5663612755E+3           -1.2128189512E+1          -7.1201936680E+1         
07/10/16                  10:10:52.9                1.9138255733E+2           3.3925000000E+1           7.8714315847E+2           3.2957707205E+3           -1.1369680878E+1          -8.2759693657E+1         
07/10/16                  10:10:58.0                1.9138261587E+2           3.3906250000E+1           7.8693984537E+2           2.1616273738E+3           -1.0837939823E+1          -7.7207023867E+1         
07/10/16                  10:11:03.0                1.9138267457E+2           3.3900000000E+1           7.8908098323E+2           2.6593879448E+3           -1.3994004755E+1          -8.4114983501E+1         
07/10/16                  10:11:10.0                1.9138275559E+2           3.3875000000E+1           7.8705290246E+2           1.5218543363E+4           -1.0611725690E+1          -8.1453672743E+1         
07/10/16                  10:11:15.6                1.9138282048E+2           3.3906250000E+1           7.8467400892E+2           2.3738639230E+4           -9.7402607496E+0          -6.9199329128E+1         
07/10/16                  10:11:21.9                1.9138289324E+2           3.3892857140E+1           7.8420557824E+2           2.7989512265E+4           -9.7327604520E+0          -6.6338765946E+1         
07/10/16                  10:11:29.0                1.9138297511E+2           3.3914062500E+1           7.8520781461E+2           3.0012927726E+4           -9.9727558132E+0          -6.7240426208E+1         
07/10/16                  10:11:37.2                1.9138307023E+2           3.3895833330E+1           7.8530790844E+2           3.1172094938E+4           -1.0004744927E+1          -6.7029340978E+1         
07/10/16                  10:11:45.5                1.9138316627E+2           3.3929687500E+1           7.8455710755E+2           3.1853541140E+4           -1.1707027880E+1          -6.4460907490E+1         
07/10/16                  10:11:52.9                1.9138325182E+2           3.3890625000E+1           7.8481780039E+2           3.1819996260E+4           -1.0336213215E+1          -6.5700626515E+1         
07/10/16                  10:12:00.8                1.9138334326E+2           3.3890625000E+1           7.8528318999E+2           3.1813461094E+4           -1.0583349904E+1          -6.6574766715E+1         
07/10/16                  10:12:10.6                1.9138345668E+2           3.3892045450E+1           7.8474945729E+2           3.1923371620E+4           -1.0700181284E+1          -6.5277733256E+1         
07/10/16                  10:12:20.4                1.9138356956E+2           3.3875000000E+1           7.8462161269E+2           3.1547283389E+4           -1.0722678467E+1          -6.6051394875E+1         
07/10/16                  10:12:28.1                1.9138365913E+2           3.3875000000E+1           7.8444899779E+2           3.1448157452E+4           -1.0333225217E+1          -6.6085468511E+1         
07/10/16                  10:12:37.9                1.9138377259E+2           3.3875000000E+1           7.8498705254E+2           3.1915643091E+4           -1.0673441683E+1          -6.6029564644E+1         
07/10/16                  10:12:46.4                1.9138387050E+2           3.3868055560E+1           7.8457772088E+2           3.2450640707E+4           -1.0159803744E+1          -6.4519114473E+1         
07/10/16                  10:12:54.8                1.9138396836E+2           3.3875000000E+1           7.8466223750E+2           3.2800067142E+4           -1.0310230659E+1          -6.4171562134E+1         
07/10/16                  10:13:04.2                1.9138407694E+2           3.3868750000E+1           7.8439866089E+2           3.2629940627E+4           -9.7650446886E+0          -6.4053468265E+1         
07/10/16                  10:13:13.7                1.9138418670E+2           3.3875000000E+1           7.8434830363E+2           3.2317185215E+4           -1.0527578431E+1          -6.1595989338E+1         
07/10/16                  10:13:22.0                1.9138428350E+2           3.3867187500E+1           7.8467925749E+2           3.1841891131E+4           -1.0978675221E+1          -6.7878539826E+1         
07/10/16                  10:13:29.5                1.9138437029E+2           3.3875000000E+1           7.8485425055E+2           3.1590216939E+4           -1.0141100000E+1          -6.6258274876E+1         
07/10/16                  10:13:36.8                1.9138445402E+2           3.3866071430E+1           7.8491467713E+2           3.1268537495E+4           -1.0473785683E+1          -6.6957011429E+1         
07/10/16                  10:13:44.6                1.9138454509E+2           3.3861111110E+1           7.8503033108E+2           3.1467337392E+4           -1.0536594282E+1          -6.7065968748E+1         
07/10/16                  10:13:53.2                1.9138464463E+2           3.3854166670E+1           7.8461349247E+2           3.1597820087E+4           -1.0456009632E+1          -6.5750773869E+1         
07/10/16                  10:14:01.2                1.9138473672E+2           3.3840277780E+1           7.8477515471E+2           3.1832648507E+4           -9.9112147867E+0          -6.5814718307E+1         
07/10/16                  10:14:13.4                1.9138487741E+2           3.3856250000E+1           7.8442995583E+2           3.1892763621E+4           -1.0457471071E+1          -6.5570089836E+1         
07/10/16                  10:14:21.9                1.9138497601E+2           3.3875000000E+1           7.8473079186E+2           3.1597005538E+4           -1.0569749792E+1          -6.5648575685E+1         
07/10/16                  10:14:29.3                1.9138506224E+2           3.3875000000E+1           7.8483877801E+2           3.1557305338E+4           -1.0447407483E+1          -6.6747859311E+1         
07/10/16                  10:14:37.9                1.9138516171E+2           3.3875000000E+1           7.8533915901E+2           3.1260622400E+4           -1.0698906211E+1          -6.7441372662E+1         
07/10/16                  10:14:46.9                1.9138526592E+2           3.3875000000E+1           7.8521664419E+2           3.1428918757E+4           -1.0638978616E+1          -6.7400373291E+1         
07/10/16                  10:14:56.9                1.9138538161E+2           3.3875000000E+1           7.8435592248E+2           3.1658872476E+4           -1.0508606491E+1          -6.5686686141E+1         
07/10/16                  10:15:05.5                1.9138548065E+2           3.3875000000E+1           7.8462593401E+2           3.1565982472E+4           -1.0066046011E+1          -6.8073529013E+1         
07/10/16                  10:15:14.1                1.9138558049E+2           3.3875000000E+1           7.8442291212E+2           3.1941572859E+4           -1.0542878567E+1          -6.5532930970E+1         
07/10/16                  10:15:21.6                1.9138566698E+2           3.3875000000E+1           7.8470971502E+2           3.1964203027E+4           -1.0814825372E+1          -6.6309203975E+1         
07/10/16                  10:15:29.0                1.9138575265E+2           3.3875000000E+1           7.8505899561E+2           3.1953693498E+4           -1.0313979296E+1          -6.5700871430E+1         
07/10/16                  10:15:36.5                1.9138584019E+2           3.3914062500E+1           7.8487251214E+2           3.1903871688E+4           -1.0541960353E+1          -6.5552290701E+1         
07/10/16                  10:15:47.9                1.9138597158E+2           3.3931818180E+1           7.8446179550E+2           3.1998493955E+4           -1.1880631025E+1          -6.2811849225E+1         
07/10/16                  10:15:58.4                1.9138609261E+2           3.3937500000E+1           7.8462805644E+2           3.1330115536E+4           -1.0998494908E+1          -6.7466312144E+1         
07/10/16                  10:16:06.8                1.9138619034E+2           3.3937500000E+1           7.8508669907E+2           3.1078594240E+4           -1.0184726414E+1          -6.8345164663E+1         
07/10/16                  10:16:14.6                1.9138628027E+2           3.3937500000E+1           7.8464677598E+2           3.1220450491E+4           -1.0432643271E+1          -6.7116269919E+1         
07/10/16                  10:16:22.5                1.9138637258E+2           3.3937500000E+1           7.8439440283E+2           3.1429441334E+4           -1.0560752643E+1          -6.6466116093E+1         
07/10/16                  10:16:30.0                1.9138645943E+2           3.3946428570E+1           7.8473571430E+2           3.1431585069E+4           -1.0609135469E+1          -6.6617913171E+1         
07/10/16                  10:16:37.3                1.9138654365E+2           3.3937500000E+1           7.8443296742E+2           3.1510139972E+4           -9.9582060688E+0          -6.3312832826E+1         
07/10/16                  10:16:45.6                1.9138663989E+2           3.3937500000E+1           7.8508257556E+2           3.0948770216E+4           -1.0348751107E+1          -6.7858663435E+1         
07/10/16                  10:16:53.4                1.9138672945E+2           3.3945312500E+1           7.8457436205E+2           3.0644734617E+4           -1.0981951202E+1          -6.7869947410E+1         
07/10/16                  10:17:01.6                1.9138682488E+2           3.3958333330E+1           7.8458075973E+2           3.0638360347E+4           -1.0344818895E+1          -6.7871341081E+1         
07/10/16                  10:17:12.3                1.9138694802E+2           3.3971590910E+1           7.8439855804E+2           3.0371664344E+4           -1.0492288622E+1          -6.8519798861E+1         
07/10/16                  10:17:22.4                1.9138706520E+2           3.3976562500E+1           7.8449685693E+2           3.0163995596E+4           -1.0741461559E+1          -6.8730902610E+1         
07/10/16                  10:17:29.7                1.9138714954E+2           3.3955357140E+1           7.8467734187E+2           3.0283467559E+4           -1.0447512449E+1          -6.8533484132E+1         
07/10/16                  10:17:36.8                1.9138723236E+2           3.4000000000E+1           7.8491394344E+2           3.0514396316E+4           -1.0771133637E+1          -6.8681410137E+1         
07/10/16                  10:17:44.4                1.9138732001E+2           3.4000000000E+1           7.8469118325E+2           3.0841703384E+4           -1.0711021912E+1          -6.7893226091E+1         
07/10/16                  10:17:51.7                1.9138740408E+2           3.3968750000E+1           7.8461408694E+2           3.0773213042E+4           -1.0667639570E+1          -6.4031053421E+1         
07/10/16                  10:17:59.6                1.9138749624E+2           3.3992187500E+1           7.8460786624E+2           3.0423955146E+4           -1.0455763007E+1          -6.8448446020E+1         
07/10/16                  10:18:07.6                1.9138758813E+2           3.3992187500E+1           7.8476120049E+2           3.0364747545E+4           -1.0925648291E+1          -6.9642380299E+1         
07/10/16                  10:18:15.4                1.9138767928E+2           3.3945312500E+1           7.8500921903E+2           3.0374373723E+4           -1.1316301514E+1          -6.9593682871E+1         
07/10/16                  10:18:24.1                1.9138777976E+2           3.3937500000E+1           7.8454163325E+2           3.0512474829E+4           -1.0965796171E+1          -6.8176150753E+1         
07/10/16                  10:18:33.2                1.9138788473E+2           3.3937500000E+1           7.8473871291E+2           3.0525965542E+4           -1.0508072013E+1          -6.8538979489E+1         
07/10/16                  10:18:41.4                1.9138798014E+2           3.3937500000E+1           7.8487689405E+2           3.0777825690E+4           -1.0548412784E+1          -6.7981974012E+1         
07/10/16                  10:18:51.6                1.9138809736E+2           3.3937500000E+1           7.8407603219E+2           3.0884615551E+4           -1.1337635829E+1          -6.5395966413E+1         
07/10/16                  10:19:00.8                1.9138820434E+2           3.3937500000E+1           7.8484934501E+2           3.0628851961E+4           -1.0595818536E+1          -6.8938640021E+1         
07/10/16                  10:19:09.6                1.9138830618E+2           3.3930555560E+1           7.8465617340E+2           3.0579968500E+4           -1.0567680083E+1          -6.8222012836E+1         
07/10/16                  10:19:18.2                1.9138840545E+2           3.3929687500E+1           7.8507945942E+2           3.0471299102E+4           -1.0611696344E+1          -6.8801454715E+1         
07/10/16                  10:19:26.0                1.9138849605E+2           3.3927083330E+1           7.8482169971E+2           3.0607913708E+4           -1.0735547994E+1          -6.7879090454E+1         
07/10/16                  10:19:33.8                1.9138858639E+2           3.3929687500E+1           7.8451528030E+2           3.0666502361E+4           -1.0755735786E+1          -6.7278972860E+1         
07/10/16                  10:19:41.7                1.9138867765E+2           3.3921875000E+1           7.8496552877E+2           3.0788808120E+4           -1.0618830658E+1          -6.8590942313E+1         
07/10/16                  10:19:49.7                1.9138876987E+2           3.3906250000E+1           7.8439987226E+2           3.0665738560E+4           -1.0477381512E+1          -6.8174993654E+1         
07/10/16                  10:19:57.7                1.9138886265E+2           3.3883928570E+1           7.8360564722E+2           3.0138671672E+4           -7.4289844292E+0          -5.7094522631E+1         
07/10/16                  10:20:04.5                1.9138894106E+2           3.3906250000E+1           7.8511735691E+2           2.2529071821E+4           -1.0666861356E+1          -7.3755666802E+1         
07/10/16                  10:20:09.8                1.9138900320E+2           3.3887500000E+1           7.8524398867E+2           1.2565567307E+4           -1.1943564226E+1          -6.4778014480E+1         
07/10/16                  10:20:16.8                1.9138908369E+2           3.3875000000E+1           7.8613886308E+2           5.5951499778E+3           -1.2705437703E+1          -7.1356331669E+1         
