DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
06/20/16                  16:28:55.2                1.7164508436E+2           2.8994791670E+1           8.4157498389E+2           9.7543864551E+3           7.2484669552E+2           1.8246467643E+3          
06/20/16                  16:29:10.6                1.7164526265E+2           2.8950000000E+1           8.4318959016E+2           9.7544367293E+3           7.2470364756E+2           1.8009672570E+3          
06/20/16                  16:29:32.1                1.7164551149E+2           2.8945833330E+1           8.4238670224E+2           9.7302828430E+3           7.3021349055E+2           1.8090428645E+3          
06/20/16                  16:29:46.9                1.7164568283E+2           2.8945833330E+1           8.4009557483E+2           9.6974106809E+3           7.2998515287E+2           1.8335456732E+3          
06/20/16                  16:30:01.8                1.7164585438E+2           2.8937500000E+1           8.4105200788E+2           9.7157267006E+3           7.3141449484E+2           1.8307366729E+3          
06/20/16                  16:30:17.1                1.7164603132E+2           2.8945833330E+1           8.4103565890E+2           9.7152751324E+3           7.3270847144E+2           1.8343239290E+3          
06/20/16                  16:30:32.6                1.7164621104E+2           2.8950892860E+1           8.4031903849E+2           9.7028083938E+3           7.3064715590E+2           1.8354146348E+3          
