DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
08/10/15                  18:54:50.1                2.2174641334E+2           1.8745717350E+4           3.5262297467E+1           -8.2833385725E+0         
08/10/15                  18:54:55.7                2.2174647902E+2           1.8805000055E+4           3.5663841972E+1           -8.7128012657E+0         
08/10/15                  18:55:01.4                2.2174654415E+2           1.8831428338E+4           3.5948445974E+1           -8.7129801921E+0         
08/10/15                  18:55:06.9                2.2174660840E+2           1.8830346923E+4           3.6115832357E+1           -8.2460157611E+0         
08/10/15                  18:55:12.3                2.2174667121E+2           1.8848220513E+4           3.5088484284E+1           -9.4844943504E+0         
08/10/15                  18:55:17.9                2.2174673532E+2           1.8817008714E+4           3.5521098245E+1           -1.0800818802E+1         
08/10/15                  18:55:23.4                2.2174679963E+2           1.8840065197E+4           3.5650576659E+1           -1.0869532763E+1         
08/10/15                  18:55:28.9                2.2174686228E+2           1.7850832974E+4           3.8176117738E+1           -3.0977880009E+0         
08/10/15                  18:55:36.2                2.2174694746E+2           1.9151199531E+4           3.5690362922E+1           -1.6042321979E+1         
08/10/15                  18:55:42.0                2.2174701414E+2           2.1158095146E+4           3.0522115864E+1           -3.8645603498E+0         
08/10/15                  18:55:47.7                2.2174708068E+2           2.0951713871E+4           2.6533730382E+1           -1.2852503982E+1         
08/10/15                  18:55:53.5                2.2174714755E+2           1.8873037485E+4           3.4065654179E+1           -1.7214670583E+1         
08/10/15                  18:55:59.0                2.2174721068E+2           1.5866682073E+4           3.3570977906E+1           -1.4707448360E+1         
08/10/15                  18:56:04.3                2.2174727260E+2           1.4211533374E+4           3.1976757787E+1           -3.2630522544E+1         
08/10/15                  18:56:09.5                2.2174733289E+2           1.3998420177E+4           3.3460563863E+1           -1.8080483425E+1         
08/10/15                  18:56:14.8                2.2174739382E+2           1.4454799299E+4           3.3104030785E+1           -1.8262536913E+1         
08/10/15                  18:56:20.1                2.2174745531E+2           1.5098556757E+4           3.2869762523E+1           -1.5806430261E+1         
