DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
02/26/16                  09:59:29.9                5.6416318841E+1           3.4312500000E+1           7.8993762241E+2           -2.2481215199E+2          3.7815159582E+2           1.2031823281E+3          
02/26/16                  09:59:35.0                5.6416377619E+1           3.4325000000E+1           7.9014975130E+2           -2.2678009100E+2          4.3546646790E+2           4.0063909678E+2          
02/26/16                  09:59:41.9                5.6416458018E+1           3.4387500000E+1           7.8975131467E+2           -2.2371766594E+2          3.2447302493E+2           9.1068337815E+2          
02/26/16                  09:59:47.0                5.6416516598E+1           3.4462500000E+1           7.9029893909E+2           -2.2603645730E+2          4.0641393251E+2           3.0286185532E+2          
02/26/16                  09:59:52.1                5.6416575334E+1           3.4500000000E+1           7.8978546752E+2           -2.2433655703E+2          3.6137499962E+2           1.0999484643E+3          
02/26/16                  09:59:57.1                5.6416633930E+1           3.4541666670E+1           7.9015398476E+2           -2.2583365161E+2          3.8876950241E+2           2.2517819712E+1          
02/26/16                  10:00:02.2                5.6416692740E+1           3.4562500000E+1           7.9040457233E+2           -2.2933681203E+2          5.5425073969E+2           -6.4739014262E+2         
02/26/16                  10:00:07.3                5.6416751577E+1           3.4625000000E+1           7.8968769055E+2           -2.2468400833E+2          3.6198423005E+2           4.9576670074E+2          
02/26/16                  10:00:12.3                5.6416810029E+1           3.4662500000E+1           7.8990915760E+2           -2.2644418700E+2          4.3191410566E+2           4.5064857626E+2          
02/26/16                  10:00:17.4                5.6416868682E+1           3.4687500000E+1           7.8954752977E+2           -2.2492481648E+2          3.6477333093E+2           8.2591278194E+2          
02/26/16                  10:00:22.5                5.6416927337E+1           3.4687500000E+1           7.8992357596E+2           -2.2640611584E+2          4.1395000021E+2           5.7412120229E+1          
02/26/16                  10:00:27.5                5.6416986015E+1           3.4687500000E+1           7.8961359475E+2           -2.2463345794E+2          3.5236112681E+2           4.9958812742E+2          
02/26/16                  10:00:32.6                5.6417044918E+1           3.4812500000E+1           7.8937147642E+2           -2.2458488989E+2          3.2830270305E+2           6.0810205549E+2          
02/26/16                  10:00:39.6                5.6417125040E+1           3.4862500000E+1           7.8956890356E+2           -2.2660857773E+2          4.3393731740E+2           6.7076295233E+2          
02/26/16                  10:00:44.6                5.6417183607E+1           3.4875000000E+1           7.8956949844E+2           -2.2670238638E+2          4.2490719001E+2           4.1570748391E+2          
02/26/16                  10:00:49.7                5.6417242498E+1           3.4900000000E+1           7.8962306140E+2           -2.2665794139E+2          4.2428680757E+2           2.2801409503E+2          
02/26/16                  10:00:54.8                5.6417301032E+1           3.4937500000E+1           7.8937928025E+2           -2.2581903606E+2          3.8593428433E+2           3.9493607689E+2          
02/26/16                  10:00:59.8                5.6417359619E+1           3.4958333330E+1           7.8923467704E+2           -2.2562148665E+2          3.9095438410E+2           7.5120642291E+2          
02/26/16                  10:01:04.9                5.6417418684E+1           3.5000000000E+1           7.8937181737E+2           -2.2637863832E+2          4.0995029325E+2           4.6052305243E+2          
02/26/16                  10:01:10.0                5.6417477238E+1           3.5000000000E+1           7.8908541340E+2           -2.2398561547E+2          3.4184555832E+2           9.6499846101E+2          
02/26/16                  10:01:15.0                5.6417535825E+1           3.5062500000E+1           7.8937479520E+2           -2.2702978846E+2          4.3759095936E+2           2.7738087693E+2          
02/26/16                  10:01:20.1                5.6417594578E+1           3.5075000000E+1           7.8937082765E+2           -2.2723198266E+2          4.3377550889E+2           -2.0418444293E+2         
02/26/16                  10:01:25.2                5.6417653448E+1           3.5125000000E+1           7.8933970022E+2           -2.2762562612E+2          4.4484882797E+2           1.6238376126E+2          
02/26/16                  10:01:30.3                5.6417712551E+1           3.5125000000E+1           7.8912716131E+2           -2.2618157833E+2          3.9424127670E+2           4.1247351079E+2          
