DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
07/09/16                  09:57:59.6                1.9037360707E+2           3.4187500000E+1           7.8518888903E+2           2.9085551532E+4           4.8841674310E+0           -3.4536915792E+1         
07/09/16                  09:58:18.0                1.9037381963E+2           3.4187500000E+1           7.8445569153E+2           2.7819849873E+4           5.7554378822E+0           -3.3701405122E+1         
07/09/16                  09:58:29.9                1.9037395778E+2           3.4187500000E+1           7.8505987558E+2           2.7325410651E+4           3.4185678678E+0           -3.5913280481E+1         
07/09/16                  09:58:41.5                1.9037409224E+2           3.4187500000E+1           7.8534766237E+2           2.7629893874E+4           3.7478371213E+0           -3.6363340093E+1         
07/09/16                  09:58:58.0                1.9037428352E+2           3.4187500000E+1           7.8518159808E+2           2.7691954561E+4           2.9758727764E+0           -3.6878648784E+1         
07/09/16                  09:59:14.2                1.9037447044E+2           3.4187500000E+1           7.8467898489E+2           2.7902608262E+4           2.3751883501E+0           -3.4938974255E+1         
07/09/16                  09:59:28.7                1.9037463819E+2           3.4187500000E+1           7.8574981354E+2           2.8271590045E+4           2.9751011382E+0           -3.6424359166E+1         
07/09/16                  09:59:49.6                1.9037488033E+2           3.4187500000E+1           7.8513208587E+2           2.8599945064E+4           3.0609302512E+0           -3.6256884616E+1         
07/09/16                  10:00:06.8                1.9037507935E+2           3.4197916670E+1           7.8530016567E+2           2.8913990430E+4           2.0232500453E+0           -3.6488733908E+1         
07/09/16                  10:00:27.6                1.9037532046E+2           3.4159090910E+1           7.8544889729E+2           2.9466593732E+4           4.1403450346E+0           -3.6447397220E+1         
07/09/16                  10:00:46.0                1.9037553322E+2           3.4128676470E+1           7.8573508055E+2           2.9588704352E+4           1.8779342311E+0           -3.6637038437E+1         
07/09/16                  10:01:04.5                1.9037574732E+2           3.4148809520E+1           7.8504275832E+2           3.0057620670E+4           2.4629222392E+0           -4.0348023019E+1         
07/09/16                  10:01:31.6                1.9037606110E+2           3.4165865380E+1           7.8362580986E+2           3.0449095071E+4           2.9386974921E+0           -3.4630672938E+1         
07/09/16                  10:01:57.3                1.9037635834E+2           3.4173913040E+1           7.8628796580E+2           2.9530734892E+4           3.1518763844E-1           -3.7661854084E+1         
07/09/16                  10:02:18.6                1.9037660525E+2           3.4197368420E+1           7.8539119657E+2           2.9738754728E+4           3.1139039841E+0           -3.7205682070E+1         
07/09/16                  10:02:37.0                1.9037681827E+2           3.4250000000E+1           7.8545582809E+2           2.9790044172E+4           2.4894755292E+0           -3.7189642821E+1         
07/09/16                  10:02:59.0                1.9037707263E+2           3.4257812500E+1           7.8474613132E+2           2.9979739569E+4           2.1344112723E+0           -3.6025681624E+1         
07/09/16                  10:03:15.5                1.9037726279E+2           3.4295833330E+1           7.8493263890E+2           2.9747206718E+4           1.8708747846E+0           -3.7100829129E+1         
07/09/16                  10:03:33.1                1.9037746735E+2           3.4312500000E+1           7.8417229153E+2           2.9174741518E+4           3.8666949710E-1           -3.8260336230E+1         
07/09/16                  10:03:50.6                1.9037766954E+2           3.4315476190E+1           7.8576517321E+2           2.9210083894E+4           8.6851214768E-1           -3.9668230969E+1         
