DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
06/08/16                  10:15:12.5                1.5938556147E+2           3.8125000000E+1           7.8567960736E+2           2.6906358888E+4           -9.5009548306E+0          -6.6901345612E+1         
06/08/16                  10:15:19.6                1.5938564452E+2           3.8132812500E+1           7.8571958224E+2           2.6900996526E+4           -9.4760995770E+0          -6.7228662972E+1         
06/08/16                  10:15:27.1                1.5938573058E+2           3.8125000000E+1           7.8598892081E+2           2.6911235255E+4           -9.3721765848E+0          -6.7612129490E+1         
06/08/16                  10:15:34.4                1.5938581533E+2           3.8117187500E+1           7.8608981108E+2           2.6931578844E+4           -9.6119382199E+0          -6.7663060646E+1         
06/08/16                  10:15:41.9                1.5938590252E+2           3.8125000000E+1           7.8555520124E+2           2.6955075618E+4           -9.3257775470E+0          -6.7312440894E+1         
06/08/16                  10:15:49.2                1.5938598677E+2           3.8101562500E+1           7.8553623103E+2           2.6971879203E+4           -9.6618611410E+0          -6.6511774832E+1         
06/08/16                  10:15:56.5                1.5938607143E+2           3.8104166670E+1           7.8562700732E+2           2.6987434637E+4           -9.9604213958E+0          -6.7520857659E+1         
06/08/16                  10:16:03.4                1.5938615139E+2           3.8080357140E+1           7.8555319137E+2           2.7006585747E+4           -9.6318696153E+0          -6.6980838759E+1         
06/08/16                  10:16:10.7                1.5938623560E+2           3.8117187500E+1           7.8557539633E+2           2.7028127989E+4           -9.7621376535E+0          -6.7118009438E+1         
06/08/16                  10:16:19.1                1.5938633285E+2           3.8089285710E+1           7.8564680207E+2           2.7042782049E+4           -9.9391922238E+0          -6.7518876523E+1         
06/08/16                  10:16:27.5                1.5938643010E+2           3.8125000000E+1           7.8524181673E+2           2.7055346528E+4           -9.9380874425E+0          -6.6656665770E+1         
06/08/16                  10:16:37.4                1.5938654496E+2           3.8080357140E+1           7.8580752839E+2           2.7042503184E+4           -9.8306814240E+0          -6.6991052557E+1         
06/08/16                  10:16:44.4                1.5938662571E+2           3.8062500000E+1           7.8591535266E+2           2.7016005662E+4           -9.7846029072E+0          -6.7514886306E+1         
06/08/16                  10:16:51.8                1.5938671112E+2           3.8098214290E+1           7.8565985591E+2           2.6960007828E+4           -9.7886139883E+0          -6.6620127111E+1         
06/08/16                  10:16:58.8                1.5938679238E+2           3.8078125000E+1           7.8564019177E+2           2.6895025650E+4           -9.4250618520E+0          -6.7382087877E+1         
06/08/16                  10:17:06.4                1.5938687984E+2           3.8062500000E+1           7.8556872687E+2           2.6826009341E+4           -1.0403322839E+1          -6.7317268771E+1         
06/08/16                  10:17:14.5                1.5938697357E+2           3.8062500000E+1           7.8530172723E+2           2.6752138680E+4           -1.0279321776E+1          -6.6891954858E+1         
06/08/16                  10:17:22.5                1.5938706656E+2           3.8062500000E+1           7.8524010048E+2           2.6684049859E+4           -1.0224698493E+1          -6.6475227045E+1         
06/08/16                  10:17:30.5                1.5938715969E+2           3.8054687500E+1           7.8521810291E+2           2.6624982585E+4           -9.9058841723E+0          -6.6513273830E+1         
