DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
11/02/15                  13:00:34.7                3.0554206857E+2           1.8443920900E+4           -1.7637724872E+1          -1.2489907823E+2         
11/02/15                  13:00:40.1                3.0554213183E+2           1.8437256577E+4           -1.7433324940E+1          -1.2507960334E+2         
11/02/15                  13:00:47.5                3.0554221660E+2           1.8428135005E+4           -1.7245333939E+1          -1.2652219335E+2         
11/02/15                  13:00:52.9                3.0554227953E+2           1.8427771659E+4           -1.7264468028E+1          -1.2676550782E+2         
11/02/15                  13:00:58.4                3.0554234343E+2           1.8419852373E+4           -1.7413524246E+1          -1.2516463348E+2         
11/02/15                  13:01:03.9                3.0554240682E+2           1.8407126429E+4           -1.7189156208E+1          -1.2743311292E+2         
11/02/15                  13:01:09.5                3.0554247119E+2           1.8415847253E+4           -1.7379067200E+1          -1.2704607042E+2         
11/02/15                  13:01:15.0                3.0554253488E+2           1.8416437705E+4           -1.7263348488E+1          -1.2724167714E+2         
11/02/15                  13:01:20.5                3.0554259892E+2           1.8382614305E+4           -1.7146628126E+1          -1.2746066283E+2         
11/02/15                  13:01:26.0                3.0554266244E+2           1.8403837786E+4           -1.7143756314E+1          -1.2694522235E+2         
11/02/15                  13:01:31.5                3.0554272634E+2           1.8384273156E+4           -1.7015504120E+1          -1.2780674176E+2         
11/02/15                  13:01:37.0                3.0554278973E+2           1.8377007236E+4           -1.7028024390E+1          -1.2754248660E+2         
11/02/15                  13:01:42.4                3.0554285241E+2           1.8363849070E+4           -1.7054568464E+1          -1.2969708225E+2         
11/02/15                  13:01:49.7                3.0554293732E+2           1.8358275408E+4           -1.7291993267E+1          -1.3074825274E+2         
11/02/15                  13:01:55.1                3.0554299973E+2           1.8347032762E+4           -1.6976760680E+1          -1.3152364963E+2         
11/02/15                  13:02:00.6                3.0554306281E+2           1.8338535733E+4           -1.7027078003E+1          -1.3029086114E+2         
11/02/15                  13:02:06.0                3.0554312571E+2           1.8327075307E+4           -1.6868525786E+1          -1.3085711128E+2         
11/02/15                  13:02:11.4                3.0554318850E+2           1.8325893477E+4           -1.7137345040E+1          -1.3042283024E+2         
11/02/15                  13:02:16.9                3.0554325210E+2           1.8328697811E+4           -1.6910214689E+1          -1.3199760187E+2         
11/02/15                  13:02:22.4                3.0554331533E+2           1.8332615299E+4           -1.6637080133E+1          -1.3174357000E+2         
11/02/15                  13:02:27.8                3.0554337772E+2           1.8323811848E+4           -1.6833118907E+1          -1.3163636962E+2         
11/02/15                  13:02:33.1                3.0554343926E+2           1.8315155587E+4           -1.6956455547E+1          -1.3118813992E+2         
11/02/15                  13:02:38.5                3.0554350148E+2           1.8365244258E+4           -1.6934830505E+1          -1.3153383515E+2         
11/02/15                  13:02:43.9                3.0554356397E+2           1.8383530252E+4           -1.7100722764E+1          -1.3290988260E+2         
11/02/15                  13:02:51.2                3.0554364833E+2           1.8352508219E+4           -9.8883857067E+0          -1.3694157957E+2         
11/02/15                  13:02:56.7                3.0554371256E+2           1.9538130933E+4           -2.0256751643E+1          -1.2573700346E+2         
11/02/15                  13:03:02.1                3.0554377545E+2           1.9187827117E+4           -1.5413752925E+1          -1.3038199613E+2         
11/02/15                  13:03:07.6                3.0554383855E+2           1.8817353510E+4           -1.5831884027E+1          -1.3152290784E+2         
11/02/15                  13:03:13.1                3.0554390166E+2           1.8521864464E+4           -1.6306758766E+1          -1.3366190602E+2         
11/02/15                  13:03:18.5                3.0554396480E+2           1.8394079035E+4           -1.6193311223E+1          -1.3433642123E+2         
11/02/15                  13:03:23.8                3.0554402628E+2           1.8398820737E+4           -5.6479229035E+0          -1.4097227303E+2         
11/02/15                  13:03:29.4                3.0554409052E+2           2.0758498972E+4           -1.5106885176E+1          -1.2563051227E+2         
11/02/15                  13:03:35.0                3.0554415511E+2           2.1903527710E+4           -1.3633308230E+1          -1.1838482695E+2         
11/02/15                  13:03:40.6                3.0554422033E+2           2.0751422095E+4           -1.4036247730E+1          -1.2144124413E+2         
11/02/15                  13:03:46.1                3.0554428391E+2           1.9133689469E+4           -1.5574241608E+1          -1.2705167237E+2         
11/02/15                  13:03:53.3                3.0554436765E+2           1.8123956782E+4           -1.6472805950E+1          -1.3348431949E+2         
11/02/15                  13:03:58.7                3.0554442950E+2           1.7918339846E+4           -1.6428675759E+1          -1.3520085705E+2         
11/02/15                  13:04:04.0                3.0554449156E+2           1.7952709071E+4           -1.6655493412E+1          -1.3506308579E+2         
11/02/15                  13:04:09.4                3.0554455401E+2           1.7934349816E+4           -1.6081844766E+1          -1.3567189360E+2         
11/02/15                  13:04:14.8                3.0554461660E+2           1.7850691279E+4           -1.6561706619E+1          -1.3496700568E+2         
11/02/15                  13:04:20.2                3.0554467897E+2           1.7716544940E+4           -1.6656263321E+1          -1.3617261823E+2         
11/02/15                  13:04:25.6                3.0554474092E+2           1.7628964198E+4           -1.6529463989E+1          -1.3651950149E+2         
11/02/15                  13:04:30.9                3.0554480268E+2           1.7575023078E+4           -1.6539480184E+1          -1.3850364566E+2         
11/02/15                  13:04:36.3                3.0554486524E+2           1.7540005469E+4           -1.6781462724E+1          -1.3777911396E+2         
11/02/15                  13:04:41.6                3.0554492650E+2           1.7516724383E+4           -1.6664985768E+1          -1.3723129906E+2         
11/02/15                  13:04:46.9                3.0554498825E+2           1.7508771488E+4           -1.6663676715E+1          -1.3855055869E+2         
11/02/15                  13:04:54.2                3.0554507200E+2           1.7492684952E+4           -1.6425081326E+1          -1.3660011014E+2         
11/02/15                  13:04:59.5                3.0554513400E+2           1.7481380358E+4           -1.6746458416E+1          -1.3924179499E+2         
11/02/15                  13:05:04.9                3.0554519603E+2           1.7476787830E+4           -1.6808224795E+1          -1.3705973621E+2         
11/02/15                  13:05:10.2                3.0554525751E+2           1.7494135615E+4           -1.6631942057E+1          -1.3827561276E+2         
11/02/15                  13:05:15.6                3.0554531974E+2           1.7498330625E+4           -1.6849445918E+1          -1.3708409157E+2         
11/02/15                  13:05:21.0                3.0554538199E+2           1.7480714922E+4           -1.6631976623E+1          -1.3773855913E+2         
11/02/15                  13:05:26.4                3.0554544488E+2           1.7474067972E+4           -1.6593090035E+1          -1.3741617020E+2         
11/02/15                  13:05:31.8                3.0554550731E+2           1.7465094104E+4           -1.6820757647E+1          -1.3809042834E+2         
11/02/15                  13:05:37.1                3.0554556914E+2           1.7457647658E+4           -1.7167360008E+1          -1.3656237908E+2         
11/02/15                  13:05:42.6                3.0554563198E+2           1.7430883547E+4           -1.6593137341E+1          -1.3802274281E+2         
11/02/15                  13:05:47.9                3.0554569405E+2           1.7431232359E+4           -1.6839967534E+1          -1.3767332604E+2         
11/02/15                  13:05:55.1                3.0554577688E+2           1.7428756923E+4           -1.6772441622E+1          -1.3838517654E+2         
11/02/15                  13:06:00.4                3.0554583887E+2           1.7423244631E+4           -1.6864680015E+1          -1.3864555399E+2         
11/02/15                  13:06:05.8                3.0554590049E+2           1.7426721614E+4           -1.6672207156E+1          -1.3879083795E+2         
11/02/15                  13:06:11.0                3.0554596158E+2           1.7422687540E+4           -1.7025143121E+1          -1.3774242902E+2         
11/02/15                  13:06:16.4                3.0554602346E+2           1.7413819190E+4           -1.7063560571E+1          -1.3798271342E+2         
11/02/15                  13:06:21.7                3.0554608469E+2           1.7412785839E+4           -1.6911929629E+1          -1.3896808332E+2         
11/02/15                  13:06:27.0                3.0554614612E+2           1.7399057166E+4           -1.6776667346E+1          -1.3814342384E+2         
11/02/15                  13:06:32.3                3.0554620781E+2           1.7401929122E+4           -1.6534884016E+1          -1.3832309417E+2         
11/02/15                  13:06:37.6                3.0554626964E+2           1.7404893345E+4           -1.6838723920E+1          -1.3810956218E+2         
11/02/15                  13:06:43.0                3.0554633120E+2           1.7396192186E+4           -1.6509606116E+1          -1.3864604836E+2         
11/02/15                  13:06:48.4                3.0554639363E+2           1.7396901388E+4           -1.6930320580E+1          -1.3944388540E+2         
11/02/15                  13:06:55.7                3.0554647883E+2           1.7397101035E+4           -1.6839285823E+1          -1.3901380499E+2         
11/02/15                  13:07:01.0                3.0554654035E+2           1.7389394839E+4           -1.6541461293E+1          -1.4017665717E+2         
11/02/15                  13:07:06.4                3.0554660231E+2           1.7393900292E+4           -1.6764489424E+1          -1.4000168847E+2         
11/02/15                  13:07:11.7                3.0554666334E+2           1.7393589975E+4           -1.6949390267E+1          -1.4004770112E+2         
11/02/15                  13:07:17.0                3.0554672530E+2           1.7394063795E+4           -1.6702674506E+1          -1.3881963839E+2         
11/02/15                  13:07:22.4                3.0554678760E+2           1.7388522416E+4           -1.6788466533E+1          -1.3987423183E+2         
11/02/15                  13:07:27.7                3.0554684884E+2           1.7385155896E+4           -1.6648016339E+1          -1.3842676473E+2         
11/02/15                  13:07:33.1                3.0554691094E+2           1.7382662306E+4           -1.6653465792E+1          -1.3810730282E+2         
11/02/15                  13:07:38.4                3.0554697290E+2           1.7382806736E+4           -1.7003300024E+1          -1.3790338111E+2         
11/02/15                  13:07:43.7                3.0554703396E+2           1.7386563251E+4           -1.6934193294E+1          -1.3787210338E+2         
11/02/15                  13:07:49.0                3.0554709558E+2           1.7385931633E+4           -1.6741602252E+1          -1.3998217364E+2         
11/02/15                  13:07:56.3                3.0554717942E+2           1.7386803473E+4           -1.7000242543E+1          -1.3708390804E+2         
11/02/15                  13:08:01.6                3.0554724176E+2           1.7377453747E+4           -1.6699596657E+1          -1.4066706542E+2         
11/02/15                  13:08:07.0                3.0554730370E+2           1.7382537399E+4           -1.6975539651E+1          -1.4000300466E+2         
11/02/15                  13:08:12.3                3.0554736515E+2           1.7383562693E+4           -1.6993106193E+1          -1.3807348706E+2         
11/02/15                  13:08:17.7                3.0554742821E+2           1.7376720382E+4           -1.6447827584E+1          -1.3902928780E+2         
11/02/15                  13:08:23.1                3.0554749022E+2           1.7381407420E+4           -1.6754887389E+1          -1.3937276450E+2         
11/02/15                  13:08:28.4                3.0554755141E+2           1.7367153871E+4           -1.6735819973E+1          -1.3942796251E+2         
11/02/15                  13:08:33.7                3.0554761275E+2           1.7375483452E+4           -1.6888284161E+1          -1.3837427084E+2         
11/02/15                  13:08:39.0                3.0554767475E+2           1.7372724983E+4           -1.6543016088E+1          -1.4092712352E+2         
11/02/15                  13:08:44.4                3.0554773688E+2           1.7373895002E+4           -1.6826259730E+1          -1.3896501909E+2         
11/02/15                  13:08:49.8                3.0554779898E+2           1.7378888503E+4           -1.6490463439E+1          -1.3922300595E+2         
11/02/15                  13:08:57.0                3.0554788255E+2           1.7369405442E+4           -1.6453137414E+1          -1.3956017241E+2         
11/02/15                  13:09:02.4                3.0554794448E+2           1.7375400818E+4           -1.6609329431E+1          -1.3957392020E+2         
11/02/15                  13:09:07.7                3.0554800623E+2           1.7368763550E+4           -1.6520968316E+1          -1.3986849724E+2         
11/02/15                  13:09:13.1                3.0554806840E+2           1.7373187850E+4           -1.6747346211E+1          -1.4010412933E+2         
11/02/15                  13:09:18.4                3.0554812987E+2           1.7369605972E+4           -1.6979743959E+1          -1.3997027465E+2         
11/02/15                  13:09:23.7                3.0554819129E+2           1.7368001068E+4           -1.6692583725E+1          -1.3878215225E+2         
11/02/15                  13:09:29.0                3.0554825255E+2           1.7372211013E+4           -1.6767044222E+1          -1.3750390339E+2         
11/02/15                  13:09:34.3                3.0554831407E+2           1.7366059799E+4           -1.6641019177E+1          -1.4001515435E+2         
11/02/15                  13:09:39.6                3.0554837501E+2           1.7373403472E+4           -1.6659654261E+1          -1.4031066360E+2         
11/02/15                  13:09:44.8                3.0554843627E+2           1.7379381407E+4           -1.6893040020E+1          -1.3743280774E+2         
