DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
06/04/16                  12:06:18.5                1.5546271522E+2           3.8223214290E+1           7.8993748679E+2           2.8773971890E+4           -6.9717393711E-1          -7.1105471646E+1         
06/04/16                  12:06:28.6                1.5546283109E+2           3.8187500000E+1           7.9057759815E+2           2.8698685921E+4           -6.3417223831E-1          -7.3814867096E+1         
06/04/16                  12:06:42.4                1.5546299137E+2           3.8166666670E+1           7.9010379233E+2           2.8648464941E+4           -1.0013065738E+0          -7.5307995776E+1         
06/04/16                  12:06:53.1                1.5546311532E+2           3.8179687500E+1           7.8992937017E+2           2.8566111719E+4           -4.2267263800E-1          -7.5040900900E+1         
06/04/16                  12:07:01.5                1.5546321262E+2           3.8164062500E+1           7.8968467109E+2           2.8544061645E+4           -7.0447505486E-1          -7.5711810977E+1         
06/04/16                  12:07:10.8                1.5546332024E+2           3.8131250000E+1           7.8990395237E+2           2.8480201645E+4           -5.7118145212E-1          -7.6984804072E+1         
06/04/16                  12:07:18.8                1.5546341228E+2           3.8125000000E+1           7.8938182962E+2           2.8443408624E+4           -1.2321071839E+0          -7.6742779605E+1         
06/04/16                  12:07:26.7                1.5546350367E+2           3.8166666670E+1           7.8946869246E+2           2.8415834262E+4           -1.6647121989E+0          -7.7915536644E+1         
06/04/16                  12:07:35.4                1.5546360447E+2           3.8195312500E+1           7.8918321331E+2           2.8332821499E+4           -1.3248864530E+0          -7.8133048674E+1         
06/04/16                  12:07:43.8                1.5546370166E+2           3.8273437500E+1           7.8924724528E+2           2.8288299312E+4           -9.5812766258E-1          -7.8114617396E+1         
06/04/16                  12:07:51.8                1.5546379451E+2           3.8312500000E+1           7.8912169374E+2           2.8349007802E+4           -1.7616858746E+0          -7.8607846145E+1         
06/04/16                  12:07:59.7                1.5546388611E+2           3.8375000000E+1           7.8920099447E+2           2.8417511902E+4           -2.0665874229E+0          -7.9646455882E+1         
06/04/16                  12:08:07.9                1.5546398140E+2           3.8453125000E+1           7.8906846011E+2           2.8461362646E+4           -1.8858900334E+0          -7.9678027069E+1         
06/04/16                  12:08:18.4                1.5546410226E+2           3.8541666670E+1           7.8908869436E+2           2.8540184174E+4           -2.6867949755E+0          -8.0537578192E+1         
06/04/16                  12:08:26.5                1.5546419672E+2           3.8625000000E+1           7.8879500876E+2           2.8607382331E+4           -2.7118910446E+0          -8.0416088406E+1         
06/04/16                  12:08:34.9                1.5546429376E+2           3.8687500000E+1           7.8844140775E+2           2.8698239748E+4           -2.2347201612E+0          -7.9696719548E+1         
06/04/16                  12:08:43.6                1.5546439448E+2           3.8723214290E+1           7.8880368388E+2           2.8760976165E+4           -2.4950145641E+0          -8.0144332964E+1         
