DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
08/10/15                  18:08:31.9                2.2171425820E+2           1.8382330284E+4           7.8113209849E+1           1.5816324454E+1          
08/10/15                  18:08:37.6                2.2171432511E+2           1.8416671523E+4           7.6502170238E+1           1.2350566701E+1          
08/10/15                  18:08:46.9                2.2171443284E+2           1.8490848661E+4           7.3359036778E+1           7.9431465497E+0          
08/10/15                  18:08:53.7                2.2171451133E+2           1.8529310652E+4           7.0030061751E+1           4.2797741125E+0          
08/10/15                  18:09:00.6                2.2171459083E+2           1.8549764136E+4           6.8390668676E+1           2.2579700952E+0          
08/10/15                  18:09:06.4                2.2171465752E+2           1.8562494376E+4           6.6468403534E+1           3.0484973135E-2          
08/10/15                  18:09:12.6                2.2171472954E+2           1.8599076281E+4           6.4578150220E+1           -1.3998583851E+0         
08/10/15                  18:09:18.7                2.2171480052E+2           1.8636647228E+4           6.2289179958E+1           -4.3969957787E+0         
08/10/15                  18:09:24.5                2.2171486755E+2           1.8642171916E+4           6.0641801415E+1           -4.8230766266E+0         
08/10/15                  18:09:30.3                2.2171493516E+2           1.8662703781E+4           5.9033648879E+1           -6.0491567269E+0         
08/10/15                  18:09:36.1                2.2171500204E+2           1.8674203121E+4           5.8690264975E+1           -7.5677641192E+0         
08/10/15                  18:09:41.7                2.2171506660E+2           1.8707674861E+4           5.6301316631E+1           -9.5001257882E+0         
08/10/15                  18:09:47.3                2.2171513156E+2           1.8713149304E+4           5.5343162421E+1           -1.4116972997E+1         
08/10/15                  18:09:54.9                2.2171521903E+2           1.8783034395E+4           4.9220181305E+1           -2.0333619078E+1         
08/10/15                  18:10:00.6                2.2171528518E+2           1.8812051950E+4           4.7905161612E+1           -2.0706222551E+1         
08/10/15                  18:10:06.2                2.2171535006E+2           1.8820424987E+4           4.7414849602E+1           -2.3134399807E+1         
08/10/15                  18:10:11.8                2.2171541526E+2           1.8845123499E+4           4.5380342818E+1           -2.3387973862E+1         
08/10/15                  18:10:17.5                2.2171548063E+2           1.8841012929E+4           4.4685272679E+1           -2.5321872281E+1         
08/10/15                  18:10:23.1                2.2171554629E+2           1.8878149002E+4           4.2498934108E+1           -2.8148273144E+1         
08/10/15                  18:10:28.9                2.2171561231E+2           1.8901596197E+4           4.0439764404E+1           -2.8181031583E+1         
08/10/15                  18:10:34.4                2.2171567675E+2           1.8904412469E+4           3.9790234878E+1           -3.0594198851E+1         
08/10/15                  18:10:40.0                2.2171574177E+2           1.8923033063E+4           3.8075686370E+1           -3.0355483944E+1         
08/10/15                  18:10:45.8                2.2171580793E+2           1.8943588430E+4           3.7606994588E+1           -3.1091986243E+1         
08/10/15                  18:10:51.4                2.2171587324E+2           1.8962272905E+4           3.6176393666E+1           -3.1540559452E+1         
08/10/15                  18:10:59.0                2.2171596070E+2           1.8981440159E+4           3.2465636431E+1           -3.8189259777E+1         
08/10/15                  18:11:04.6                2.2171602563E+2           1.9000671933E+4           3.1198992464E+1           -3.6564104316E+1         
08/10/15                  18:11:10.2                2.2171609048E+2           1.9005134230E+4           3.1144970892E+1           -3.9590787625E+1         
08/10/15                  18:11:15.8                2.2171615558E+2           1.9018592112E+4           3.0154436262E+1           -4.0882844755E+1         
08/10/15                  18:11:21.4                2.2171622080E+2           1.9008181799E+4           2.9374982115E+1           -4.1392713861E+1         
08/10/15                  18:11:27.0                2.2171628475E+2           1.9039554581E+4           2.8055787341E+1           -4.3564329039E+1         
08/10/15                  18:11:32.5                2.2171634946E+2           1.9066534820E+4           2.7364904341E+1           -4.3091603303E+1         
08/10/15                  18:11:38.2                2.2171641483E+2           1.9090032874E+4           2.6489266217E+1           -4.2686728499E+1         
08/10/15                  18:11:43.8                2.2171647970E+2           1.9074393141E+4           2.6446203667E+1           -4.3693724351E+1         
08/10/15                  18:11:49.5                2.2171654551E+2           1.9063593740E+4           2.7013191269E+1           -4.2057824290E+1         
08/10/15                  18:11:55.2                2.2171661139E+2           1.9069582634E+4           2.5274172443E+1           -4.6204877346E+1         
08/10/15                  18:12:02.6                2.2171669713E+2           1.9102618057E+4           2.2727548487E+1           -5.0039722943E+1         
08/10/15                  18:12:08.2                2.2171676177E+2           1.9117892939E+4           2.1876595095E+1           -4.9821095276E+1         
08/10/15                  18:12:13.9                2.2171682769E+2           1.9119187773E+4           2.2568099189E+1           -5.0629546243E+1         
08/10/15                  18:12:19.4                2.2171689188E+2           1.9101311005E+4           2.2125475771E+1           -5.0811111006E+1         
08/10/15                  18:12:25.0                2.2171695713E+2           1.9084969165E+4           2.1775144159E+1           -5.1075835940E+1         
08/10/15                  18:12:30.7                2.2171702310E+2           1.9079243817E+4           2.1351626622E+1           -5.2438580235E+1         
08/10/15                  18:12:36.4                2.2171708828E+2           1.9088356440E+4           2.0985539565E+1           -5.2153055821E+1         
08/10/15                  18:12:41.9                2.2171715277E+2           1.9069854814E+4           2.1271336534E+1           -5.4451085169E+1         
08/10/15                  18:12:47.5                2.2171721728E+2           1.9093049073E+4           2.1427070225E+1           -4.9831477626E+1         
08/10/15                  18:12:53.1                2.2171728186E+2           1.9093393755E+4           2.0653819293E+1           -4.9528857509E+1         
08/10/15                  18:12:58.7                2.2171734698E+2           1.9081875615E+4           1.9810074558E+1           -5.2195489281E+1         
