DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
02/05/16                  22:08:50.8                3.5922810561E+1           3.4262513432E+1           3.9050589770E+2           3.2510852681E+2          
02/05/16                  22:08:55.8                3.5922869025E+1           3.3906350362E+1           3.7617505217E+2           -9.7447880925E+1         
02/05/16                  22:09:00.9                3.5922927498E+1           3.2511761786E+1           4.5204522231E+2           -3.0384055539E+1         
02/05/16                  22:09:05.9                3.5922986057E+1           3.5423578264E+1           3.3310124821E+2           4.0917925310E+2          
02/05/16                  22:09:11.0                3.5923044534E+1           3.4820246055E+1           3.4892411079E+2           6.6934867848E+2          
02/05/16                  22:09:16.1                3.5923103166E+1           3.4576579503E+1           3.5046888229E+2           7.1007073687E+2          
02/05/16                  22:09:23.0                3.5923182871E+1           3.3807850707E+1           3.9884033816E+2           -1.1420442377E+2         
02/05/16                  22:09:28.0                3.5923241210E+1           3.7255164886E+1           2.8992554398E+2           5.1889591989E+2          
02/05/16                  22:09:33.0                3.5923299721E+1           3.6875787102E+1           3.5721069692E+2           6.8776984363E+2          
02/05/16                  22:09:38.1                3.5923358292E+1           4.1885124093E+1           2.6106123211E+2           5.1270683702E+2          
02/05/16                  22:09:43.2                3.5923416993E+1           4.4567498206E+1           2.5011311286E+2           1.9163334900E+2          
