DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
07/04/16                  12:03:04.3                1.8546046721E+2           3.9883928570E+1           7.8513934708E+2           3.3904730257E+4           -1.3909125126E+1          -7.4957878746E+1         
07/04/16                  12:03:20.6                1.8546065523E+2           3.9882812500E+1           7.8517817867E+2           3.4110141833E+4           -1.2142593172E+1          -7.4409773515E+1         
07/04/16                  12:03:39.1                1.8546087031E+2           3.9778645830E+1           7.8608568054E+2           3.4671879802E+4           -1.4192647662E+1          -7.4554424555E+1         
07/04/16                  12:04:00.0                1.8546111194E+2           3.9571875000E+1           7.8604626538E+2           3.5324056437E+4           -1.1412358270E+1          -7.3960547271E+1         
07/04/16                  12:04:22.8                1.8546137537E+2           3.9369791670E+1           7.8491392235E+2           3.5318320547E+4           -1.2350133507E+1          -7.2087892919E+1         
07/04/16                  12:04:48.7                1.8546167521E+2           3.9333333330E+1           7.8618961516E+2           3.4888783603E+4           -1.0274446160E+1          -7.4783538208E+1         
07/04/16                  12:05:07.5                1.8546189285E+2           3.9183823530E+1           7.8539594990E+2           3.4744790985E+4           -1.2536296819E+1          -7.3805469767E+1         
07/04/16                  12:05:30.8                1.8546216274E+2           3.9034482760E+1           7.8660211035E+2           3.5003110824E+4           -1.2683435379E+1          -7.4993282184E+1         
07/04/16                  12:05:57.3                1.8546246926E+2           3.9122023810E+1           7.8595982839E+2           3.5459701380E+4           -1.1007219227E+1          -7.3645137542E+1         
07/04/16                  12:06:19.9                1.8546273141E+2           3.9250000000E+1           7.8562273865E+2           3.5671112610E+4           -1.0802272240E+1          -7.3463710433E+1         
07/04/16                  12:06:49.7                1.8546307631E+2           3.9364285710E+1           7.8648518492E+2           3.5298489590E+4           -1.0953362567E+1          -7.4142904497E+1         
07/04/16                  12:07:18.3                1.8546340729E+2           3.9444444440E+1           7.8629193874E+2           3.5254769699E+4           -1.2053601914E+1          -7.4595503698E+1         
07/04/16                  12:07:35.9                1.8546361036E+2           3.9496710530E+1           7.8551518143E+2           3.5852489595E+4           -1.3195687714E+1          -7.3976964314E+1         
07/04/16                  12:08:01.1                1.8546390197E+2           3.9521634620E+1           7.8627858636E+2           3.6008928279E+4           -1.2895451293E+1          -7.2768612574E+1         
07/04/16                  12:08:24.9                1.8546417712E+2           3.9406250000E+1           7.8544311111E+2           3.5928513356E+4           -1.1980496793E+1          -7.2150570080E+1         
