DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
08/11/15                  10:38:31.6                2.2240175549E+2           2.1278914108E+4           7.4815329338E+0           -7.5032655123E+1         
08/11/15                  10:38:37.4                2.2240182189E+2           2.1278714614E+4           8.0495794698E+0           -7.3607162360E+1         
08/11/15                  10:38:45.1                2.2240191127E+2           2.1292855673E+4           7.0983941377E+0           -7.7180649541E+1         
08/11/15                  10:38:50.9                2.2240197880E+2           2.1292102913E+4           7.8670420428E+0           -7.6750719349E+1         
08/11/15                  10:38:56.8                2.2240204657E+2           2.1274206266E+4           8.2002233890E+0           -7.7424078619E+1         
08/11/15                  10:39:02.6                2.2240211382E+2           2.1280563635E+4           8.0265032951E+0           -7.6736632432E+1         
08/11/15                  10:39:08.2                2.2240217874E+2           2.1243647470E+4           8.0492019648E+0           -7.8726183989E+1         
08/11/15                  10:39:14.0                2.2240224544E+2           2.1255389636E+4           7.4658259577E+0           -7.9265908443E+1         
08/11/15                  10:39:19.9                2.2240231403E+2           2.1236825832E+4           7.8984465479E+0           -7.9886083983E+1         
08/11/15                  10:39:25.7                2.2240238104E+2           2.1222040111E+4           7.6171655666E+0           -7.9813180190E+1         
08/11/15                  10:39:31.4                2.2240244774E+2           2.1199616115E+4           8.2697691486E+0           -8.0677320862E+1         
08/11/15                  10:39:37.4                2.2240251637E+2           2.1174990353E+4           8.4113136309E+0           -8.0032775499E+1         
08/11/15                  10:39:43.2                2.2240258375E+2           2.1177708235E+4           7.7949867339E+0           -8.1617290916E+1         
08/11/15                  10:39:50.8                2.2240267223E+2           2.1172982903E+4           6.4841926779E+0           -8.3147983715E+1         
08/11/15                  10:39:56.7                2.2240274013E+2           2.1146274565E+4           7.0859000926E+0           -8.5188722323E+1         
08/11/15                  10:40:02.5                2.2240280685E+2           2.1140393329E+4           6.9958016116E+0           -8.4114043400E+1         
08/11/15                  10:40:08.2                2.2240287336E+2           2.1117318434E+4           6.8415774457E+0           -8.3943490821E+1         
08/11/15                  10:40:14.0                2.2240294035E+2           2.1101442617E+4           7.4326571942E+0           -8.4280483531E+1         
08/11/15                  10:40:19.7                2.2240300648E+2           2.1088071689E+4           7.1592997539E+0           -8.5993041388E+1         
08/11/15                  10:40:25.4                2.2240307189E+2           2.1063570138E+4           7.1817156915E+0           -8.7382411373E+1         
08/11/15                  10:40:31.0                2.2240313667E+2           2.1031206037E+4           7.2453452236E+0           -8.7337281672E+1         
08/11/15                  10:40:36.7                2.2240320336E+2           2.1010834229E+4           7.3247093111E+0           -8.7855917107E+1         
08/11/15                  10:40:42.5                2.2240326970E+2           2.1012580554E+4           6.4317787790E+0           -8.7437104345E+1         
08/11/15                  10:40:48.1                2.2240333514E+2           2.0977078035E+4           6.2522549779E+0           -8.8317681379E+1         
08/11/15                  10:40:55.8                2.2240342366E+2           2.1002982626E+4           5.0347328075E+0           -9.0068475361E+1         
08/11/15                  10:41:01.6                2.2240349087E+2           2.0980122737E+4           5.5722016612E+0           -9.0037626564E+1         
08/11/15                  10:41:07.6                2.2240356043E+2           2.0963446232E+4           5.2585356115E+0           -9.0756111389E+1         
08/11/15                  10:41:13.5                2.2240362861E+2           2.0950201961E+4           5.2493383818E+0           -9.0232086075E+1         
08/11/15                  10:41:19.3                2.2240369602E+2           2.0937813681E+4           4.8771942994E+0           -9.0333525659E+1         
08/11/15                  10:41:25.1                2.2240376382E+2           2.0935084866E+4           4.1964812036E+0           -9.0519620255E+1         
08/11/15                  10:41:30.7                2.2240382818E+2           2.0924112625E+4           4.3735719240E+0           -9.3275892335E+1         
08/11/15                  10:41:36.4                2.2240389433E+2           2.0908404969E+4           3.9263499591E+0           -9.1475282307E+1         
08/11/15                  10:41:42.2                2.2240396178E+2           2.0879830382E+4           4.5988787581E+0           -9.1442591027E+1         
08/11/15                  10:41:48.1                2.2240402909E+2           2.0868431891E+4           4.2500741364E+0           -9.0382661844E+1         
08/11/15                  10:41:54.0                2.2240409722E+2           2.0842929017E+4           4.4058520784E+0           -9.3132060631E+1         
08/11/15                  10:42:01.6                2.2240418615E+2           2.0858518085E+4           3.0002060120E+0           -9.5134150368E+1         
08/11/15                  10:42:07.3                2.2240425230E+2           2.0839036524E+4           3.8725098288E+0           -9.6175688581E+1         
08/11/15                  10:42:13.1                2.2240431885E+2           2.0821610168E+4           2.7245798936E+0           -9.4486180724E+1         
