DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
11/21/15                  11:38:21.7                3.2448497350E+2           5.2963166161E+2           1.0266347849E+1           -7.5091671233E+1         
11/21/15                  11:38:26.7                3.2448503231E+2           5.2782964086E+2           1.2496524890E+1           -1.4476156148E+2         
11/21/15                  11:38:33.7                3.2448511259E+2           5.2550203733E+2           1.5344232053E+1           -1.5471940748E+2         
11/21/15                  11:38:38.7                3.2448517107E+2           5.2468225631E+2           1.5324123074E+1           -1.3773637923E+2         
11/21/15                  11:38:43.8                3.2448522986E+2           5.2688145401E+2           1.1444221892E+1           -6.4682045609E+1         
11/21/15                  11:38:48.9                3.2448528857E+2           5.2463146229E+2           1.5022028117E+1           -1.5970845542E+2         
11/21/15                  11:38:53.9                3.2448534712E+2           5.1988532784E+2           1.5275368948E+1           -1.4109389936E+2         
11/21/15                  11:38:59.0                3.2448540593E+2           5.2314388115E+2           1.2654981996E+1           -9.3709523094E+1         
11/21/15                  11:39:04.1                3.2448546433E+2           5.1991735625E+2           1.4417117423E+1           -1.7418866835E+2         
11/21/15                  11:39:09.1                3.2448552289E+2           5.1862039296E+2           1.2590432874E+1           -8.4656781216E+1         
11/21/15                  11:39:14.2                3.2448558142E+2           5.1609833008E+2           1.5195757224E+1           -1.5469693214E+2         
11/21/15                  11:39:19.2                3.2448563990E+2           5.1048300182E+2           2.0181680959E+1           -1.9361616049E+2         
11/21/15                  11:39:24.3                3.2448569859E+2           5.1446647120E+2           1.1274374778E+1           -1.0427278621E+2         
11/21/15                  11:39:31.2                3.2448577831E+2           5.1405693583E+2           1.0358849340E+1           -1.0742818223E+2         
11/21/15                  11:39:36.2                3.2448583670E+2           5.0968388543E+2           1.4685815314E+1           -1.3070548744E+2         
11/21/15                  11:39:41.3                3.2448589520E+2           5.0799935210E+2           1.1665335741E+1           -1.3458043777E+2         
11/21/15                  11:39:46.4                3.2448595387E+2           5.0770888861E+2           1.4202682213E+1           -1.1303616640E+2         
11/21/15                  11:39:51.4                3.2448601244E+2           5.0559161388E+2           1.1512333382E+1           -1.4041872707E+2         
11/21/15                  11:39:56.5                3.2448607118E+2           5.0344221713E+2           1.7445689661E+1           -1.5797080564E+2         
11/21/15                  11:40:01.5                3.2448612962E+2           5.0379135987E+2           1.3284948451E+1           -9.4114727214E+1         
11/21/15                  11:40:06.6                3.2448618826E+2           4.9958340888E+2           1.9204708873E+1           -1.3314127401E+2         
11/21/15                  11:40:11.7                3.2448624688E+2           4.9793949242E+2           1.6331803808E+1           -1.8007588698E+2         
11/21/15                  11:40:16.7                3.2448630544E+2           5.0111932094E+2           1.0207739725E+1           -5.1699686368E+1         
11/21/15                  11:40:21.8                3.2448636414E+2           4.9765567062E+2           1.6622360625E+1           -1.3782117856E+2         
