DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
11/04/15                  15:16:35.5                3.0763652245E+2           2.5999692885E+2           4.2051448880E+1           -2.4860077257E+2         
11/04/15                  15:16:40.6                3.0763658108E+2           2.6537527582E+2           2.0608403285E+1           4.3748160627E+1          
11/04/15                  15:16:47.5                3.0763666108E+2           2.6047019406E+2           3.0870170353E+1           -1.7878596972E+2         
11/04/15                  15:16:52.5                3.0763671947E+2           2.6023708808E+2           3.4934594365E+1           -1.7719189984E+2         
11/04/15                  15:16:57.6                3.0763677800E+2           2.6009608864E+2           3.4582801523E+1           -1.5643658778E+2         
11/04/15                  15:17:02.6                3.0763683661E+2           2.5567874548E+2           4.1253489311E+1           -2.1412490498E+2         
11/04/15                  15:17:07.7                3.0763689504E+2           2.5656916508E+2           3.8141440156E+1           -1.5306352053E+2         
11/04/15                  15:17:12.8                3.0763695388E+2           2.5845627086E+2           3.4672040050E+1           -1.1238578165E+2         
11/04/15                  15:17:17.8                3.0763701233E+2           2.5827357245E+2           3.0174152384E+1           -1.0201013972E+2         
11/04/15                  15:17:22.9                3.0763707077E+2           2.5582116718E+2           3.6375619159E+1           -1.6605431119E+2         
11/04/15                  15:17:27.9                3.0763712933E+2           2.5527115256E+2           3.4761703505E+1           -1.7329128655E+2         
11/04/15                  15:17:33.0                3.0763718773E+2           2.5388763572E+2           3.9204476709E+1           -1.3968052939E+2         
11/04/15                  15:17:38.0                3.0763724634E+2           2.5720655000E+2           2.7208397593E+1           -1.1157315547E+2         
11/04/15                  15:17:45.0                3.0763732644E+2           2.5213337198E+2           3.8889301835E+1           -2.5616206668E+2         
11/04/15                  15:17:50.0                3.0763738483E+2           2.5382600214E+2           3.1130729649E+1           -6.8037137523E+1         
11/04/15                  15:17:55.1                3.0763744338E+2           2.5358620653E+2           3.3218560787E+1           -1.2072836675E+2         
11/04/15                  15:18:00.1                3.0763750189E+2           2.5137020800E+2           3.4491554719E+1           -1.7134771929E+2         
11/04/15                  15:18:05.2                3.0763756044E+2           2.5387126012E+2           2.4680705972E+1           -5.5904986371E+1         
11/04/15                  15:18:10.2                3.0763761910E+2           2.5321230900E+2           2.7566716232E+1           -7.4964060033E+1         
11/04/15                  15:18:15.3                3.0763767753E+2           2.5349704291E+2           2.2982778919E+1           -6.0063872235E+1         
11/04/15                  15:18:20.3                3.0763773593E+2           2.4713822266E+2           4.3843380988E+1           -1.9931199568E+2         
11/04/15                  15:18:25.4                3.0763779444E+2           2.4839268556E+2           3.6586337214E+1           -1.4842990669E+2         
