DATE                      TIME                      DAYS_SINCE_JAN            H2O                       D_1816                    D_DH                     
08/11/15                  15:56:54.1                2.2262284862E+2           1.9210301201E+4           1.7110719364E+1           -5.0022978600E+1         
08/11/15                  15:56:59.6                2.2262291253E+2           1.9224488522E+4           1.6738866647E+1           -5.0407529220E+1         
08/11/15                  15:57:07.0                2.2262299826E+2           1.9228236321E+4           1.5825360695E+1           -5.2231888003E+1         
08/11/15                  15:57:12.5                2.2262306180E+2           1.9235757113E+4           1.5645052412E+1           -5.2989636287E+1         
08/11/15                  15:57:18.0                2.2262312584E+2           1.9243766356E+4           1.5902396540E+1           -5.1741560662E+1         
08/11/15                  15:57:23.5                2.2262318976E+2           1.9225186585E+4           1.5572928675E+1           -5.3072482081E+1         
08/11/15                  15:57:29.0                2.2262325339E+2           1.9235859327E+4           1.6917198789E+1           -5.4034194199E+1         
08/11/15                  15:57:34.6                2.2262331780E+2           1.9226817134E+4           1.5501481591E+1           -5.3813616755E+1         
08/11/15                  15:57:40.1                2.2262338162E+2           1.9221282100E+4           1.6078880417E+1           -5.6222184061E+1         
08/11/15                  15:57:45.6                2.2262344482E+2           1.9199404981E+4           1.5935922459E+1           -5.5793689078E+1         
08/11/15                  15:57:51.0                2.2262350795E+2           1.9189397393E+4           1.6477657938E+1           -5.5236499432E+1         
08/11/15                  15:57:56.5                2.2262357143E+2           1.9206213526E+4           1.6030693152E+1           -5.5342170927E+1         
08/11/15                  15:58:02.0                2.2262363513E+2           1.9182102738E+4           1.5744707338E+1           -5.6961001758E+1         
08/11/15                  15:58:09.3                2.2262371959E+2           1.9191607407E+4           1.4810615975E+1           -5.9411446551E+1         
08/11/15                  15:58:14.8                2.2262378258E+2           1.9167038493E+4           1.5084741733E+1           -6.1465810630E+1         
08/11/15                  15:58:20.2                2.2262384596E+2           1.9145458819E+4           1.5445745536E+1           -5.9880225021E+1         
08/11/15                  15:58:25.7                2.2262390928E+2           1.9153028600E+4           1.5050723089E+1           -6.0549389137E+1         
08/11/15                  15:58:31.3                2.2262397371E+2           1.9118576836E+4           1.5534474913E+1           -6.0752957231E+1         
08/11/15                  15:58:36.8                2.2262403805E+2           1.9141729417E+4           1.4413442877E+1           -6.3103259141E+1         
08/11/15                  15:58:42.3                2.2262410075E+2           1.9123983878E+4           1.4620526160E+1           -6.1371165273E+1         
08/11/15                  15:58:47.7                2.2262416381E+2           1.9099531449E+4           1.5133831917E+1           -6.0729250827E+1         
08/11/15                  15:58:53.2                2.2262422737E+2           1.9116909441E+4           1.4216563980E+1           -6.2011868396E+1         
08/11/15                  15:58:58.6                2.2262429024E+2           1.9105621851E+4           1.4943199504E+1           -6.3465931277E+1         
08/11/15                  15:59:04.1                2.2262435388E+2           1.9119329193E+4           1.4123028460E+1           -6.3277413829E+1         
08/11/15                  15:59:11.4                2.2262443856E+2           1.9118538427E+4           1.2728216932E+1           -6.7715046377E+1         
08/11/15                  15:59:16.8                2.2262450085E+2           1.9100136842E+4           1.2731450886E+1           -6.7277235865E+1         
08/11/15                  15:59:22.2                2.2262456348E+2           1.9104071522E+4           1.2708946403E+1           -6.8979229886E+1         
08/11/15                  15:59:27.7                2.2262462655E+2           1.9095071833E+4           1.2568106606E+1           -6.7505850548E+1         
08/11/15                  15:59:33.1                2.2262468951E+2           1.9072104782E+4           1.2746107267E+1           -6.8011418239E+1         
08/11/15                  15:59:38.6                2.2262475344E+2           1.9058123876E+4           1.1930809274E+1           -6.8686778298E+1         
08/11/15                  15:59:44.1                2.2262481623E+2           1.9040647577E+4           1.1993090283E+1           -6.8588752655E+1         
08/11/15                  15:59:49.4                2.2262487831E+2           1.9029051565E+4           1.2004591038E+1           -6.6904993249E+1         
08/11/15                  15:59:54.8                2.2262494031E+2           1.8999824169E+4           1.2700422536E+1           -6.6545747267E+1         
08/11/15                  16:00:00.1                2.2262500227E+2           1.8981654621E+4           1.1820863495E+1           -6.8655094216E+1         
08/11/15                  16:00:05.6                2.2262506563E+2           1.8994057422E+4           1.1979005922E+1           -6.8956067457E+1         
08/11/15                  16:00:12.9                2.2262514963E+2           1.9015837255E+4           1.0284478154E+1           -7.2260859090E+1         
08/11/15                  16:00:18.3                2.2262521236E+2           1.9017722995E+4           9.7996580364E+0           -7.2938451003E+1         
08/11/15                  16:00:23.8                2.2262527572E+2           1.8991472827E+4           9.8971940788E+0           -7.2011341712E+1         
08/11/15                  16:00:29.2                2.2262533827E+2           1.8998894504E+4           9.9173353589E+0           -7.2211335445E+1         
08/11/15                  16:00:34.6                2.2262540153E+2           1.9002990051E+4           9.5059665489E+0           -7.2952144038E+1         
08/11/15                  16:00:40.1                2.2262546512E+2           1.9006848260E+4           9.2290434005E+0           -7.3508017697E+1         
08/11/15                  16:00:45.6                2.2262552823E+2           1.9013880029E+4           9.0682244476E+0           -7.3725609307E+1         
08/11/15                  16:00:51.2                2.2262559319E+2           1.8994320834E+4           9.4904256416E+0           -7.3163348917E+1         
08/11/15                  16:00:56.7                2.2262565630E+2           1.8998153464E+4           8.8197767712E+0           -7.2025692549E+1         
08/11/15                  16:01:02.1                2.2262571879E+2           1.8988335390E+4           8.2583503688E+0           -7.2087175280E+1         
08/11/15                  16:01:07.5                2.2262578134E+2           1.8944523047E+4           8.3694424700E+0           -7.5963120597E+1         
08/11/15                  16:01:14.8                2.2262586636E+2           1.8934785782E+4           7.3056666239E+0           -7.7867640745E+1         
08/11/15                  16:01:20.2                2.2262592906E+2           1.8932480297E+4           7.2677199900E+0           -7.7069066959E+1         
08/11/15                  16:01:25.7                2.2262599257E+2           1.8922307238E+4           6.9844841586E+0           -7.7698532192E+1         
08/11/15                  16:01:31.1                2.2262605551E+2           1.8893996818E+4           6.6917048339E+0           -7.7431189150E+1         
08/11/15                  16:01:36.5                2.2262611776E+2           1.8892683182E+4           6.7171084197E+0           -7.6382735984E+1         
08/11/15                  16:01:42.0                2.2262618102E+2           1.8915719799E+4           5.9299137991E+0           -7.8411955008E+1         
08/11/15                  16:01:47.5                2.2262624444E+2           1.8878784840E+4           5.6887950953E+0           -7.8782903442E+1         
08/11/15                  16:01:52.9                2.2262630719E+2           1.8875575506E+4           6.3148613406E+0           -7.7956044139E+1         
08/11/15                  16:01:58.3                2.2262637024E+2           1.8874848512E+4           5.9108395537E+0           -7.7693997759E+1         
08/11/15                  16:02:03.8                2.2262643373E+2           1.8854200461E+4           5.7743408307E+0           -7.7407988364E+1         
08/11/15                  16:02:09.3                2.2262649669E+2           1.8859745264E+4           5.4284706285E+0           -7.9432248348E+1         
08/11/15                  16:02:16.5                2.2262658008E+2           1.8844426879E+4           4.7830389709E+0           -8.2469630658E+1         
08/11/15                  16:02:21.9                2.2262664273E+2           1.8849178036E+4           4.0686157033E+0           -8.0533628083E+1         
08/11/15                  16:02:27.3                2.2262670590E+2           1.8835624071E+4           4.0957575759E+0           -8.2048239447E+1         
08/11/15                  16:02:32.7                2.2262676844E+2           1.8824577480E+4           3.9964793765E+0           -8.1427182261E+1         
08/11/15                  16:02:38.1                2.2262683022E+2           1.8828159562E+4           4.3293625880E+0           -8.2255839904E+1         
08/11/15                  16:02:43.5                2.2262689293E+2           1.8814993532E+4           3.8378346573E+0           -8.2744942637E+1         
08/11/15                  16:02:48.8                2.2262695478E+2           1.8824600285E+4           3.2311708092E+0           -8.1704310332E+1         
08/11/15                  16:02:54.3                2.2262701737E+2           1.8797966190E+4           3.9473651170E+0           -8.2379723274E+1         
08/11/15                  16:02:59.7                2.2262708001E+2           1.8804133594E+4           2.9906809570E+0           -8.1003360050E+1         
08/11/15                  16:03:05.1                2.2262714265E+2           1.8791722718E+4           3.5576336745E+0           -8.0983319048E+1         
08/11/15                  16:03:10.4                2.2262720457E+2           1.8793018437E+4           3.0670724583E+0           -8.2807133098E+1         
08/11/15                  16:03:17.6                2.2262728787E+2           1.8821441802E+4           2.1409827028E+0           -8.6860855237E+1         
08/11/15                  16:03:23.0                2.2262735049E+2           1.8789316822E+4           2.4537461131E+0           -8.5306262175E+1         
08/11/15                  16:03:28.4                2.2262741287E+2           1.8776804007E+4           2.4630131573E+0           -8.7092828474E+1         
08/11/15                  16:03:33.8                2.2262747557E+2           1.8788145513E+4           2.0056498976E+0           -8.5184664041E+1         
08/11/15                  16:03:39.2                2.2262753740E+2           1.8775906081E+4           2.3173201693E+0           -8.5179253196E+1         
08/11/15                  16:03:44.6                2.2262759992E+2           1.8768747666E+4           1.7709458070E+0           -8.6377256897E+1         
08/11/15                  16:03:50.0                2.2262766316E+2           1.8776070070E+4           1.9091927561E+0           -8.6625400908E+1         
08/11/15                  16:03:55.4                2.2262772541E+2           1.8781132803E+4           1.6421723223E+0           -8.7147853896E+1         
08/11/15                  16:04:00.9                2.2262778866E+2           1.8771986026E+4           2.1960796118E+0           -8.6121659078E+1         
08/11/15                  16:04:06.3                2.2262785170E+2           1.8763771599E+4           2.1406662642E+0           -8.5841672296E+1         
08/11/15                  16:04:11.8                2.2262791549E+2           1.8764806080E+4           2.1878969144E+0           -8.7164413395E+1         
08/11/15                  16:04:19.2                2.2262800099E+2           1.8773239833E+4           1.0550971433E+0           -8.9464231214E+1         
08/11/15                  16:04:24.7                2.2262806458E+2           1.8763031404E+4           1.2372201781E+0           -8.8528640767E+1         
08/11/15                  16:04:30.2                2.2262812826E+2           1.8752603350E+4           1.3610641425E+0           -8.9880574858E+1         
08/11/15                  16:04:35.7                2.2262819107E+2           1.8749914467E+4           1.4400154118E+0           -8.9300225801E+1         
08/11/15                  16:04:41.1                2.2262825388E+2           1.8731558538E+4           1.7075585355E+0           -9.0275365505E+1         
08/11/15                  16:04:46.5                2.2262831709E+2           1.8747317713E+4           8.4007387612E-1           -9.0099763968E+1         
08/11/15                  16:04:52.1                2.2262838191E+2           1.8742448641E+4           9.3389010120E-1           -9.0644599590E+1         
08/11/15                  16:04:57.6                2.2262844556E+2           1.8738951312E+4           1.3304152275E+0           -9.0110915328E+1         
08/11/15                  16:05:03.1                2.2262850889E+2           1.8730121215E+4           1.5780047160E+0           -8.9716489511E+1         
08/11/15                  16:05:08.7                2.2262857311E+2           1.8712125618E+4           1.4124006348E+0           -9.0488561679E+1         
08/11/15                  16:05:14.2                2.2262863672E+2           1.8738695649E+4           1.0254335690E+0           -9.0937810036E+1         
08/11/15                  16:05:21.6                2.2262872226E+2           1.8759226253E+4           6.7534299450E-1           -9.2205226005E+1         
08/11/15                  16:05:27.0                2.2262878563E+2           1.8756411714E+4           8.7949928822E-1           -9.4397701646E+1         
08/11/15                  16:05:32.5                2.2262884878E+2           1.8763737022E+4           8.8390731459E-1           -9.1957737317E+1         
08/11/15                  16:05:37.9                2.2262891173E+2           1.8756763378E+4           1.1960197604E+0           -9.2647004143E+1         
08/11/15                  16:05:43.4                2.2262897469E+2           1.8756462163E+4           6.9181779851E-1           -9.1947500092E+1         
08/11/15                  16:05:48.8                2.2262903809E+2           1.8749960111E+4           9.0519151072E-1           -9.4274702636E+1         
08/11/15                  16:05:54.3                2.2262910106E+2           1.8751739389E+4           9.6810141476E-1           -9.4394806921E+1         
08/11/15                  16:05:59.7                2.2262916412E+2           1.8745446605E+4           9.1471820896E-1           -9.2430332500E+1         
08/11/15                  16:06:05.2                2.2262922717E+2           1.8736593614E+4           8.6660531404E-1           -9.4444818169E+1         
08/11/15                  16:06:10.6                2.2262929036E+2           1.8714349021E+4           1.1906117375E+0           -9.3014860434E+1         
08/11/15                  16:06:16.1                2.2262935308E+2           1.8714938439E+4           9.2480590960E-1           -9.3994356590E+1         
08/11/15                  16:06:23.3                2.2262943665E+2           1.8713403791E+4           1.1366010126E-1           -9.5560091450E+1         
08/11/15                  16:06:28.7                2.2262949971E+2           1.8708110181E+4           3.8909734700E-1           -9.6675062953E+1         
08/11/15                  16:06:34.2                2.2262956285E+2           1.8710820461E+4           3.6014393759E-1           -9.5513557176E+1         
08/11/15                  16:06:39.6                2.2262962564E+2           1.8712949688E+4           5.5679079519E-1           -9.7227962249E+1         
08/11/15                  16:06:44.9                2.2262968705E+2           1.8700467043E+4           5.7239801991E-1           -9.6602466685E+1         
08/11/15                  16:06:50.3                2.2262974985E+2           1.8714731852E+4           -2.1183528005E-1          -9.6638076954E+1         
