DATE                      TIME                      DAYS_SINCE_JAN            DAS_TEMP_(C)              BASELINE                  H2O                       D_1816                    D_DH                     
06/19/16                  13:29:36.1                1.7052055748E+2           3.9493421050E+1           9.2666660881E+2           1.3663777989E+4           8.9668097624E+2           2.1907793506E+3          
06/19/16                  13:29:55.8                1.7052078580E+2           3.9500000000E+1           9.2360532154E+2           1.3503691853E+4           8.9969665912E+2           2.2330695591E+3          
06/19/16                  13:30:17.3                1.7052103373E+2           3.9500000000E+1           9.0122484763E+2           1.3033714943E+4           9.1074117348E+2           2.4443216028E+3          
06/19/16                  13:30:36.3                1.7052125430E+2           3.9500000000E+1           9.2094561013E+2           1.3220453858E+4           9.0082078326E+2           2.2136021324E+3          
06/19/16                  13:30:55.4                1.7052147497E+2           3.9538194440E+1           9.0197446385E+2           1.3052338363E+4           9.1582692202E+2           2.4520509238E+3          
06/19/16                  13:31:14.0                1.7052169087E+2           3.9562500000E+1           9.2811537336E+2           1.3548413176E+4           9.0217775816E+2           2.1712564668E+3          
06/19/16                  13:31:33.2                1.7052191241E+2           3.9546875000E+1           9.2378044983E+2           1.3594482342E+4           8.9224020363E+2           2.2322541343E+3          
06/19/16                  13:31:52.7                1.7052213883E+2           3.9555921050E+1           9.1819232048E+2           1.3337597822E+4           8.9622543106E+2           2.1914398373E+3          
06/19/16                  13:32:12.6                1.7052236848E+2           3.9548295450E+1           9.1816896852E+2           1.3267522307E+4           9.0555536359E+2           2.2751760448E+3          
06/19/16                  13:32:33.0                1.7052260499E+2           3.9503676470E+1           9.2314389527E+2           1.3617751538E+4           8.9642181429E+2           2.2359166079E+3          
06/19/16                  13:32:52.0                1.7052282485E+2           3.9503289470E+1           9.2462493301E+2           1.3446019910E+4           9.0213456933E+2           2.2125994710E+3          
06/19/16                  13:33:18.7                1.7052313327E+2           3.9500000000E+1           9.2701639893E+2           1.3920775584E+4           9.0013582485E+2           2.2258472978E+3          
06/19/16                  13:33:40.9                1.7052339066E+2           3.9497395830E+1           9.0109948726E+2           1.3599709785E+4           9.0836008701E+2           2.4882352934E+3          
06/19/16                  13:34:02.6                1.7052364205E+2           3.9453125000E+1           9.2518347171E+2           1.3948795525E+4           8.9648388450E+2           2.2660917924E+3          
06/19/16                  13:34:22.5                1.7052387238E+2           3.9434375000E+1           9.2882041586E+2           1.4366882551E+4           8.9507418175E+2           2.2467586089E+3          
06/19/16                  13:34:42.0                1.7052409791E+2           3.9437500000E+1           9.3238379174E+2           1.4650315956E+4           8.9495610920E+2           2.2597312708E+3          
06/19/16                  13:35:02.4                1.7052433361E+2           3.9473214290E+1           9.3149839062E+2           1.4738888944E+4           8.9771569856E+2           2.2582532727E+3          
06/19/16                  13:35:23.0                1.7052457273E+2           3.9410714290E+1           9.2651963760E+2           1.4429040442E+4           8.9232950249E+2           2.2829014057E+3          
06/19/16                  13:35:43.9                1.7052481430E+2           3.9400000000E+1           9.2637133925E+2           1.4324327236E+4           8.9216601831E+2           2.2739590831E+3          
06/19/16                  13:36:03.8                1.7052504475E+2           3.9375000000E+1           9.1269475132E+2           1.4228395720E+4           8.9302996302E+2           2.3485789078E+3          
06/19/16                  13:36:25.6                1.7052529659E+2           3.9371093750E+1           9.2756210622E+2           1.4373679532E+4           8.9699209329E+2           2.2694886157E+3          
06/19/16                  13:36:46.3                1.7052553656E+2           3.9366071430E+1           9.3053253145E+2           1.4563877228E+4           8.9312681464E+2           2.2388590007E+3          
06/19/16                  13:37:14.9                1.7052586713E+2           3.9417613640E+1           9.2440317916E+2           1.4281409890E+4           8.8958853674E+2           2.2554386308E+3          
06/19/16                  13:37:34.9                1.7052609935E+2           3.9414473680E+1           9.2820589234E+2           1.4600854134E+4           8.9397790299E+2           2.2546698065E+3          
06/19/16                  13:37:53.0                1.7052630788E+2           3.9402777780E+1           9.2672775407E+2           1.4438421686E+4           8.9280164140E+2           2.2487655732E+3          
06/19/16                  13:38:11.1                1.7052651824E+2           3.9399305560E+1           9.2311357844E+2           1.3922407035E+4           8.9290638091E+2           2.2334344948E+3          
06/19/16                  13:38:29.3                1.7052672804E+2           3.9437500000E+1           9.2044343046E+2           1.3708966946E+4           8.9320039560E+2           2.2384673437E+3          
