"","timestamp","Rn","PPFD","Tair","Tsoil","RH","specific_humidity","Tdew","e","es","vpd","h2o_molar_density","h2o_mole_fraction","h2o_mixing_ratio","water_vapor_density","Ustar","wind_speed","max_wind_speed","h2o_flux","rand_err_h2o_flux","air_pressure","air_density","air_heat_capacity","air_molar_volume","SWC","ET","ET_sd","P","soil_moisture_5cm","soil_moisture_20cm","soil_moisture_45cm","soil_moisture_80cm"
"1864",2016-06-08 19:30:00,-27.68056,315.9,28.15116,25.50943,50.68666667,0.0124130461065466,290.077777736073,1927.31924145531,3802.418600543,1875.09935908769,769.177114462329,19.8028148277674,20.202888895552,0.0138605718400962,0.167613373636515,1.74716666630183,3.56222498944048,0.624623193246032,0.0564113470824103,97299.42,1.11661325682067,1016.65566222823,0.0257454550524556,0.2415472,0.0219998521859011,0.00245565031538143,0,0.23045,0.2765625,0.34605,0.371125
"1865",2016-06-08 20:00:00,-48.75676,145.55,27.01625,25.34022,54.33833333,0.0124543266826349,290.129096100204,1933.59985647705,3558.44527791123,1624.84542143418,774.601343901913,19.8681759117207,20.2709221590699,0.0139583164562722,0.156818230833131,1.69607679433959,3.82439735891926,0.357140174445906,0.0326416092363261,97295.36,1.12076042422545,1016.66299631406,0.0256495500145125,0.2414662,0.00571380137114088,0.0131855815562475,0,0.23045,0.2769875,0.34605,0.3713375
"1866",2016-06-08 20:30:00,-50.69993,27.5,26.29646,25.00258,57.52333333,0.0126369603956152,290.359751963943,1962.05110230177,3410.87866213501,1448.82755983324,787.888264552979,20.1573076632966,20.5719834632088,0.0141977467705068,0.149756088396723,1.71825378798524,3.31376531916462,0.224306555122764,0.0208037092706275,97310.86,1.12350963570584,1016.80826151231,0.0255839673849352,0.2418999,0.0203269029917415,0.0160609602622032,0,0.23045,0.2772,0.34605,0.37155
"1867",2016-06-08 21:00:00,-51.76127,0,25.74672,24.64082,60.04333333,0.0127662489242499,290.523786474451,1982.50754968742,3301.79462021453,1319.28707052711,797.567045497187,20.3619488864865,20.7851755690195,0.0143721584061098,0.133538905992834,1.6882092581786,3.08576545789466,0.252104632717739,0.0215874911573137,97337.24,1.12579337058119,1016.9106445144,0.0255300780059102,0.242462,0.020272870657875,0.0186335529143519,0,0.23045,0.2772,0.34605,0.37155
"1868",2016-06-08 21:30:00,-50.43684,0,25.16174,24.34142,62.685,0.0128704250457261,290.655500377489,1999.06858163961,3189.07008317718,1190.00150153756,805.80665330601,20.5268183266293,20.9569988343739,0.0145206361413688,0.132500917965322,1.60420720876816,3.14153552490576,0.256209324261584,0.0293394868926067,97362.02,1.12821729583753,1016.99013820357,0.0254736272558848,0.2428506,0.0176302135647773,0.0143983541575588,0,0.23045,0.2772,0.34605,0.37155
"1869",2016-06-08 22:00:00,-46.50931,0,23.67815,24.09679,65.53,0.0123035987018799,289.953923430389,1912.23499009848,2918.10619578587,1005.87120568739,774.657403587298,19.629506890558,20.0225394669917,0.0139593266518202,0.115360735141869,1.35086646796816,2.56634859250789,0.101617996861677,0.0136909249588243,97390.23,1.1345726555343,1016.44774006678,0.0253395976074808,0.2430996,0.0118774117898785,0.011372800416935,0,0.23045,0.2772,0.34605,0.37155
"1870",2016-06-08 22:30:00,-44.62389,0,23.56404,23.77352,67.97333333,0.0126761462833011,290.423277706409,1969.95119860662,2898.12357596591,928.172377359285,798.345480843182,20.2193354693663,20.6365936799258,0.014386185811285,0.095919486833,1.23681418271965,2.6191897212939,0.1094009652897,0.0258495502742824,97402.95,1.1349021610958,1016.77939996246,0.0253265484111108,0.2435431,0.0141948755542682,0.0119841293247928,0,0.23045,0.277625,0.34605,0.37155
"1871",2016-06-08 23:00:00,-42.43831,0,22.70923,23.49894,69.87333333,0.0123684411257214,290.042802597717,1923.04906422953,2752.1931079877,829.144043758169,781.589547563933,19.7321864300138,20.1293831714745,0.0140842438884195,0.0765198732091126,1.01163606770493,1.88129513575315,0.0889177674951674,0.0133543280246737,97431.34,1.13872425354638,1016.48440427314,0.02524622609337,0.2438586,0.00915490018974515,0.0120120310473173,0,0.2302375,0.2772,0.34605,0.37155
"1872",2016-06-08 23:30:00,-42.43501,0,22.98866,23.1876600000001,71.655,0.0129003185516586,290.708352356809,2005.74796821036,2799.17377462893,793.42580641857,814.431859933553,20.574124053075,21.0063104910146,0.0146760623674601,0.0971624073293562,1.14168080419451,2.18963281469002,0.0556557125717281,0.00783091992492134,97462.72,1.13765116021676,1016.96835568128,0.0252619341963779,0.2442643,0.010920830797587,0.00721209539543579,0,0.2289625,0.277625,0.34605,0.37155
"1873",2016-06-09 00:00:00,-42.07326,0,22.64522,22.9378,73.39166667,0.0129398037475479,290.758104667859,2012.05350569079,2741.52856445928,729.475058768489,817.940804854093,20.6366057750338,21.071448960337,0.0147392935560117,0.0858178516772879,1.12931714322064,2.26960150202968,0.0176659729838832,0.0038321398600168,97473.1,1.13906623651883,1016.99657266114,0.0252299502024661,0.2445288,0.00941548167571947,0.00906965573311312,0,0.228325,0.2774125,0.34605,0.37155
"1874",2016-06-09 00:30:00,-42.06736,0,22.16828,22.72919,75.165,0.012874834350622,290.677068611189,2001.79199513379,2663.19696019928,661.404965065491,815.083531532527,20.533796048727,20.9642721371002,0.0146878054898749,0.0872631598017372,1.24184619083832,2.09701383794674,0.0226429536744023,0.00454195220275402,97461.53,1.14081510409221,1016.92809165569,0.0251922597554132,0.2446891,0.00897336403652242,0.00906586288366483,0,0.2279,0.2772,0.34605,0.37155
"1875",2016-06-09 01:00:00,-40.86982,0,21.48279,22.55801,76.98,0.0126434070755256,290.392342482636,1966.10059718544,2554.04078615932,587.940188973874,802.413371800135,20.1675123908432,20.5826124831327,0.0144594892075852,0.0948698952068398,1.33231530667029,2.31659330088776,0.00136770271432235,0.00271604419439542,97462.36,1.14363866647741,1016.70570843044,0.0251335696781814,0.244805,0.00828503878014659,0.00906039143793195,0,0.227475,0.2772,0.34605,0.37155
"1876",2016-06-09 01:30:00,-42.26782,0,21.29488,22.40712,78.75666667,0.0127897364613686,290.571208667709,1988.45625077182,2524.81006986201,536.353819090193,812.055166671288,20.3991221415791,20.8239116589761,0.0146332343541403,0.0797473940834454,1.42501828804597,2.58661029768003,0.0100798542291123,0.00480098981610721,97451.4,1.14413884901694,1016.83361261726,0.025120364944167,0.2449186,0.00548202987970997,0.00905888741792678,0,0.227475,0.2772,0.34605,0.37155
"1877",2016-06-09 02:00:00,-43.3284,0,20.88263,22.2894,80.16666667,0.0126952667970629,290.451472275778,1973.46642517274,2461.7044803626,488.238055189859,807.063514195931,20.249600492868,20.6681217002357,0.0145432847749932,0.0917779239381555,1.5248412979564,2.51819160257288,0.0249502189106835,0.00533595866643766,97430.92,1.14556747861005,1016.74024123662,0.0250904670285367,0.2449643,0.00287774964017918,0.0138400655945774,0,0.22705,0.2769875,0.34605,0.37155
"1878",2016-06-09 02:30:00,-43.29541,0,20.29596,22.18069,81.63333333,0.0124685651339841,290.166615473926,1938.20303790233,2374.2789358695,436.075897967174,794.226979459871,19.8907194306085,20.2943894369137,0.0143119704150861,0.113041362579771,1.41021580122693,2.53306269351735,0.0262401985028345,0.00705517274525975,97416.45,1.14784421954678,1016.52444452154,0.025044124595384,0.2449975,0.00370530593619186,0.016058376350387,0,0.22705,0.2769875,0.34605,0.37155
"1879",2016-06-09 03:00:00,-44.60996,0,20.16676,22.03561,82.78333333,0.0125466901789199,290.26139538476,1949.87426907043,2355.39472818475,405.52045911432,799.361504462051,20.0144067095762,20.4231642246651,0.0144044945572107,0.137897689649157,1.62174025147211,3.17781202642409,-0.0319636570201372,0.00990799852641566,97397.41,1.14807127232743,1016.59226626776,0.0250379916944403,0.2451123,0.00695548050890922,0.0160565280395295,0,0.22705,0.276775,0.34605,0.37155
"1880",2016-06-09 03:30:00,-47.64968,0,20.51237,21.92533,83.15,0.0128771529313296,290.668906501953,2000.76098576415,2406.20683796049,405.445852196343,819.257472514491,20.5374651862845,20.96809674317,0.0147630199076586,0.168501019300404,1.7542155531928,3.55226468914936,0.0856497631084967,0.0123715682276462,97393.93,1.14645061578331,1016.89684313067,0.0250683892125515,0.2452032,0.00737627544850968,0.0138355163362143,0,0.22705,0.276775,0.34605,0.37155
"1881",2016-06-09 04:00:00,-46.9667,0,20.53498,21.87837,83.41666667,0.0129335664599395,290.741744325042,2009.97810247588,2409.56415871595,399.586056240077,822.968269399194,20.6267360340465,21.0611590013382,0.0148298884686666,0.189575488050364,1.88761233652959,3.95951092271521,0.168975436799823,0.0146953244689013,97419.15,1.14662019286025,1016.9482340371,0.0250638290697466,0.2451737,0.00792111355193112,0.0138357944449604,0,0.22705,0.2765625,0.34605,0.37155
"1882",2016-06-09 04:30:00,-43.91059,0,20.31509,21.83212,83.75,0.0128075468073408,290.58993597235,1990.80973837097,2377.0862547713,386.276516400337,815.730707317866,20.4273095177575,20.8532860462873,0.0146994675977265,0.182056866308748,1.96780857329109,3.84886713083382,0.173778179847704,0.0151130814629142,97432.11,1.14771921733687,1016.83038999272,0.0250417317069291,0.2451364,0.00475665797902834,0.0160586498912741,0,0.22705,0.27635,0.34605,0.37155
"1883",2016-06-09 05:00:00,-41.6511,0,20.33983,21.77749,83.73333333,0.0128229645890273,290.61097907665,1993.45717180099,2380.72114476156,387.263972960571,816.746634174734,20.4517098356397,20.8787152619174,0.0147177746000009,0.185316378270115,1.80215813980747,3.86800022697703,0.183230666726824,0.0161143744030195,97445.28,1.14776692221353,1016.84480757951,0.0250404580562547,0.2451098,0.00645839399236576,0.0160590036004246,0,0.22705,0.27635,0.34605,0.37155
"1884",2016-06-09 05:30:00,-35.5212,0,19.84925,21.72851,84.23333333,0.0125094116787386,290.225167016108,1945.40583335743,2309.54392572348,364.138092366053,798.393891778661,19.9553889816655,20.3617149232936,0.0143870581763572,0.197088478333051,1.51534590238176,4.04072884838944,0.0407581482547408,0.0138770139830371,97461.6,1.15009870534598,1016.5527459598,0.0249944158981589,0.245082,0.0089285955951406,0.000450038992334969,0,0.22705,0.27635,0.34605,0.3713375
"1885",2016-06-09 06:00:00,-25.12351,1.85,20.00519,21.62519,84.6,0.0126821614327013,290.446465305504,1972.84176730702,2331.96426395629,359.122496649269,809.222905285537,20.2288566610672,20.6465119927189,0.0145821970030946,0.155302736784169,1.39102109708052,3.01987096620594,0.144875648582682,0.0316402413937421,97499.96,1.14981953829211,1016.71158925952,0.0249978794828224,0.2451806,0.0117733137611681,0.00102609823534616,0,0.22705,0.27635,0.34605,0.371125
"1886",2016-06-09 06:30:00,4.366366,47.6,20.03731,21.59173,84.51666667,0.0126927843183317,290.462328594174,1974.82143015751,2336.60591214312,361.784481985606,809.946183070677,20.2456711254814,20.6640282454668,0.0145952304690061,0.167016257278063,1.55874538695395,3.35698447449074,0.502853150326954,0.0556736866503637,97516.74,1.14988406822031,1016.72182926014,0.0249963164820727,0.2451873,0.023802570034645,0.00180550252790514,0,0.22705,0.27635,0.34605,0.371125
"1887",2016-06-09 07:00:00,43.94543,130.95,21.62087,21.57126,83,0.0137460971722253,291.723051554518,2137.83785087703,2575.70825406872,437.870403191682,872.094804921596,21.9118411540553,22.4027261304434,0.0157151486539482,0.182335074589305,1.82352744003495,4.3990318725518,1.27005785475867,0.112765586174631,97539.25,1.14324440290597,1017.7029495673,0.0251255265257832,0.2452702,0.0302461673899902,0.00365653470065181,0,0.227475,0.27635,0.34605,0.3707
"1888",2016-06-09 07:30:00,112.3006,278.3,22.68328,21.66587,80.34333333,0.0141982947106386,292.237873509595,2207.72656518256,2747.86528474566,540.1387195631,897.370431391851,22.6264953613975,23.1503056446818,0.0161706154507461,0.226394019983167,2.25947038647519,4.95821701747375,2.02242393911862,0.148965392113174,97546.46,1.13891250888247,1018.13214449822,0.0252142198693833,0.245081,0.0608424022984057,0.00482988878951877,0,0.2279,0.27635,0.34605,0.370275
"1889",2016-06-09 08:00:00,195.7753,478.8,24.05173,21.86671,76.37166667,0.0146594274354549,292.749892819165,2279.21343339055,2984.37042527692,705.156991886369,922.161875365747,23.3548697814597,23.9133632665876,0.0166173572788101,0.326927891667286,3.13267685995329,7.25068388332576,3.2032600471949,0.183984533190052,97564.33,1.13356114022707,1018.576169456,0.0253262148494229,0.2446454,0.0928543770079708,0.00596450696666692,0,0.2276875,0.27635,0.34605,0.36985
"1890",2016-06-09 08:30:00,284.4471,706.75,25.54867,22.18674,71.63833333,0.0150361250245489,293.158685758816,2337.73644572476,3263.24795267925,925.511506954488,941.099969467812,23.9495758585528,24.5372321615651,0.0169586217403765,0.399850062943639,3.23012912490155,7.09981749807049,3.86338198921991,0.210320428350434,97584.59,1.12785852157313,1018.94763243935,0.0254484928653182,0.2439049,0.125911893123416,0.00681716852847881,0,0.22705,0.27635,0.3458375,0.36985
"1891",2016-06-09 09:00:00,361.3179,933.8,26.61635,22.67047,66.675,0.0149030966950837,293.018230406965,2317.4820171732,3475.78855219078,1158.30653501758,929.623285437558,23.7395900586742,24.31686240365,0.0167518118906079,0.431338667403966,3.74114926401022,9.46299477127043,4.07838541192858,0.219903712247217,97594.8,1.12404906398642,1018.85122671283,0.0255367850940829,0.2427117,0.156250180627326,0.00712689787141605,0,0.22705,0.27635,0.34605,0.36985
