timestamp,south_5,south_20,south_45,south_80,north_5,north_20,north_45,north_80
1/1/2016 0:30,0.3568875,0.338825,0.3894,0.3707,0.3721875,0.330325,0.3692125,0.330325
1/1/2016 1:00,0.355825,0.3384,0.3894,0.3707,0.3724,0.330325,0.369,0.330325
1/1/2016 1:30,0.355825,0.3384,0.3894,0.3707,0.3724,0.330325,0.369,0.330325
1/1/2016 2:00,0.3554,0.3386125,0.3894,0.3707,0.3724,0.330325,0.369,0.3305375
1/1/2016 2:30,0.3554,0.338825,0.3894,0.3707,0.3724,0.330325,0.369,0.330325
1/1/2016 3:00,0.3554,0.3386125,0.3891875,0.3707,0.3724,0.3296875,0.369,0.330325
1/1/2016 3:30,0.3554,0.3381875,0.388975,0.3707,0.3721875,0.32905,0.369,0.330325
1/1/2016 4:00,0.3554,0.337125,0.388975,0.3707,0.3721875,0.32905,0.369,0.330325
1/1/2016 4:30,0.3554,0.336275,0.388975,0.3707,0.3721875,0.328625,0.369,0.330325
1/1/2016 5:00,0.3554,0.335425,0.388975,0.3707,0.372825,0.3282,0.369,0.330325
1/1/2016 5:30,0.3554,0.335425,0.388975,0.3707,0.37325,0.3282,0.369,0.330325
1/1/2016 6:00,0.3554,0.335425,0.388975,0.3707,0.3730375,0.3284125,0.3687875,0.330325
1/1/2016 6:30,0.3554,0.3352125,0.388975,0.3707,0.3726125,0.3282,0.369,0.330325
1/1/2016 7:00,0.3554,0.3339375,0.3866375,0.3707,0.3717625,0.3284125,0.369,0.330325
1/1/2016 7:30,0.3551875,0.333725,0.385575,0.3707,0.37155,0.3282,0.369,0.330325
1/1/2016 8:00,0.3547625,0.333725,0.385575,0.3707,0.3713375,0.3282,0.369,0.330325
1/1/2016 8:30,0.3543375,0.333725,0.3853625,0.3707,0.371975,0.3282,0.369,0.330325
1/1/2016 9:00,0.35455,0.3335125,0.3853625,0.3707,0.3724,0.3284125,0.369,0.330325
1/1/2016 9:30,0.3543375,0.332025,0.38515,0.3707,0.3724,0.328625,0.369,0.330325
1/1/2016 10:00,0.354125,0.332025,0.3840875,0.3707,0.3724,0.3284125,0.369,0.3305375
1/1/2016 10:30,0.3526375,0.332025,0.3840875,0.3707,0.372825,0.3299,0.369,0.33075
1/1/2016 11:00,0.3526375,0.332025,0.383875,0.3707,0.372825,0.3301125,0.369,0.3309625
1/1/2016 11:30,0.35285,0.332025,0.382175,0.3707,0.372825,0.3296875,0.369,0.331175
1/1/2016 12:00,0.3522125,0.332025,0.382175,0.3707,0.372825,0.3284125,0.369,0.331175
1/1/2016 12:30,0.352,0.332025,0.3819625,0.3707,0.372825,0.32905,0.3687875,0.3309625
1/1/2016 13:00,0.352,0.332025,0.38175,0.3707,0.372825,0.3299,0.3687875,0.331175
1/1/2016 13:30,0.352,0.332025,0.38175,0.3707,0.3724,0.3292625,0.3683625,0.331175
1/1/2016 14:00,0.352,0.3316,0.381325,0.3707,0.3721875,0.327775,0.36815,0.33075
1/1/2016 14:30,0.352,0.3309625,0.380475,0.3707,0.371125,0.3271375,0.368575,0.33075
1/1/2016 15:00,0.352,0.330325,0.380475,0.3707,0.3707,0.3258625,0.36815,0.33075
1/1/2016 15:30,0.3513625,0.330325,0.38005,0.3707,0.3696375,0.32565,0.3683625,0.33075
1/1/2016 16:00,0.3505125,0.330325,0.379625,0.3707,0.369425,0.3254375,0.36815,0.33075
1/1/2016 16:30,0.3503,0.330325,0.3785625,0.3707,0.369425,0.32565,0.367725,0.33075
1/1/2016 17:00,0.3503,0.330325,0.3768625,0.3707,0.3692125,0.3254375,0.3679375,0.3305375
1/1/2016 17:30,0.3503,0.330325,0.376225,0.3707,0.369,0.325225,0.367725,0.3301125
1/1/2016 18:00,0.3503,0.330325,0.376225,0.3707,0.369,0.325225,0.367725,0.3296875
1/1/2016 18:30,0.35115,0.330325,0.376225,0.3707,0.369,0.325225,0.3675125,0.329475
1/1/2016 19:00,0.350725,0.330325,0.3751625,0.3707,0.3683625,0.3250125,0.3673,0.3292625
1/1/2016 19:30,0.3503,0.330325,0.3741,0.3707,0.367725,0.3250125,0.3673,0.3299
1/1/2016 20:00,0.3503,0.330325,0.3738875,0.3707,0.367725,0.3248,0.366875,0.329475
1/1/2016 20:30,0.3503,0.330325,0.3730375,0.3707,0.367725,0.3248,0.366875,0.329475
1/1/2016 21:00,0.3486,0.330325,0.3724,0.3707,0.367725,0.325225,0.3666625,0.3296875
1/1/2016 21:30,0.3471125,0.330325,0.3724,0.3707,0.367725,0.325225,0.36645,0.32905
1/1/2016 22:00,0.347325,0.330325,0.3724,0.3707,0.367725,0.3248,0.36645,0.329475
1/1/2016 22:30,0.3483875,0.330325,0.3724,0.3707,0.367725,0.3248,0.3662375,0.32905
1/1/2016 23:00,0.3471125,0.3292625,0.371975,0.3707,0.367725,0.3248,0.366025,0.329475
1/1/2016 23:30,0.3475375,0.32905,0.3717625,0.3707,0.367725,0.3248,0.3656,0.3292625
1/2/2016 0:00,0.3486,0.328625,0.371975,0.3707,0.367725,0.3248,0.3656,0.32905
1/2/2016 0:30,0.3475375,0.328625,0.371975,0.3707,0.367725,0.3248,0.3656,0.3292625
1/2/2016 1:00,0.3466875,0.328625,0.37155,0.3707,0.3675125,0.3248,0.3656,0.32905
1/2/2016 1:30,0.3469,0.328625,0.37155,0.3707,0.3673,0.3248,0.3656,0.3292625
1/2/2016 2:00,0.3466875,0.328625,0.37155,0.3707,0.3673,0.3248,0.3656,0.3292625
1/2/2016 2:30,0.3452,0.328625,0.37155,0.3707,0.3673,0.3248,0.3656,0.32905
1/2/2016 3:00,0.3452,0.328625,0.37155,0.3707,0.3673,0.3248,0.3656,0.32905
1/2/2016 3:30,0.3445625,0.328625,0.371125,0.3707,0.3673,0.3248,0.3653875,0.32905
1/2/2016 4:00,0.3435,0.328625,0.3707,0.3707,0.3673,0.3248,0.365175,0.32905
1/2/2016 4:30,0.3428625,0.328625,0.3707,0.3707,0.3673,0.3248,0.3649625,0.32905
1/2/2016 5:00,0.3437125,0.328625,0.3707,0.3707,0.3673,0.3248,0.365175,0.32905
1/2/2016 5:30,0.3452,0.328625,0.3707,0.3707,0.3673,0.3248,0.365175,0.32905
1/2/2016 6:00,0.3452,0.328625,0.3707,0.3707,0.3673,0.3248,0.3649625,0.32905
1/2/2016 6:30,0.344775,0.328625,0.3707,0.3707,0.3673,0.3248,0.364325,0.32905
1/2/2016 7:00,0.3441375,0.328625,0.3707,0.3707,0.3673,0.3248,0.364325,0.32905
1/2/2016 7:30,0.3441375,0.328625,0.3707,0.3707,0.3673,0.3248,0.364325,0.32905
1/2/2016 8:00,0.3435,0.328625,0.3707,0.3707,0.3673,0.3248,0.3641125,0.32905
1/2/2016 8:30,0.3452,0.328625,0.3707,0.3707,0.366875,0.3248,0.3641125,0.32905
1/2/2016 9:00,0.3452,0.328625,0.3707,0.3707,0.36645,0.3248,0.3639,0.3292625
1/2/2016 9:30,0.3452,0.3279875,0.371125,0.3707,0.3662375,0.3248,0.3641125,0.329475
1/2/2016 10:00,0.3452,0.326925,0.371975,0.3704875,0.366025,0.3248,0.364325,0.3296875
1/2/2016 10:30,0.3452,0.326925,0.371975,0.3696375,0.366025,0.3248,0.3641125,0.3296875
1/2/2016 11:00,0.3449875,0.326925,0.371975,0.369425,0.366025,0.3248,0.3641125,0.3296875
1/2/2016 11:30,0.343075,0.326925,0.371975,0.369,0.366025,0.3248,0.3639,0.3296875
1/2/2016 12:00,0.343075,0.326925,0.37155,0.369,0.366025,0.3248,0.3632625,0.329475
1/2/2016 12:30,0.34265,0.326925,0.37155,0.369,0.366025,0.3248,0.3632625,0.329475
1/2/2016 13:00,0.3418,0.326925,0.3709125,0.369,0.366025,0.3248,0.3632625,0.329475
1/2/2016 13:30,0.341375,0.326925,0.3707,0.3687875,0.3658125,0.3248,0.36305,0.329475
1/2/2016 14:00,0.341375,0.326925,0.3707,0.368575,0.3649625,0.3248,0.36305,0.329475
1/2/2016 14:30,0.34265,0.326925,0.3707,0.369,0.364325,0.3248,0.3628375,0.329475
1/2/2016 15:00,0.3428625,0.326925,0.3707,0.369,0.364325,0.3248,0.36305,0.329475
1/2/2016 15:30,0.3420125,0.326925,0.3707,0.369,0.364325,0.3248,0.362625,0.329475
1/2/2016 16:00,0.3418,0.326925,0.3707,0.369,0.3641125,0.3248,0.362625,0.329475
1/2/2016 16:30,0.340525,0.326925,0.3707,0.369425,0.364325,0.3248,0.362625,0.32905
1/2/2016 17:00,0.3401,0.326925,0.3707,0.369425,0.3641125,0.3245875,0.362625,0.32905
1/2/2016 17:30,0.33925,0.326925,0.3707,0.36985,0.3639,0.3241625,0.362625,0.32905
1/2/2016 18:00,0.33925,0.326925,0.3707,0.370275,0.3639,0.323525,0.362625,0.32905
1/2/2016 18:30,0.3407375,0.326925,0.370275,0.370275,0.3639,0.3231,0.362625,0.32905
1/2/2016 19:00,0.3415875,0.326925,0.370275,0.370275,0.3639,0.3224625,0.362625,0.32905
1/2/2016 19:30,0.340525,0.326925,0.3696375,0.370275,0.3639,0.3220375,0.362625,0.32905
1/2/2016 20:00,0.3401,0.326925,0.369,0.370275,0.3639,0.32225,0.362625,0.32905
1/2/2016 20:30,0.3386125,0.326925,0.369,0.370275,0.3639,0.3220375,0.362625,0.32905
1/2/2016 21:00,0.3381875,0.326925,0.369,0.370275,0.3641125,0.32225,0.362625,0.3288375
1/2/2016 21:30,0.3377625,0.326925,0.369,0.370275,0.3641125,0.3224625,0.362625,0.32905
1/2/2016 22:00,0.3384,0.326925,0.369,0.370275,0.3639,0.3220375,0.362625,0.32905
1/2/2016 22:30,0.3381875,0.326925,0.369,0.370275,0.364325,0.321825,0.362625,0.3288375
1/2/2016 23:00,0.3384,0.326925,0.369,0.370275,0.364325,0.321825,0.362625,0.3288375
1/2/2016 23:30,0.3384,0.326925,0.369,0.370275,0.3641125,0.32225,0.362625,0.32905
1/3/2016 0:00,0.3384,0.326925,0.369,0.3704875,0.364325,0.321825,0.362625,0.32905
1/3/2016 0:30,0.3377625,0.326925,0.369,0.3707,0.364325,0.321825,0.362625,0.32905
1/3/2016 1:00,0.336275,0.3265,0.369,0.3707,0.3639,0.321825,0.362625,0.3288375
1/3/2016 1:30,0.3356375,0.3265,0.369,0.3707,0.3639,0.321825,0.362625,0.32905
1/3/2016 2:00,0.3364875,0.3265,0.368575,0.3707,0.3639,0.321825,0.362625,0.32905
1/3/2016 2:30,0.3352125,0.3262875,0.368575,0.3707,0.3639,0.321825,0.362625,0.32905
1/3/2016 3:00,0.33415,0.326075,0.3683625,0.3707,0.3639,0.3214,0.362625,0.32905
1/3/2016 3:30,0.3347875,0.32565,0.36815,0.3707,0.3639,0.3214,0.362625,0.3288375
1/3/2016 4:00,0.334575,0.325225,0.3675125,0.3707,0.3639,0.3216125,0.3622,0.32905
1/3/2016 4:30,0.3339375,0.325225,0.3673,0.3707,0.3639,0.321825,0.3622,0.3288375
1/3/2016 5:00,0.334575,0.325225,0.3673,0.3707,0.3639,0.3216125,0.3622,0.3288375
1/3/2016 5:30,0.335425,0.325225,0.3673,0.3707,0.3639,0.3214,0.3622,0.32905
1/3/2016 6:00,0.335425,0.325225,0.3673,0.3707,0.3639,0.3214,0.3622,0.32905
1/3/2016 6:30,0.335425,0.325225,0.366875,0.3707,0.3639,0.3214,0.3622,0.32905
1/3/2016 7:00,0.335425,0.325225,0.366875,0.3707,0.3639,0.3214,0.3619875,0.3288375
1/3/2016 7:30,0.335,0.325225,0.3666625,0.3707,0.3641125,0.3214,0.3622,0.3288375
1/3/2016 8:00,0.335,0.325225,0.3662375,0.3707,0.3639,0.3214,0.3619875,0.3288375
1/3/2016 8:30,0.335,0.325225,0.3658125,0.3707,0.364325,0.3214,0.3622,0.32905
1/3/2016 9:00,0.335,0.325225,0.3656,0.3707,0.3639,0.3214,0.3622,0.32905
1/3/2016 9:30,0.335,0.325225,0.3662375,0.3704875,0.3639,0.3214,0.3622,0.32905
1/3/2016 10:00,0.3339375,0.325225,0.3662375,0.370275,0.3641125,0.3216125,0.3622,0.3292625
1/3/2016 10:30,0.3333,0.325225,0.3658125,0.3700625,0.3645375,0.3216125,0.3619875,0.329475
1/3/2016 11:00,0.3333,0.325225,0.3656,0.36985,0.36475,0.3216125,0.3619875,0.329475
1/3/2016 11:30,0.3322375,0.325225,0.3656,0.36985,0.36475,0.321825,0.361775,0.329475
1/3/2016 12:00,0.332025,0.325225,0.3656,0.36985,0.364325,0.3216125,0.361775,0.329475
1/3/2016 12:30,0.3316,0.325225,0.3656,0.369425,0.3632625,0.3216125,0.3615625,0.329475
1/3/2016 13:00,0.3316,0.325225,0.3656,0.3692125,0.3628375,0.3214,0.36135,0.329475
1/3/2016 13:30,0.3316,0.325225,0.3656,0.369,0.362625,0.3216125,0.3611375,0.329475
1/3/2016 14:00,0.330325,0.325225,0.3656,0.369,0.362625,0.3220375,0.360925,0.329475
1/3/2016 14:30,0.3305375,0.325225,0.3656,0.369,0.362625,0.3220375,0.360925,0.329475
1/3/2016 15:00,0.3305375,0.3250125,0.3656,0.369,0.362625,0.321825,0.360925,0.329475
1/3/2016 15:30,0.331175,0.3248,0.3656,0.369,0.3624125,0.3220375,0.360925,0.329475
1/3/2016 16:00,0.3318125,0.3248,0.3656,0.369,0.3622,0.32225,0.360925,0.329475
1/3/2016 16:30,0.3316,0.3248,0.3656,0.369,0.3622,0.3220375,0.3605,0.329475
1/3/2016 17:00,0.3316,0.3248,0.3656,0.369,0.3622,0.3216125,0.360925,0.329475
1/3/2016 17:30,0.3309625,0.3245875,0.3656,0.369,0.3622,0.3216125,0.360925,0.329475
1/3/2016 18:00,0.3299,0.3245875,0.3656,0.369,0.3622,0.321825,0.3605,0.329475
1/3/2016 18:30,0.32905,0.324375,0.3656,0.369,0.3622,0.3214,0.3605,0.329475
1/3/2016 19:00,0.329475,0.32395,0.3656,0.369,0.3622,0.3214,0.3605,0.329475
1/3/2016 19:30,0.330325,0.32395,0.3653875,0.369,0.3622,0.3214,0.3605,0.329475
1/3/2016 20:00,0.330325,0.323525,0.365175,0.369,0.3622,0.3214,0.3605,0.329475
1/3/2016 20:30,0.330325,0.3237375,0.365175,0.369,0.3622,0.3214,0.3605,0.329475
1/3/2016 21:00,0.330325,0.323525,0.365175,0.369,0.3622,0.3214,0.3605,0.329475
1/3/2016 21:30,0.32905,0.323525,0.365175,0.369,0.3622,0.3214,0.3605,0.3292625
1/3/2016 22:00,0.3282,0.323525,0.3649625,0.369,0.3622,0.3214,0.3605,0.3292625
1/3/2016 22:30,0.3282,0.3233125,0.3649625,0.369,0.3622,0.3214,0.3605,0.3292625
1/3/2016 23:00,0.3279875,0.3231,0.36475,0.369,0.3622,0.3214,0.3605,0.3292625
1/3/2016 23:30,0.3282,0.3231,0.36475,0.369,0.3622,0.3214,0.3605,0.329475
1/4/2016 0:00,0.3282,0.322675,0.364325,0.369,0.3622,0.3214,0.3605,0.3292625
1/4/2016 0:30,0.3282,0.3224625,0.364325,0.369,0.3622,0.3214,0.3605,0.3292625
1/4/2016 1:00,0.3282,0.32225,0.3641125,0.369425,0.361775,0.3214,0.3605,0.329475
1/4/2016 1:30,0.3282,0.32225,0.3639,0.369425,0.3611375,0.3214,0.3605,0.3299
1/4/2016 2:00,0.327775,0.321825,0.3639,0.369425,0.360925,0.3214,0.360075,0.3299
1/4/2016 2:30,0.327775,0.321825,0.3639,0.36985,0.360925,0.3214,0.360075,0.3296875
1/4/2016 3:00,0.3279875,0.321825,0.3636875,0.3696375,0.360925,0.3214,0.3602875,0.3299
1/4/2016 3:30,0.3282,0.32225,0.363475,0.36985,0.360925,0.3214,0.3598625,0.3292625
1/4/2016 4:00,0.3282,0.321825,0.363475,0.369425,0.360925,0.3214,0.35965,0.329475
1/4/2016 4:30,0.3282,0.321825,0.363475,0.369425,0.360925,0.3214,0.3598625,0.3299
1/4/2016 5:00,0.3282,0.321825,0.3632625,0.369425,0.360925,0.3214,0.359225,0.3296875
1/4/2016 5:30,0.327775,0.321825,0.362625,0.3696375,0.360925,0.3214,0.359225,0.3292625
1/4/2016 6:00,0.326075,0.321825,0.362625,0.36985,0.36135,0.320975,0.359225,0.329475
1/4/2016 6:30,0.3265,0.321825,0.3624125,0.36985,0.3622,0.3194875,0.3588,0.329475
1/4/2016 7:00,0.3262875,0.321825,0.3622,0.36985,0.362625,0.319275,0.3588,0.3296875
1/4/2016 7:30,0.32565,0.321825,0.3622,0.36985,0.362625,0.31885,0.3588,0.329475
1/4/2016 8:00,0.3248,0.3220375,0.3622,0.3696375,0.362625,0.31885,0.3588,0.3299
1/4/2016 8:30,0.3250125,0.321825,0.3622,0.369425,0.362625,0.31885,0.3588,0.3299
1/4/2016 9:00,0.3248,0.3220375,0.3622,0.369425,0.362625,0.319275,0.3588,0.3296875
1/4/2016 9:30,0.3248,0.32225,0.3622,0.369,0.3615625,0.320125,0.359225,0.3299
1/4/2016 10:00,0.3248,0.32225,0.3622,0.369,0.360925,0.319275,0.359225,0.3299
1/4/2016 10:30,0.3237375,0.32225,0.3624125,0.369,0.360925,0.31885,0.359225,0.330325
1/4/2016 11:00,0.322675,0.3220375,0.3622,0.369,0.360925,0.31885,0.359225,0.330325
1/4/2016 11:30,0.3220375,0.3220375,0.3622,0.369,0.360925,0.3190625,0.359225,0.330325
1/4/2016 12:00,0.321825,0.321825,0.3622,0.369,0.360925,0.319275,0.359225,0.330325
1/4/2016 12:30,0.3214,0.321825,0.3622,0.369,0.360925,0.3194875,0.359225,0.330325
1/4/2016 13:00,0.3214,0.321825,0.3622,0.369,0.360925,0.3197,0.359225,0.330325
1/4/2016 13:30,0.321825,0.321825,0.3622,0.369,0.360925,0.3199125,0.359225,0.330325
1/4/2016 14:00,0.321825,0.321825,0.3622,0.369,0.360925,0.3197,0.359225,0.3299
1/4/2016 14:30,0.321825,0.321825,0.3622,0.369,0.3607125,0.3199125,0.359225,0.3299
1/4/2016 15:00,0.321825,0.321825,0.3622,0.369,0.360075,0.3203375,0.3590125,0.3301125
1/4/2016 15:30,0.321825,0.321825,0.3622,0.369,0.35965,0.3197,0.359225,0.3299
1/4/2016 16:00,0.321825,0.321825,0.3622,0.369,0.35965,0.319275,0.3588,0.3296875
1/4/2016 16:30,0.3220375,0.321825,0.3622,0.369,0.35965,0.3197,0.3588,0.3299
1/4/2016 17:00,0.32225,0.321825,0.3622,0.369,0.35965,0.3194875,0.3588,0.3299
1/4/2016 17:30,0.3228875,0.321825,0.3622,0.369,0.3594375,0.3190625,0.3588,0.3299
1/4/2016 18:00,0.32225,0.321825,0.3622,0.369,0.35965,0.31885,0.3588,0.3296875
1/4/2016 18:30,0.3211875,0.321825,0.3622,0.369,0.360075,0.31885,0.3585875,0.329475
1/4/2016 19:00,0.3186375,0.3214,0.3622,0.369,0.360075,0.31885,0.358375,0.329475
1/4/2016 19:30,0.3203375,0.3214,0.3622,0.369,0.3605,0.3190625,0.358375,0.329475
1/4/2016 20:00,0.322675,0.3214,0.3622,0.369,0.3605,0.318425,0.358375,0.329475
1/4/2016 20:30,0.3216125,0.3214,0.3622,0.369,0.3605,0.318425,0.358375,0.329475
1/4/2016 21:00,0.3214,0.3214,0.3622,0.369,0.3605,0.3182125,0.358375,0.3296875
1/4/2016 21:30,0.320975,0.3214,0.3622,0.369,0.3605,0.318,0.358375,0.329475
1/4/2016 22:00,0.3207625,0.321825,0.3622,0.369,0.3605,0.3182125,0.358375,0.329475
1/4/2016 22:30,0.319275,0.321825,0.3622,0.369,0.3605,0.318,0.358375,0.3292625
1/4/2016 23:00,0.3214,0.321825,0.36135,0.369,0.3605,0.318,0.358375,0.32905
1/4/2016 23:30,0.3214,0.321825,0.36135,0.369,0.3605,0.318,0.358375,0.3292625
1/5/2016 0:00,0.3199125,0.321825,0.3611375,0.369,0.3605,0.318,0.3581625,0.32905
1/5/2016 0:30,0.31885,0.321825,0.3607125,0.369,0.3605,0.318,0.358375,0.3292625
1/5/2016 1:00,0.3190625,0.321825,0.3605,0.369,0.3605,0.3177875,0.35795,0.32905
1/5/2016 1:30,0.318425,0.321825,0.3602875,0.369,0.3605,0.317575,0.35795,0.32905
1/5/2016 2:00,0.3177875,0.321825,0.360075,0.369,0.3605,0.3173625,0.35795,0.32905
1/5/2016 2:30,0.3163,0.321825,0.360075,0.369,0.3605,0.3169375,0.35795,0.32905
1/5/2016 3:00,0.316725,0.321825,0.360075,0.369,0.3594375,0.316725,0.3577375,0.32905
1/5/2016 3:30,0.317575,0.321825,0.360075,0.369,0.359225,0.316725,0.357525,0.3292625
1/5/2016 4:00,0.3165125,0.321825,0.360075,0.369,0.3594375,0.316725,0.357525,0.32905
1/5/2016 4:30,0.316725,0.3216125,0.360075,0.369,0.35965,0.316725,0.357525,0.3292625
1/5/2016 5:00,0.316725,0.3216125,0.360075,0.369,0.35965,0.3163,0.357525,0.3292625
1/5/2016 5:30,0.316725,0.321825,0.360075,0.369,0.360075,0.31545,0.3571,0.32905
1/5/2016 6:00,0.3163,0.3214,0.360075,0.369,0.359225,0.315025,0.3568875,0.32905
1/5/2016 6:30,0.3163,0.3214,0.3598625,0.369,0.359225,0.315025,0.356675,0.3292625
1/5/2016 7:00,0.3163,0.3216125,0.3598625,0.369,0.3588,0.315025,0.356675,0.329475
1/5/2016 7:30,0.316725,0.3214,0.360075,0.369,0.3588,0.315025,0.356675,0.329475
1/5/2016 8:00,0.316725,0.3207625,0.3598625,0.369,0.358375,0.315025,0.356675,0.329475
1/5/2016 8:30,0.3163,0.320125,0.3598625,0.369,0.3585875,0.315025,0.356675,0.329475
1/5/2016 9:00,0.3163,0.320125,0.360075,0.369,0.3594375,0.315025,0.3564625,0.329475
1/5/2016 9:30,0.3163,0.320125,0.360075,0.369,0.359225,0.315025,0.3564625,0.329475
1/5/2016 10:00,0.316725,0.320125,0.360075,0.369,0.35795,0.31545,0.3564625,0.329475
1/5/2016 10:30,0.3163,0.3199125,0.3605,0.369,0.357525,0.3163,0.3568875,0.329475
1/5/2016 11:00,0.316725,0.3197,0.3605,0.369,0.3568875,0.3163,0.356675,0.329475
1/5/2016 11:30,0.3194875,0.3197,0.3605,0.369,0.356675,0.3163,0.3571,0.329475
1/5/2016 12:00,0.3197,0.3197,0.3605,0.369,0.3573125,0.3169375,0.3571,0.329475
1/5/2016 12:30,0.3197,0.3197,0.360075,0.369,0.35625,0.3177875,0.3571,0.329475
1/5/2016 13:00,0.3197,0.320125,0.360075,0.369,0.355825,0.318,0.3571,0.329475
1/5/2016 13:30,0.3199125,0.3199125,0.360075,0.369,0.3554,0.318,0.3568875,0.329475
1/5/2016 14:00,0.3197,0.3194875,0.360075,0.369,0.3554,0.318,0.3564625,0.329475
1/5/2016 14:30,0.3173625,0.3194875,0.360075,0.369,0.3554,0.318,0.35625,0.329475
1/5/2016 15:00,0.3165125,0.31885,0.360075,0.369,0.354975,0.318,0.35625,0.329475
1/5/2016 15:30,0.318425,0.31885,0.35965,0.369,0.35455,0.318425,0.35625,0.329475
1/5/2016 16:00,0.3197,0.31885,0.3594375,0.369,0.3543375,0.318,0.35625,0.32905
1/5/2016 16:30,0.3199125,0.31885,0.359225,0.369,0.354125,0.3182125,0.35625,0.32905
1/5/2016 17:00,0.3194875,0.31885,0.359225,0.369,0.354125,0.318425,0.35625,0.32905
1/5/2016 17:30,0.319275,0.31885,0.3590125,0.369,0.354125,0.318425,0.3560375,0.329475
1/5/2016 18:00,0.316725,0.31885,0.3590125,0.369,0.354125,0.318,0.35625,0.3292625
1/5/2016 18:30,0.31545,0.31885,0.3590125,0.369,0.354125,0.317575,0.3560375,0.32905
1/5/2016 19:00,0.3156625,0.31885,0.3588,0.3692125,0.354125,0.31715,0.3556125,0.32905
1/5/2016 19:30,0.31545,0.3186375,0.3588,0.369,0.354125,0.3173625,0.355825,0.3288375
1/5/2016 20:00,0.31545,0.318425,0.3588,0.3692125,0.354125,0.317575,0.3551875,0.3292625
1/5/2016 20:30,0.31545,0.3186375,0.3588,0.3692125,0.354125,0.317575,0.3551875,0.3292625
1/5/2016 21:00,0.3152375,0.318425,0.3588,0.369,0.354125,0.317575,0.35455,0.32905
1/5/2016 21:30,0.3160875,0.318425,0.3588,0.369,0.354125,0.317575,0.35455,0.329475
1/5/2016 22:00,0.316725,0.318425,0.3588,0.369,0.354125,0.3177875,0.35455,0.329475
1/5/2016 22:30,0.3163,0.3182125,0.3588,0.3692125,0.354125,0.3177875,0.35455,0.3292625
1/5/2016 23:00,0.3156625,0.318425,0.3588,0.3692125,0.354125,0.317575,0.35455,0.3288375
1/5/2016 23:30,0.315025,0.318425,0.3588,0.369,0.354125,0.3177875,0.3543375,0.32905
1/6/2016 0:00,0.315025,0.318425,0.3588,0.369,0.354125,0.3173625,0.354125,0.3288375
1/6/2016 0:30,0.315025,0.31715,0.360075,0.3692125,0.3539125,0.317575,0.3547625,0.32905
1/6/2016 1:00,0.3152375,0.316725,0.360925,0.369,0.3539125,0.31715,0.354975,0.3292625
1/6/2016 1:30,0.315025,0.316725,0.360925,0.369,0.3530625,0.3177875,0.3547625,0.3288375
1/6/2016 2:00,0.315025,0.316725,0.360925,0.369,0.35285,0.3190625,0.3547625,0.32905
1/6/2016 2:30,0.315025,0.316725,0.3605,0.369,0.35285,0.319275,0.35455,0.32905
1/6/2016 3:00,0.315025,0.316725,0.3594375,0.369,0.3537,0.319275,0.3543375,0.3288375
1/6/2016 3:30,0.315025,0.316725,0.3588,0.369,0.354125,0.31885,0.354125,0.328625
1/6/2016 4:00,0.315025,0.316725,0.3588,0.369,0.354125,0.318425,0.354125,0.328625
1/6/2016 4:30,0.315025,0.316725,0.3588,0.369,0.354125,0.3186375,0.354125,0.328625
1/6/2016 5:00,0.315025,0.316725,0.3588,0.369,0.354125,0.318425,0.354125,0.328625
1/6/2016 5:30,0.315025,0.316725,0.3588,0.369,0.354125,0.318,0.354125,0.328625
1/6/2016 6:00,0.315025,0.316725,0.3588,0.369,0.354125,0.3182125,0.354125,0.328625
1/6/2016 6:30,0.315025,0.316725,0.3588,0.369,0.354125,0.318,0.354125,0.328625
1/6/2016 7:00,0.315025,0.316725,0.3588,0.369,0.354125,0.317575,0.354125,0.328625
1/6/2016 7:30,0.3148125,0.316725,0.3588,0.369425,0.354125,0.31715,0.354125,0.328625
1/6/2016 8:00,0.315025,0.316725,0.3588,0.369,0.354125,0.31715,0.354125,0.328625
1/6/2016 8:30,0.3146,0.3165125,0.3588,0.369,0.354125,0.316725,0.354125,0.328625
1/6/2016 9:00,0.3146,0.3163,0.3588,0.3692125,0.354125,0.316725,0.354125,0.328625
1/6/2016 9:30,0.3146,0.3163,0.3588,0.369,0.354125,0.316725,0.354125,0.328625
1/6/2016 10:00,0.3148125,0.3163,0.3588,0.369,0.354125,0.316725,0.354125,0.328625
1/6/2016 10:30,0.3148125,0.3160875,0.3588,0.3692125,0.354125,0.316725,0.354125,0.328625
1/6/2016 11:00,0.314175,0.315875,0.3588,0.3692125,0.354125,0.316725,0.354125,0.328625
1/6/2016 11:30,0.314175,0.3112,0.3588,0.369,0.354125,0.3165125,0.354125,0.328625
1/6/2016 12:00,0.3143875,0.31035,0.3588,0.369,0.354125,0.3163,0.354125,0.328625
1/6/2016 12:30,0.3146,0.31035,0.3588,0.369,0.3537,0.3163,0.354125,0.328625
1/6/2016 13:00,0.3146,0.31035,0.3588,0.369,0.3530625,0.3163,0.354125,0.328625
1/6/2016 13:30,0.3146,0.309925,0.3588,0.369,0.35285,0.3163,0.354125,0.328625
1/6/2016 14:00,0.3146,0.31035,0.3588,0.369,0.35285,0.3163,0.354125,0.328625
1/6/2016 14:30,0.3146,0.31035,0.3588,0.369,0.352425,0.3165125,0.354125,0.328625
